station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
사천연안2_연안,2007-11-01,128.1,34.90888889,16.5,303.5,31.57,18.93,2.5772,7.0,7.62,,561.1,27.3,44.6,47.165,,80.365,1.12,5.9,55.7,
사천연안3_연안,2007-02-01,128.125,34.875,16.0,2032.0,33.01,7.47,6.22,8.0,13.15,,26.0,9.0,25.0,64.0,,103.0,1.42,30.0,85.0,
사천연안3_연안,2007-05-01,128.125,34.875,13.0,387.3,34.14,13.33,4.8657,15.6,8.97,8.09,231.3,11.2,25.1,20.86,,45.96,1.52,13.9,59.5,
사천연안3_연안,2007-08-01,128.125,34.875,13.8,70.0,33.34,19.78,1.51,2.8,7.49,8.0,54.0,12.0,41.0,129.0,,148.0,1.5,7.0,44.0,
사천연안3_연안,2007-11-01,128.125,34.875,13.8,289.6,32.32,18.79,3.4274,8.25,6.81,6.98,649.6,23.1,51.3,89.755,,118.155,1.808,5.3,54.3,
사천연안4_연안,2007-02-01,128.1244444,34.89277778,17.0,1177.0,32.93,7.5,3.08,15.4,12.79,,34.0,9.0,25.0,61.0,,103.0,1.82,33.0,80.0,
사천연안4_연안,2007-05-01,128.1244444,34.89277778,14.0,273.3,33.99,14.86,4.4191,16.2,8.56,8.12,184.7,7.5,24.7,13.975,,45.875,1.296,24.4,61.4,
사천연안4_연안,2007-08-01,128.1244444,34.89277778,14.6,288.0,33.2,20.37,1.22,8.4,7.57,7.95,72.0,17.0,42.0,173.0,,205.0,0.96,16.0,27.0,
사천연안4_연안,2007-11-01,128.1244444,34.89277778,12.5,380.1,31.75,18.9,2.5085,7.5,7.37,7.05,555.2,25.6,47.8,80.28,,111.38,1.168,5.5,50.8,
사천연안H1_항만,2007-02-01,128.0825,34.92,11.5,940.5,32.87,7.45,4.4019,11.0,12.35,8.35,47.7,9.5,32.9,63.0205,,98.8205,1.376,26.3,77.1,
사천연안H1_항만,2007-08-01,128.0825,34.92,7.0,510.0,32.4,24.09,2.33,5.8,7.46,7.79,59.0,17.0,32.0,230.0,,281.0,2.53,34.0,56.0,
삼척연안1_연안,2007-02-01,129.2475,37.39916667,58.0,201.56,32.93,3.62,2.128,3.6,8.33,7.72,355.947,3.477,29.303,131.948,,160.909,1.31,25.484,33.113,
삼척연안1_연안,2007-05-01,129.2475,37.39916667,64.0,203.715,33.56,3.57,0.828,3.0,8.72,7.82,643.304,16.3,8.091,47.356,,126.444,0.98,62.788,19.692,
삼척연안1_연안,2007-08-01,129.2475,37.39916667,47.0,579.252,34.01,4.42,0.71546,3.0,7.26,7.81,186.242,1.718,28.855,123.811,,180.647,1.51818,55.118,40.0,
삼척연안1_연안,2007-11-01,129.2475,37.39916667,59.0,135.815,33.94,9.89,0.542,2.8,7.44503,7.72,308.896,3.722,10.261,31.482,,42.22,0.559328,7.016,26.834,
삼척연안2_연안,2007-02-01,129.2022222,37.43,17.0,172.529,32.04,12.08,2.656,1.0,8.49,8.06,149.965,4.196,16.0,30.259,,52.082,1.23,17.627,19.0,
삼척연안2_연안,2007-05-01,129.2022222,37.43,17.0,217.315,33.75,12.77,0.84,2.6,9.10992,8.14,71.867,6.7,10.65,39.731,,87.506,1.22667,41.075,19.0,
삼척연안2_연안,2007-08-01,129.2022222,37.43,17.0,435.601,34.3,10.2,0.38726,1.6,7.96,7.96,164.249,1.297,10.487,12.594,,200.718,0.39952,187.0,16.0,
삼척연안2_연안,2007-11-01,129.2022222,37.43,21.0,147.117,33.67,8.82,0.594,6.8,7.8152,7.75,282.351,3.245,7.189,22.797,,32.601,0.759088,6.559,17.205,
삼척연안3_연안,2007-02-01,129.2130556,37.42638889,31.0,244.222,33.04,7.67,1.934,4.0,8.43,7.86,186.602,4.753,34.318,41.793,,67.343,0.87,20.797,36.612,
삼척연안3_연안,2007-05-01,129.2130556,37.42638889,31.0,97.589,33.76,10.37,1.258,1.6,8.87189,8.08,74.374,2.5,8.0,47.096,,56.325,0.666667,6.729,19.0,
삼척연안3_연안,2007-08-01,129.2130556,37.42638889,30.0,562.06,34.16,9.44,0.66254,5.8,7.6,7.93,183.646,3.69,18.145,59.1807,,253.046,1.27846,190.175,21.0,
삼척연안3_연안,2007-11-01,129.2130556,37.42638889,31.0,207.751,33.805,9.355,0.64,4.5,7.63012,7.735,271.277,2.0,12.0,73.5921,,80.5921,0.659208,5.0,24.9197,
삼척연안4_연안,2007-02-01,129.3669444,37.23333333,46.0,112.551,33.07,9.29,3.708,4.2,8.48,7.99,133.363,5.175,11.74,53.043,,77.382,0.95,19.164,31.731,
삼척연안4_연안,2007-05-01,129.3669444,37.23333333,53.0,117.607,33.64,5.27,0.632,1.4,8.35709,7.81,370.169,14.0,21.359,43.503,,64.575,0.706667,7.072,27.0,
삼척연안4_연안,2007-08-01,129.3669444,37.23333333,50.0,421.575,34.04,5.9,0.49216,2.2,7.96,7.75,171.892,5.561,15.77,62.6197,,206.57,1.27846,138.389,33.0,
삼척연안4_연안,2007-11-01,129.3669444,37.23333333,51.0,184.611,33.92,15.93,0.851,2.8,7.66712,7.92,273.805,2.771,8.43,37.552,,44.83,0.9988,4.507,20.627,
삼척연안H1_항만,2007-02-01,129.1916667,37.43555556,10.0,195.317,32.84,11.1,1.258,8.0,8.26,8.02,199.978,5.63,20.18,32.329,,79.752,0.99,41.793,32.904,
삼척연안H1_항만,2007-08-01,129.1916667,37.43555556,9.0,507.403,34.22,14.13,0.36736,4.2,8.23,8.03,170.522,1.699,7.121,10.153,,46.4163,1.23851,34.5643,41.0,
삼척연안H2_항만,2007-02-01,129.3444444,37.22777778,9.0,166.037,32.91,12.07,1.45,3.0,8.33,8.03,183.512,4.644,20.236,17.367,,75.054,1.39,53.043,24.836,
삼척연안H2_항만,2007-08-01,129.3444444,37.22777778,8.0,510.418,34.13,12.64,0.19982,4.2,7.26,7.97,217.681,3.572,8.729,70.7259,,106.017,1.19856,31.7195,34.0,
서귀포연안1_연안,2007-02-01,126.6611111,33.2625,40.0,283.455,34.4294,15.9272,0.61597,2.0,7.81164,8.03,321.275,3.13808,10.6309,110.58,,125.763,0.721892,12.0448,30.2852,
서귀포연안1_연안,2007-05-01,126.6611111,33.2625,31.0,486.509,34.3557,15.6021,0.493,2.2,8.14814,8.11,251.423,4.46674,3.89105,41.8348,,54.5025,0.05,8.20103,16.3021,
서귀포연안1_연안,2007-08-01,126.6611111,33.2625,29.6,727.0,33.86,19.58,1.52,1.8,6.35,8.19,275.0,5.0,3.0,84.0,,92.0,0.54,3.0,16.0,
서귀포연안1_연안,2007-11-01,126.6611111,33.2625,30.0,713.0,34.08,21.77,0.86,1.1,8.07,8.16,209.0,2.0,8.0,67.0,,78.0,0.43,8.0,24.0,
서귀포연안2_연안,2007-02-01,126.4125,33.22944444,33.0,241.14,34.3921,15.4699,0.72748,2.0,7.85901,8.05,308.172,4.24948,11.679,109.85,,121.308,0.489024,7.20866,28.2435,
서귀포연안2_연안,2007-05-01,126.4125,33.22944444,26.0,442.686,34.3456,15.6216,0.38135,2.0,8.14966,8.1,187.893,5.40541,4.63933,30.6927,,42.7614,0.45,6.66333,12.309,
서귀포연안2_연안,2007-08-01,126.4125,33.22944444,23.6,752.0,33.82,19.52,1.05,4.1,6.31,8.12,251.0,6.0,5.0,72.0,,84.0,0.51,6.0,23.0,
서귀포연안2_연안,2007-11-01,126.4125,33.22944444,23.0,699.0,34.07,22.07,0.76,1.7,8.37,8.19,189.0,2.0,4.0,53.0,,69.0,0.4,14.0,14.0,
서귀포연안3_연안,2007-02-01,126.5669444,33.22944444,41.0,253.506,34.4169,15.9092,0.67238,1.8,7.84987,8.06,294.565,3.13808,10.3314,106.132,,116.935,0.644269,7.6649,25.0108,
서귀포연안3_연안,2007-05-01,126.5669444,33.22944444,55.0,439.981,34.3483,15.6074,0.37078,2.4,8.06379,8.14,225.352,1.71549,4.19036,48.6603,,56.5998,0.57,6.22399,13.3507,
서귀포연안3_연안,2007-08-01,126.5669444,33.22944444,6.8,744.0,34.31,16.04,0.66,1.8,5.85,8.07,395.0,6.0,11.0,169.0,,182.0,0.79,7.0,21.0,
서귀포연안3_연안,2007-11-01,126.5669444,33.22944444,50.0,712.0,34.54,16.57,0.43,3.2,5.94,8.0,598.0,2.0,11.0,257.0,,262.0,0.33,4.0,32.0,
서귀포연안H1_항만,2007-02-01,126.5652778,33.23638889,6.0,329.635,34.1361,15.6198,0.80129,2.6,7.86722,8.04,194.277,0.751831,6.73788,57.6327,,68.2394,0.225106,9.85487,33.0074,
서귀포연안H1_항만,2007-08-01,126.5652778,33.23638889,7.6,647.0,33.68,20.68,3.4,2.2,6.56,8.14,428.0,5.0,1.0,81.0,,101.0,0.54,15.0,19.0,
섬진강하구1_하구역,2007-02-01,127.77,35.0425,0.685,989.0,32.2,7.33,2.45,14.6,9.21,8.22,383.0,10.0,22.0,235.0,,271.0,1.5,26.0,42.0,
섬진강하구1_하구역,2007-05-01,127.77,35.0425,0.685,727.0,33.68,15.28,11.2015,13.0,9.84,7.98,158.934,6.65,25.3022,98.798,,112.658,0.570553,7.21,37.0,
섬진강하구1_하구역,2007-08-01,127.77,35.0425,6.0,763.0,32.01,21.67,2.5,16.0,9.79,7.88,662.0,39.0,4.0,58.0,,111.0,0.14,14.0,37.0,
섬진강하구1_하구역,2007-11-01,127.77,35.0425,6.0,667.0,32.68,18.68,2.29,8.4,5.79,8.16,434.0,26.0,9.0,74.0,,116.0,0.71,16.0,38.0,
섬진강하구2_하구역,2007-02-01,127.77778,35.02583,2.5,1146.0,32.9,7.53,2.51,18.0,8.96,8.22,385.0,9.0,21.0,258.0,,285.0,1.52,18.0,38.0,
섬진강하구2_하구역,2007-05-01,127.77778,35.02583,2.5,973.0,33.74,15.15,10.2431,10.0,10.15,7.94,112.613,2.646,17.6204,35.966,,49.868,1.03446,11.256,142.0,
섬진강하구2_하구역,2007-08-01,127.77778,35.02583,7.0,866.0,32.07,21.53,2.48,16.8,5.38,7.81,612.0,24.0,6.0,162.0,,202.0,0.21,16.0,34.0,
섬진강하구2_하구역,2007-11-01,127.77778,35.02583,7.0,657.0,31.99,18.44,1.71,11.6,5.8,8.17,296.0,26.0,7.0,64.0,,103.0,0.68,14.0,35.0,
섬진강하구3_하구역,2007-02-01,127.78639,35.01667,6.3,930.0,32.9,7.5,2.32,13.6,8.88,8.24,307.0,8.0,6.0,337.0,,359.0,1.15,14.0,43.0,
섬진강하구3_하구역,2007-05-01,127.78639,35.01667,6.3,660.0,33.33,16.33,9.73006,14.6,9.78,7.51,150.567,3.976,17.8746,66.976,,81.732,0.970473,10.78,122.0,
섬진강하구3_하구역,2007-08-01,127.78639,35.01667,6.0,893.0,30.95,24.85,6.21,91.2,5.65,7.93,463.0,20.0,4.0,171.0,,215.0,0.5,24.0,33.0,
섬진강하구3_하구역,2007-11-01,127.78639,35.01667,6.0,841.0,32.56,18.71,1.89,10.4,5.52,8.14,295.0,32.0,4.0,92.0,,140.0,0.69,16.0,49.0,
섬진강하구4_하구역,2007-02-01,127.77778,34.99,4.5,872.0,32.9,7.56,2.97,9.4,9.73,8.23,260.0,6.0,12.0,287.0,,307.0,1.22,14.0,37.0,
섬진강하구4_하구역,2007-05-01,127.77778,34.99,4.5,714.0,33.58,16.24,6.2002,8.2,10.13,7.85,136.45,24.92,13.64,29.778,,61.992,0.858495,7.294,56.0,
섬진강하구4_하구역,2007-08-01,127.77778,34.99,5.5,733.0,31.1,24.32,1.95,73.2,4.66,7.9,1310.0,19.0,9.0,541.0,,579.0,1.58,19.0,45.0,
섬진강하구4_하구역,2007-11-01,127.77778,34.99,5.5,614.0,32.77,18.68,1.84,12.2,5.46,8.16,278.0,27.0,4.0,81.0,,121.0,0.28,12.0,62.0,
성산연안1_연안,2007-02-01,126.9386111,33.48,13.0,276.499,34.4553,14.7954,0.82898,2.4,8.41679,8.06,231.066,5.45894,12.2779,99.8704,,115.275,0.589933,9.94612,25.3511,
성산연안1_연안,2007-05-01,126.9386111,33.48,17.0,470.549,34.4301,15.5495,0.31699,1.9,8.14794,8.11,216.362,17.1549,8.53038,30.4929,,58.0455,0.59,10.3977,12.6563,
성산연안1_연안,2007-08-01,126.9386111,33.48,13.5,826.0,33.49,20.87,0.74,0.9,6.86,8.2,331.0,3.0,4.0,81.0,,92.0,0.45,7.0,12.0,
성산연안1_연안,2007-11-01,126.9386111,33.48,25.0,882.0,33.79,19.58,1.03,1.0,8.1,8.13,332.0,4.0,13.0,154.0,,161.0,0.2,3.0,21.0,
성산연안2_연안,2007-02-01,126.9386111,33.41138889,50.0,487.496,34.4609,14.7354,0.6721,2.1,8.03503,8.09,312.96,6.04733,12.4276,109.112,,128.938,0.248393,13.7786,29.0942,
성산연안2_연안,2007-05-01,126.9386111,33.41138889,43.0,553.865,34.3664,15.6134,0.38093,1.6,8.72695,8.08,230.446,12.2997,7.33313,23.763,,46.6069,0.14,10.5442,17.8646,
성산연안2_연안,2007-08-01,126.9386111,33.41138889,46.4,622.0,34.01,17.59,2.11,1.7,6.87,8.12,227.0,1.0,4.0,15.0,,43.0,0.95,28.0,15.0,
성산연안2_연안,2007-11-01,126.9386111,33.41138889,46.0,818.0,33.87,19.47,0.88,1.8,9.01,8.15,289.0,5.0,10.0,112.0,,122.0,0.11,5.0,18.0,
성산연안H1_항만,2007-02-01,126.9275,33.47083333,6.0,331.181,33.866,13.987,0.80709,3.2,9.3834,7.97,135.818,0.686454,3.74326,53.673,,67.5905,0.10091,13.2311,34.5387,
성산연안H1_항만,2007-08-01,126.9275,33.47083333,2.7,690.0,32.98,22.55,1.61,3.0,7.08,8.18,174.0,5.0,2.0,78.0,,89.0,0.4,5.0,19.0,
속초연안1_연안,2007-02-01,128.605,38.19972222,13.0,143.428,32.96,8.33,0.784,1.8,9.95,7.99,138.846,4.433,16.127,12.997,,33.535,0.84,16.105,27.319,
속초연안1_연안,2007-05-01,128.605,38.19972222,16.0,308.016,33.74,11.17,0.988,2.2,8.72,8.12,84.095,2.7,7.0,38.072,,67.327,1.0464,26.555,11.348,
속초연안1_연안,2007-08-01,128.605,38.19972222,17.0,175.525,33.89,14.47,0.44894,0.8,8.17,7.89,62.0,1.578,5.429,5.38875,,19.7684,1.75789,12.8016,13.0,
속초연안1_연안,2007-11-01,128.605,38.19972222,15.0,78.934,33.44,13.88,0.544,4.8,8.09965,7.96,228.616,2.195,6.652,19.357,,39.56,0.639232,18.008,20.375,
속초연안2_연안,2007-02-01,128.6116667,38.21361111,24.0,88.219,32.97,8.02,0.604,3.0,8.51,7.97,132.172,4.331,18.64,14.044,,33.202,0.84,14.827,29.953,
속초연안2_연안,2007-05-01,128.6116667,38.21361111,23.0,209.875,33.69,9.09,0.534,1.8,8.53,8.02,99.109,4.5,7.677,45.972,,62.446,0.86,11.974,22.0,
속초연안2_연안,2007-08-01,128.6116667,38.21361111,24.0,137.192,34.11,3.51,1.57152,0.8,8.52,7.59,59.4029,1.67,7.596,12.4759,,31.3569,1.27846,17.211,17.0,
속초연안2_연안,2007-11-01,128.6116667,38.21361111,22.0,120.144,33.5,14.06,0.435,5.0,8.02847,7.95,227.242,1.218,3.865,18.462,,33.499,1.0787,13.819,7.345,
속초연안3_연안,2007-02-01,128.6136111,38.22083333,29.0,151.756,32.95,6.09,0.836,4.8,8.56,7.89,143.936,4.647,17.328,49.301,,77.32,0.84,23.372,27.019,
속초연안3_연안,2007-05-01,128.6136111,38.22083333,32.0,129.737,33.62,6.47,1.244,2.6,8.63,7.87,89.395,3.9,12.0,41.728,,68.668,0.6152,23.04,15.0,
속초연안3_연안,2007-08-01,128.6136111,38.22083333,30.0,144.135,33.7,14.12,0.4901,1.2,7.81,7.67,55.5812,1.616,8.419,11.0006,,14.3946,1.15861,1.778,21.0,
속초연안3_연안,2007-11-01,128.6136111,38.22083333,30.0,82.777,33.56,13.94,0.316,6.8,8.26082,7.89,235.809,1.594,7.807,15.822,,38.549,1.55813,21.133,30.763,
속초연안4_연안,2007-02-01,128.6655556,38.1175,46.0,218.578,32.91,6.12,0.172,4.2,8.74,7.72,272.998,2.218,36.831,12.93,,25.958,0.96,10.81,46.65,
속초연안4_연안,2007-05-01,128.6655556,38.1175,39.0,200.412,33.66,7.46,2.018,2.8,8.84,7.93,282.562,8.9,6.347,51.122,,90.263,1.3208,30.241,9.744,
속초연안4_연안,2007-08-01,128.6655556,38.1175,45.0,119.079,33.98,4.01,0.31136,0.8,6.0,7.45,63.8737,1.383,7.016,3.96951,,44.3974,1.27846,39.0449,23.0,
속초연안4_연안,2007-11-01,128.6655556,38.1175,36.0,101.137,33.57,14.04,0.28,3.6,7.96703,7.87,202.35,1.484,9.502,24.921,,50.938,1.43827,24.533,31.715,
속초연안H1_항만,2007-02-01,128.5977778,38.20888889,10.5,64.881,32.84,7.77,6.522,3.6,9.01,7.97,212.443,5.514,11.612,17.705,,48.372,1.35,25.153,22.599,
속초연안H1_항만,2007-08-01,128.5977778,38.20888889,11.0,312.679,33.88,15.3,1.50454,5.0,8.2,7.92,155.091,1.185,5.541,4.42239,,58.5918,1.07,52.9844,24.0,
속초연안H2_항만,2007-02-01,128.5883333,38.19722222,6.6,81.3,31.89,6.63,18.272,4.2,8.42,8.02,155.0,6.801,6.531,42.381,,76.663,2.83,27.481,22.604,
속초연안H2_항만,2007-08-01,128.5883333,38.19722222,6.0,762.0,33.8,16.17,13.0,18.57,6.8,7.84,242.991,6.354,5.603,67.8589,,179.0,2.49,105.044,23.0,
시화호1_환경관리,2007-02-01,126.71194,37.29694,4.5,1115.95,30.39,5.39,39.0332,16.6,13.45,8.57,0.0,5.0,2.5,71.5,,87.5,3.97204,11.0,71.5,
시화호1_환경관리,2007-05-01,126.71194,37.29694,4.8,472.0,30.79,16.11,8.93936,19.0,2.37,7.65,850.971,8.0,4.95,74.0,,106.5,1.98327,24.5,60.2266,
시화호1_환경관리,2007-08-01,126.71194,37.29694,7.0,543.015,27.47,24.95,35.8962,18.2,0.82,7.74,484.039,3.64286,63.3918,314.97,,414.28,4.67696,95.6667,142.551,
시화호1_환경관리,2007-11-01,126.71194,37.29694,5.9,482.0,28.01,12.6,3.22032,11.4,7.55,8.02,584.415,21.0,50.0,77.0,,445.0,1.199,347.0,83.0,
시화호2_환경관리,2007-02-01,126.66722,37.30083,9.0,656.7,31.18,4.84,24.1782,68.4,13.79,8.51,0.0,2.5,2.5,48.5,,51.5,2.8969,0.5,62.15,
시화호2_환경관리,2007-05-01,126.66722,37.30083,8.5,547.5,31.24,15.1,6.08943,37.6,4.76,7.85,825.496,9.0,24.1,130.0,,332.0,1.79579,193.0,174.081,
시화호2_환경관리,2007-08-01,126.66722,37.30083,7.2,545.27,28.42,25.28,12.529,4.8,3.81,7.97,290.843,0.4,38.7974,20.2274,,39.7428,3.15744,19.1154,105.645,
시화호2_환경관리,2007-11-01,126.66722,37.30083,6.0,729.5,28.72,13.87,1.54188,13.0,7.75,7.99,494.0,23.0,43.0,95.0,,348.0,1.159,230.0,71.0,
시화호3_환경관리,2007-02-01,126.60306,37.29139,7.5,537.35,31.41,4.22,14.6431,11.6,12.35,8.22,66.5833,4.0,3.0,151.0,,158.5,1.33397,3.5,28.6,
시화호3_환경관리,2007-05-01,126.60306,37.29139,6.5,445.0,31.18,15.74,2.99144,22.6,7.18,7.93,271.67,6.0,10.55,123.0,,301.0,1.29258,172.0,105.475,
시화호3_환경관리,2007-08-01,126.60306,37.29139,6.0,226.82,29.53,23.19,12.9868,4.4,1.56,7.76,108.525,0.614286,19.027,0.774424,,21.6708,2.66409,20.2821,71.2215,
시화호3_환경관리,2007-11-01,126.60306,37.29139,6.5,1318.5,29.34,13.66,1.75344,21.4,7.94,7.89,415.327,22.5,35.5,150.5,,308.0,0.9805,135.0,62.0,
신안연안1_연안,2007-02-01,126.2677778,34.80611111,7.5,806.0,34.66,7.18,1.99,54.4,9.44,8.13,496.0,3.0,22.0,257.0,,275.0,1.25,15.0,77.0,
신안연안1_연안,2007-05-01,126.2677778,34.80611111,6.8,912.0,32.69,16.19,4.16608,38.4,8.63,8.01,312.9,6.034,29.0377,111.272,,138.74,0.570553,21.434,49.0,
신안연안1_연안,2007-08-01,126.2677778,34.80611111,6.5,764.0,32.88,23.48,21.48,50.4,7.01,7.85,594.0,18.0,11.0,167.0,,208.0,1.37,22.0,50.0,
신안연안1_연안,2007-11-01,126.2677778,34.80611111,6.5,1253.0,31.56,16.91,2.42,41.0,8.89,7.87,411.0,9.0,3.0,177.0,,202.0,1.31,15.0,106.0,
신안연안2_연안,2007-02-01,126.2263889,34.71916667,32.0,1286.0,34.39,7.11,15.7,28.4,8.46,7.93,198.0,0.0,3.0,106.0,,120.0,1.65,14.0,41.0,
신안연안2_연안,2007-05-01,126.2263889,34.71916667,32.0,916.0,33.27,13.74,1.84328,29.6,11.18,8.07,478.363,5.6,27.125,240.884,,256.606,0.767846,10.122,73.0,
신안연안2_연안,2007-08-01,126.2263889,34.71916667,30.9,529.0,34.06,22.71,13.8,24.8,7.23,7.89,212.0,2.0,14.0,38.0,,64.0,0.57,24.0,40.0,
신안연안2_연안,2007-11-01,126.2263889,34.71916667,30.0,1198.0,32.84,16.92,2.85,26.8,8.78,7.8,277.0,14.0,1.0,188.0,,214.0,0.75,12.0,111.0,
아산연안1_연안,2007-02-01,126.4125,37.20416667,14.0,557.7,31.73,5.03,1.71536,39.8,9.56,8.05,514.336,2.0,30.0,366.0,,380.0,1.01541,12.0,61.6,
아산연안1_연안,2007-05-01,126.4125,37.20416667,17.0,319.0,31.76,10.97,1.02044,29.6,8.81,7.94,316.939,5.0,17.6,231.0,,247.0,0.1992,11.0,106.208,
아산연안1_연안,2007-08-01,126.4125,37.20416667,23.0,252.0,30.74,22.41,2.47844,23.6,6.91,7.89,241.126,38.7429,5.02959,135.394,,186.163,0.730158,12.0256,34.9633,
아산연안1_연안,2007-11-01,126.4125,37.20416667,14.0,571.0,30.86,16.77,1.2182,7.6,7.0,7.92,275.998,19.0,21.0,160.0,,193.0,0.864345,14.0,46.2,
아산연안2_연안,2007-02-01,126.4583333,37.16805556,17.0,520.3,31.74,5.04,1.478,39.2,9.45,8.05,458.409,3.0,30.0,400.0,,415.0,1.1946,12.0,73.7,
아산연안2_연안,2007-05-01,126.4583333,37.16805556,20.0,323.0,31.68,11.39,0.2872,23.2,8.8,7.95,288.281,6.0,13.8,228.0,,246.0,0.81672,12.0,76.8806,
아산연안2_연안,2007-08-01,126.4583333,37.16805556,28.0,145.0,30.73,22.42,2.42364,5.4,6.92,7.88,259.263,37.9714,27.4888,130.431,,179.172,0.572286,10.7692,110.07,
아산연안2_연안,2007-11-01,126.4583333,37.16805556,28.0,423.0,30.44,15.41,1.48336,25.0,7.46,7.93,362.325,28.0,25.0,194.0,,235.0,0.864345,13.0,55.0,
아산연안3_연안,2007-02-01,126.5194444,37.08888889,23.0,570.9,31.6,4.64,1.37416,26.4,9.3,8.07,443.563,3.0,31.0,360.0,,376.0,0.97559,13.0,49.5,
아산연안3_연안,2007-05-01,126.5194444,37.08888889,27.5,476.0,31.64,11.53,0.81936,15.4,8.81,7.97,283.628,7.0,12.1,239.0,,259.0,0.85656,13.0,80.4418,
아산연안3_연안,2007-08-01,126.5194444,37.08888889,30.0,293.0,30.41,22.8,3.32312,18.8,6.96,7.89,280.025,38.0,30.3357,168.375,,214.901,0.809094,8.52564,41.8696,
아산연안3_연안,2007-11-01,126.5194444,37.08888889,28.0,552.0,30.68,16.77,1.608,16.0,6.78,7.92,256.676,27.0,18.0,152.0,,210.0,0.705385,31.0,46.2,
아산연안4_연안,2007-02-01,126.7452778,37.00555556,22.0,779.9,30.81,3.79,3.07136,35.2,10.04,8.06,466.201,6.0,32.0,470.0,,529.0,1.03532,53.0,66.0,
아산연안4_연안,2007-05-01,126.7452778,37.00555556,12.5,555.0,30.8,13.58,0.62692,17.4,8.49,8.04,151.2,8.0,4.4,255.0,,283.0,0.65736,20.0,56.7701,
아산연안4_연안,2007-08-01,126.7452778,37.00555556,16.0,468.0,29.5,23.12,3.37484,22.4,6.58,7.83,482.207,44.5714,31.4429,238.996,,322.067,1.18404,38.5,56.7614,
아산연안4_연안,2007-11-01,126.7452778,37.00555556,14.0,535.0,29.61,15.95,1.18648,26.0,6.63,7.92,536.227,30.0,30.0,357.0,,431.0,0.923955,44.0,81.4,
아산연안5_연안,2007-02-01,126.6472222,37.09027778,21.0,662.2,31.43,4.0,1.91888,25.6,9.95,8.06,427.605,4.0,27.0,367.0,,390.0,0.77649,19.0,60.5,
아산연안5_연안,2007-05-01,126.6472222,37.09027778,18.0,369.0,31.53,11.8,0.9772,22.8,8.86,7.97,240.893,7.0,10.5,219.0,,235.0,0.75696,9.0,51.7425,
아산연안5_연안,2007-08-01,126.6472222,37.09027778,17.0,214.0,30.2,22.86,3.00088,11.2,7.1,7.86,335.166,41.8,23.6929,179.784,,234.417,0.552552,12.8333,43.1646,
아산연안5_연안,2007-11-01,126.6472222,37.09027778,18.0,359.0,29.78,15.81,2.41704,31.6,7.08,7.91,524.897,32.0,26.0,259.0,,338.0,0.844475,47.0,67.1,
아산연안H1_항만,2007-02-01,126.8333333,36.95916667,13.0,1035.1,29.91,3.63,4.36456,50.6,10.0,8.05,483.695,11.0,28.0,573.0,,695.0,1.33397,111.0,81.4,
아산연안H1_항만,2007-08-01,126.8333333,36.95916667,12.0,527.0,27.31,23.74,1.91684,24.6,5.93,7.73,900.719,57.2,46.3102,392.238,,544.567,1.02617,95.1282,75.1063,
양양연안1_연안,2007-02-01,128.7502778,38.0125,32.0,75.106,32.99,8.48,0.992,5.2,8.65,8.0,200.925,4.275,17.538,44.291,,54.634,1.12,6.068,33.748,
양양연안1_연안,2007-05-01,128.7502778,38.0125,31.0,166.692,33.73,10.93,0.49,3.2,8.64,8.09,92.564,4.9,9.0,42.637,,86.971,0.9,39.434,18.0,
양양연안1_연안,2007-08-01,128.7502778,38.0125,30.0,139.63,33.92,7.95,0.88188,1.2,7.47,7.72,74.9784,2.307,10.644,6.6988,,19.5316,1.03875,10.5258,23.0,
양양연안1_연안,2007-11-01,128.7502778,38.0125,27.0,144.687,33.51,14.68,0.424,4.8,7.73146,7.91,219.565,2.279,9.702,29.713,,55.931,1.27846,23.939,19.509,
양양연안2_연안,2007-02-01,128.8016667,37.94972222,28.0,126.128,33.08,5.48,0.594,3.6,8.42,7.84,192.478,4.428,15.035,19.208,,31.436,0.8,7.8,74.767,
양양연안2_연안,2007-05-01,128.8016667,37.94972222,30.0,226.292,33.64,13.31,0.532,1.8,8.36,8.15,53.406,2.3,13.765,46.606,,79.812,0.9288,30.906,22.0,
양양연안2_연안,2007-08-01,128.8016667,37.94972222,28.0,210.945,34.15,9.83,0.25464,0.4,7.53,7.74,114.566,7.227,13.489,3.98777,,39.1649,0.958848,27.9502,23.0,
양양연안2_연안,2007-11-01,128.8016667,37.94972222,27.0,66.283,33.5,14.57,0.365,5.0,7.93471,7.8,243.666,1.027,6.15,15.652,,42.066,1.27846,25.387,13.0,
양양연안3_연안,2007-02-01,128.7086111,38.08111111,57.0,211.924,32.95,5.73,0.35,6.6,8.26,7.79,195.693,2.812,33.725,11.455,,23.091,1.0,8.824,58.792,
양양연안3_연안,2007-05-01,128.7086111,38.08111111,56.0,205.839,33.67,7.42,3.428,2.6,8.66,7.96,216.919,6.7,7.503,47.989,,71.585,1.0464,16.896,9.609,
