station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
목포연안H2_항만,2009-08-01,126.3805556,34.77888889,556.0,28.17,23.74,12.8,9.6,9.38,8.39,139.0,29.0,2.0,149.0,1.9,194.0,1.22,16.0,,30.0
무안연안1_연안,2009-02-01,126.3788889,34.90555556,459.0,32.0,7.2,5.61,38.4,13.69,8.25,323.0,2.0,8.0,77.0,1.0,88.0,0.78,9.0,,33.0
무안연안1_연안,2009-05-01,126.3788889,34.90555556,398.0,32.5,18.92,2.81,29.6,8.34,8.02,293.0,1.0,2.0,37.0,0.7,70.0,0.63,32.0,,42.0
무안연안1_연안,2009-08-01,126.3788889,34.90555556,506.0,28.14,24.35,3.25,18.8,7.62,8.18,533.0,28.0,1.0,181.0,1.1,229.0,1.11,20.0,,39.0
무안연안1_연안,2009-11-01,126.3788889,34.90555556,359.0,31.14,16.1,1.28,20.4,8.47,7.85,416.0,17.0,6.0,119.0,0.8,145.0,0.88,9.0,,54.0
무안연안2_연안,2009-02-01,126.2891667,35.01111111,550.8,32.2,6.79,4.02,83.2,13.23,8.18,383.0,1.0,6.0,114.0,0.7,118.0,0.83,3.0,,50.0
무안연안2_연안,2009-05-01,126.2891667,35.01111111,452.0,32.65,18.54,2.79,27.2,8.25,8.02,311.0,6.0,2.0,25.0,1.0,61.0,0.53,30.0,,36.0
무안연안2_연안,2009-08-01,126.2891667,35.01111111,576.0,27.98,25.05,2.65,96.8,6.95,8.1,758.0,45.0,7.0,232.0,1.1,300.0,1.0,23.0,,54.0
무안연안2_연안,2009-11-01,126.2891667,35.01111111,261.0,31.56,16.2,2.0,27.2,8.39,7.83,433.0,5.0,4.0,137.0,0.3,161.0,0.9,19.0,,67.0
무안연안3_연안,2009-02-01,126.2380556,34.87888889,344.4,32.83,6.86,17.6,58.4,15.05,8.18,432.0,5.0,11.0,109.0,0.4,125.0,0.78,11.0,,37.0
무안연안3_연안,2009-05-01,126.2380556,34.87888889,504.0,32.67,15.57,2.41,20.4,8.97,7.98,275.0,1.0,4.0,31.0,1.0,54.0,0.45,22.0,,41.0
무안연안3_연안,2009-08-01,126.2380556,34.87888889,492.0,29.61,23.47,4.66,9.2,7.83,8.12,471.0,20.0,2.0,189.0,1.1,222.0,0.86,13.0,,37.0
무안연안3_연안,2009-11-01,126.2380556,34.87888889,310.0,31.65,16.63,2.1,24.8,8.13,7.82,486.0,0.0,14.0,156.0,0.3,167.0,0.83,11.0,,54.0
보령연안1_연안,2009-02-01,126.5,36.35194444,203.7,32.3,5.34,1.6902,6.6,9.79,8.03,348.0,9.4,22.0,120.6,0.8,141.0,1.19904,11.0,,58.4126
보령연안1_연안,2009-05-01,126.5,36.35194444,134.283,32.44,13.8,1.55192,5.2,9.75,8.26,22.0,1.0,6.0,5.0,6.2,29.0,1.01822,23.0,,43.2332
보령연안1_연안,2009-08-01,126.5,36.35194444,429.0,30.61,25.04,1.01856,10.0,7.35,8.28,80.0,2.0,10.0,9.0,2.1,12.0,1.86601,1.0,,70.0
보령연안1_연안,2009-11-01,126.5,36.35194444,413.0,32.02,16.99,0.89864,8.0,7.64,8.03,42.0,30.0,18.0,71.0,1.8,110.0,1.46123,9.0,,41.0
보령연안2_연안,2009-02-01,126.5,36.30611111,198.8,32.3,5.19,1.77136,7.2,9.79,8.03,347.0,8.8,22.0,118.2,1.8,131.0,0.722755,4.0,,40.0096
보령연안2_연안,2009-05-01,126.5,36.30611111,145.338,32.13,13.88,1.25092,9.8,9.64,8.26,27.0,3.0,3.0,6.0,5.7,31.0,1.24707,22.0,,52.9
보령연안2_연안,2009-08-01,126.5,36.30611111,383.0,30.83,24.65,1.09892,6.8,7.28,8.28,50.0,1.0,7.0,2.0,2.0,4.0,1.66785,1.0,,64.0
보령연안2_연안,2009-11-01,126.5,36.30611111,419.0,32.0,16.93,0.4656,7.2,7.66,8.04,43.0,31.0,19.0,65.0,2.0,104.0,1.14203,8.0,,41.0
보령연안3_연안,2009-02-01,126.4916667,36.24583333,192.4,32.31,5.21,2.87728,9.8,9.97,8.03,337.0,14.4608,20.0,101.539,1.7,119.0,0.682787,3.0,,37.4563
보령연안3_연안,2009-05-01,126.4916667,36.24583333,110.162,32.12,14.26,0.81664,7.6,9.45,8.24,31.0,1.0,5.0,11.0,5.5,34.0,1.10777,22.0,,39.3802
보령연안3_연안,2009-08-01,126.4916667,36.24583333,516.0,30.88,24.75,2.33232,7.8,7.52,8.31,52.0,1.0,7.0,1.0,2.1,3.0,1.74711,1.0,,80.0
보령연안3_연안,2009-11-01,126.4916667,36.24583333,393.0,32.02,16.77,0.64608,4.4,7.74,8.04,37.0,32.0,10.0,55.0,2.0,106.0,1.67403,19.0,,51.0
보령연안4_연안,2009-02-01,126.4661111,36.18777778,194.7,32.32,5.33,5.12784,12.0,10.24,8.01,323.0,14.6335,20.0,96.3665,1.7,117.0,1.68199,6.0,,38.5644
보령연안4_연안,2009-05-01,126.4661111,36.18777778,134.171,32.05,14.57,11.8076,7.6,8.75,8.25,63.0,0.0,3.0,2.0,5.3,21.0,0.908767,19.0,,38.914
보령연안4_연안,2009-08-01,126.4661111,36.18777778,484.0,30.88,24.79,1.69656,6.0,7.06,8.28,72.0,3.0,9.0,11.0,2.2,15.0,1.66785,1.0,,72.0
보령연안4_연안,2009-11-01,126.4661111,36.18777778,476.0,32.19,16.52,0.80196,5.2,7.83,8.08,35.0,36.0,10.0,45.0,2.1,98.0,1.20587,17.0,,30.0
보령연안H1_항만,2009-02-01,126.5088889,36.33166667,262.6,32.28,4.34,1.51608,7.4,9.73,8.03,403.0,3.5,22.0,126.5,1.5,154.0,0.839328,24.0,,47.4003
보령연안H1_항만,2009-05-01,126.5088889,36.33166667,262.6,32.28,4.34,1.51608,7.4,9.73,8.03,403.0,3.5,22.0,126.5,1.5,154.0,0.839328,24.0,,47.4003
보령연안H1_항만,2009-08-01,126.5088889,36.33166667,319.0,30.64,25.51,2.34532,21.6,8.23,8.35,77.0,1.0,8.0,4.0,1.1,6.0,2.69828,1.0,,30.0
부산연안1_환경관리,2009-02-01,129.16944,35.14722,291.119,33.8873,13.14,0.866938,6.05,8.41598,8.19,317.24,5.09511,10.9336,77.0609,1.7,93.2951,1.52055,11.1391,,12.155
부산연안1_환경관리,2009-05-01,129.16944,35.14722,246.427,33.95,13.5,2.36166,6.15,9.13994,8.0,320.529,7.56718,5.1646,100.542,2.5,146.367,0.538342,38.2579,,26.2933
부산연안1_환경관리,2009-08-01,129.16944,35.14722,93.3304,30.8598,24.1781,4.93258,7.6,6.75394,8.2,148.745,-0.436755,1.22242,10.2778,4.0,15.0329,1.83643,5.19189,,13.718
부산연안1_환경관리,2009-11-01,129.16944,35.14722,197.552,32.9754,16.4888,1.53209,5.75,7.46749,7.87,378.279,5.22755,17.8196,96.2228,2.8,109.907,1.10987,8.45648,,20.837
부산연안2_환경관리,2009-02-01,129.14056,35.14806,328.62,33.9964,13.24,1.33778,11.45,8.72596,8.2,361.222,14.5439,13.7739,121.186,2.8,185.233,1.43067,49.5029,,17.7656
부산연안2_환경관리,2009-05-01,129.14056,35.14806,366.592,34.23,14.3,10.5378,4.05,9.46462,8.01,326.576,6.42833,13.5191,144.25,2.5,182.481,0.585843,31.8027,,35.0719
부산연안2_환경관리,2009-08-01,129.14056,35.14806,155.551,30.5053,24.0799,13.602,4.75,8.00824,8.2,77.516,1.45896,6.23931,36.0343,2.0,41.8647,1.9463,4.37143,,15.884
부산연안2_환경관리,2009-11-01,129.14056,35.14806,184.901,33.0,16.3178,1.27799,3.1,6.96015,7.87,269.104,3.78455,19.3624,70.871,2.5,83.7844,0.984816,9.12885,,25.9834
부산연안3_환경관리,2009-02-01,129.12639,35.14611,369.14,33.9276,12.77,1.41999,11.2,8.47797,8.18,368.225,14.94,18.2586,142.435,3.5,211.239,1.67036,53.8643,,19.8696
부산연안3_환경관리,2009-05-01,129.12639,35.14611,261.795,34.14,14.63,14.0504,3.35,10.0166,7.98,270.495,5.87351,9.2659,64.3726,2.5,88.3924,0.823347,18.1463,,21.9838
부산연안3_환경관리,2009-08-01,129.12639,35.14611,363.57,29.8941,24.0751,17.264,5.95,7.84743,8.14,103.209,6.71279,2.13458,174.911,2.5,199.748,2.08757,18.124,,43.8615
부산연안3_환경관리,2009-11-01,129.12639,35.14611,281.244,32.906,16.0733,1.62177,4.5,7.05527,7.84,391.451,8.84978,28.6191,149.213,1.0,176.857,1.2193,18.7942,,36.46
부산연안4_환경관리,2009-02-01,129.09278,35.08583,289.106,34.0327,13.17,1.39009,1.95,8.40048,8.17,328.165,4.8405,8.9903,95.8132,4.0,135.215,2.04488,34.5612,,15.6616
부산연안4_환경관리,2009-05-01,129.09278,35.08583,213.892,33.94,15.17,6.89814,3.15,9.30228,8.0,292.488,5.34789,14.5824,78.0896,5.0,115.168,0.775846,31.731,,20.8666
부산연안4_환경관리,2009-08-01,129.09278,35.08583,258.641,30.0484,24.017,6.02373,6.7,5.93382,8.1,95.5776,4.22128,6.99945,77.6852,2.5,133.287,1.93061,51.3803,,39.1685
부산연안4_환경관리,2009-11-01,129.09278,35.08583,174.852,32.9442,15.9506,1.40504,9.6,7.08698,7.74,461.618,1.69367,10.4143,124.177,1.0,136.428,1.57883,10.5576,,29.2918
부산연안5_환경관리,2009-02-01,129.04583,35.0475,355.675,34.3083,13.44,1.15094,6.95,8.63296,8.21,342.732,4.86879,12.877,178.947,2.5,194.309,1.74526,10.493,,13.733
부산연안5_환경관리,2009-05-01,129.04583,35.0475,167.134,33.99,14.91,10.1641,3.95,9.56203,8.12,52.2195,0.52969,4.4051,20.8013,2.0,102.437,0.886682,81.1062,,18.9513
부산연안5_환경관리,2009-08-01,129.04583,35.0475,172.12,30.673,23.4875,4.04322,8.2,7.6223,8.21,76.7528,-0.0305312,6.26771,5.01282,3.0,11.1874,1.99339,6.20511,,12.803
부산연안5_환경관리,2009-11-01,129.04583,35.0475,221.927,33.0215,16.2694,0.807149,14.55,6.57964,7.87,413.996,5.69874,16.894,108.369,0.5,125.298,1.29746,11.23,,49.1422
부산연안6_환경관리,2009-02-01,129.01222,35.03472,255.066,33.9608,13.36,1.11357,4.75,8.33848,8.2,360.381,5.60433,12.7275,97.0449,2.0,112.335,2.0299,9.6853,,17.0643
부산연안6_환경관리,2009-05-01,129.01222,35.03472,198.851,34.08,14.48,10.463,4.7,9.41592,8.07,119.297,0.29608,10.9368,16.9705,2.5,44.4502,0.680845,27.1836,,14.4822
부산연안6_환경관리,2009-08-01,129.01222,35.03472,104.929,30.4692,23.4847,5.12689,7.7,7.89568,8.24,63.779,0.429856,2.22558,3.80243,3.0,12.9379,2.21314,8.70558,,11.7325
부산연안6_환경관리,2009-11-01,129.01222,35.03472,306.471,32.8321,15.7504,0.99399,20.85,6.91258,7.85,308.62,4.43243,15.9683,97.2112,0.5,123.295,1.71952,21.6517,,47.3042
부산연안H1_항만,2009-02-01,129.0577778,35.11055556,457.731,33.9445,11.25,3.43038,3.65,8.15249,8.12,390.356,10.0741,20.6504,141.429,3.0,267.153,1.05615,115.65,,26.0061
부산연안H1_항만,2009-05-01,129.0577778,35.11055556,457.731,33.9445,11.25,3.43038,3.65,8.15249,8.12,390.356,10.0741,20.6504,141.429,3.0,267.153,1.05615,115.65,,26.0061
부산연안H1_항만,2009-08-01,129.0577778,35.11055556,293.602,29.908,23.6512,4.813,4.7,6.65745,8.1,89.2179,6.46905,5.78323,45.6656,2.0,126.603,1.91491,74.4679,,33.573
부산연안H2_항만,2009-02-01,129.0325,35.08472222,246.635,34.1157,12.99,1.19578,6.4,8.91194,8.2,310.516,4.98195,14.0729,88.9558,2.5,108.711,1.35576,14.7736,,18.9929
부산연안H2_항만,2009-05-01,129.0325,35.08472222,246.635,34.1157,12.99,1.19578,6.4,8.91194,8.2,310.516,4.98195,14.0729,88.9558,2.5,108.711,1.35576,14.7736,,18.9929
부산연안H2_항만,2009-08-01,129.0325,35.08472222,166.245,30.4739,23.9355,3.95354,4.85,7.57406,8.19,45.9718,-0.138858,18.5535,4.95811,3.0,14.1083,1.89922,9.28902,,21.299
부산연안H3_항만,2009-02-01,129.0022222,35.06583333,285.331,33.8874,12.55,1.90577,6.4,8.46247,8.19,379.151,6.02867,11.8306,113.813,2.0,136.15,1.53553,16.3081,,13.5577
부산연안H3_항만,2009-05-01,129.0022222,35.06583333,285.331,33.8874,12.55,1.90577,6.4,8.46247,8.19,379.151,6.02867,11.8306,113.813,2.0,136.15,1.53553,16.3081,,13.5577
부산연안H3_항만,2009-08-01,129.0022222,35.06583333,171.106,30.5415,23.5661,6.20309,4.9,9.90578,8.34,26.6383,0.890243,6.54337,1.18987,2.5,8.78531,2.65262,6.7052,,15.523
사천연안1_연안,2009-02-01,128.0513889,34.90444444,355.2,33.2,6.6,0.3661,3.2,10.69,8.19,96.0,1.0,10.0,19.0,6.0,26.0,0.44,6.0,,21.0
사천연안1_연안,2009-05-01,128.0513889,34.90444444,546.0,33.69,17.85,2.0677,4.8,7.54,8.02,174.0,1.0,2.0,85.0,1.5,98.0,0.64,12.0,,37.0
사천연안1_연안,2009-08-01,128.0513889,34.90444444,385.0,29.62,24.01,2.23,10.4,6.25,8.26,433.0,20.0,12.0,70.0,1.5,114.0,0.86,24.0,,37.0
사천연안1_연안,2009-11-01,128.0513889,34.90444444,332.0,32.6,17.97,3.68,6.0,6.68,8.08,709.0,31.0,9.0,24.0,3.5,63.0,0.54,8.0,,46.0
사천연안2_연안,2009-02-01,128.1,34.90888889,381.0,33.51,6.59,0.4816,3.2,10.12,8.19,94.0,2.0,6.0,17.0,4.0,24.0,0.55,5.0,,23.0
사천연안2_연안,2009-05-01,128.1,34.90888889,357.0,33.16,17.36,1.3197,1.6,7.85,8.03,184.0,1.0,2.0,22.0,2.5,34.0,0.7,11.0,,32.0
사천연안2_연안,2009-08-01,128.1,34.90888889,406.0,30.31,27.02,1.15,14.4,6.13,8.2,421.0,10.0,5.0,43.0,1.0,63.0,0.91,10.0,,42.0
사천연안2_연안,2009-11-01,128.1,34.90888889,397.0,32.5,18.63,1.85,9.8,6.76,8.05,644.0,26.0,16.0,122.0,2.5,168.0,0.54,20.0,,47.0
사천연안3_연안,2009-02-01,128.125,34.875,436.2,33.66,7.0,0.3588,3.0,10.5,8.19,87.0,0.0,5.0,12.0,5.5,20.0,0.67,8.0,,24.0
사천연안3_연안,2009-05-01,128.125,34.875,337.0,33.74,17.54,1.147,0.4,8.01,8.06,164.0,1.0,2.0,23.0,5.5,35.0,0.62,11.0,,25.0
사천연안3_연안,2009-08-01,128.125,34.875,368.0,30.09,25.03,1.68,8.4,6.87,8.26,303.0,15.0,4.0,17.0,3.5,44.0,0.78,12.0,,29.0
사천연안3_연안,2009-11-01,128.125,34.875,465.0,32.49,18.04,3.57,8.2,7.5,8.08,653.0,30.0,13.0,66.0,3.5,103.0,0.56,7.0,,43.0
사천연안4_연안,2009-02-01,128.1244444,34.89277778,499.8,33.4,6.76,0.5055,3.4,10.95,8.2,99.0,1.0,4.0,15.0,5.0,21.0,0.36,5.0,,21.0
사천연안4_연안,2009-05-01,128.1244444,34.89277778,444.0,33.75,17.86,1.4814,2.0,7.54,8.07,176.0,1.0,3.0,26.0,2.0,51.0,0.69,24.0,,26.0
사천연안4_연안,2009-08-01,128.1244444,34.89277778,344.0,30.27,24.29,1.0,10.8,6.05,8.17,513.0,4.0,6.0,49.0,1.0,83.0,0.93,30.0,,40.0
사천연안4_연안,2009-11-01,128.1244444,34.89277778,324.0,32.53,18.53,1.57,6.2,7.42,8.07,707.0,26.0,5.0,106.0,3.0,141.0,0.5,9.0,,42.0
사천연안H1_항만,2009-02-01,128.0825,34.92,456.6,33.15,6.75,0.453,4.0,9.82,8.13,127.0,3.0,26.0,57.0,4.0,106.0,0.49,46.0,,46.0
사천연안H1_항만,2009-05-01,128.0825,34.92,761.0,33.15,6.75,0.453,4.0,9.82,8.13,127.0,3.0,26.0,57.0,4.0,106.0,0.49,46.0,,46.0
사천연안H1_항만,2009-08-01,128.0825,34.92,594.0,29.83,24.49,1.29,7.0,5.58,8.19,647.0,25.0,19.0,19.0,1.5,86.0,0.85,42.0,,57.0
삼척연안1_연안,2009-02-01,129.2475,37.39916667,151.683,34.31,11.21,0.884,1.8,8.47609,8.24,351.597,4.07,15.533,104.163,13.0,121.216,0.693333,12.983,,36.519
삼척연안1_연안,2009-05-01,129.2475,37.39916667,241.174,33.95,15.0,0.758,3.6,8.91191,8.16,188.512,2.634,4.11,11.993,9.0,22.133,0.441647,7.506,,21.387
삼척연안1_연안,2009-08-01,129.2475,37.39916667,505.044,27.78,23.1,2.3,4.0,8.03362,8.21,547.057,3.267,8.58298,246.667,5.0,252.6,1.296,2.666,,29.4934
삼척연안1_연안,2009-11-01,129.2475,37.39916667,173.0,33.38,15.96,1.124,3.2,8.0845,8.13,215.0,7.0,9.0,68.0,8.5,99.0,0.416,24.0,,35.0
삼척연안2_연안,2009-02-01,129.2022222,37.43,185.453,34.33,12.45,0.66,6.4,8.18073,8.26,347.718,7.563,16.021,113.097,11.0,128.55,0.661333,7.89,,28.314
삼척연안2_연안,2009-05-01,129.2022222,37.43,187.118,34.17,15.24,0.822,6.0,8.75436,8.16,185.921,1.413,3.514,5.948,6.0,7.505,0.499093,0.144,,21.184
삼척연안2_연안,2009-08-01,129.2022222,37.43,290.684,30.2,22.36,2.24,3.8,8.11092,8.17,234.514,2.048,10.1048,64.3712,4.0,69.7892,1.12,3.37,,33.2288
삼척연안2_연안,2009-11-01,129.2022222,37.43,174.0,32.51,15.23,0.88,3.4,7.66991,8.14,209.0,8.0,9.0,71.0,7.0,103.0,0.448,24.0,,35.0
삼척연안3_연안,2009-02-01,129.2130556,37.42638889,168.328,34.3,11.15,0.99,4.4,8.56953,8.19,357.011,6.318,16.04,109.846,12.0,124.439,0.661333,8.275,,17.586
삼척연안3_연안,2009-05-01,129.2130556,37.42638889,176.61,34.11,15.45,0.672,6.8,8.848,8.16,178.636,5.297,3.293,1.073,9.5,8.015,0.417493,1.645,,33.407
삼척연안3_연안,2009-08-01,129.2130556,37.42638889,283.682,31.06,22.86,1.91,2.4,8.09517,8.21,93.966,1.661,9.9526,18.569,7.0,22.999,1.04,2.769,,22.6124
삼척연안3_연안,2009-11-01,129.2130556,37.42638889,162.0,33.22,16.45,1.03,4.8,8.11639,8.14,205.0,8.0,9.0,72.0,8.5,100.0,0.368,20.0,,14.0
삼척연안4_연안,2009-02-01,129.3669444,37.23333333,160.526,34.32,11.13,1.394,3.6,8.68233,8.23,434.01,3.66,15.838,105.081,10.0,121.622,0.661333,12.881,,18.513
삼척연안4_연안,2009-05-01,129.3669444,37.23333333,175.906,33.95,14.62,0.916,2.8,8.99423,8.14,204.707,1.38,4.581,21.25,9.0,28.169,0.442667,5.539,,19.754
삼척연안4_연안,2009-08-01,129.3669444,37.23333333,185.365,31.77,23.64,1.114,3.4,7.67276,8.23,33.241,0.784,8.73516,12.2753,7.0,15.2253,0.944,2.166,,25.3648
삼척연안4_연안,2009-11-01,129.3669444,37.23333333,175.0,33.29,16.88,1.078,5.2,8.10045,8.14,219.0,9.0,8.0,67.0,9.5,93.0,0.256,17.0,,33.0
삼척연안H1_항만,2009-02-01,129.1916667,37.43555556,164.944,34.12,10.92,0.69,0.8,8.53901,8.24,371.289,5.33,19.051,135.525,6.0,149.032,0.565333,8.177,,27.503
삼척연안H1_항만,2009-05-01,129.1916667,37.43555556,164.944,34.12,10.92,0.69,0.8,8.53901,8.24,371.289,5.33,19.051,135.525,6.0,149.032,1.41333,8.177,,27.503
삼척연안H1_항만,2009-08-01,129.1916667,37.43555556,362.454,31.21,20.99,2.3,5.0,8.06206,8.16,268.773,3.761,13.9093,135.007,3.0,152.257,1.13067,13.489,,36.7676
삼척연안H2_항만,2009-02-01,129.3444444,37.22777778,397.0,34.09,10.22,0.95,4.0,8.2535,8.21,458.394,8.216,34.041,214.275,4.5,338.121,0.725333,115.63,,39.5322
삼척연안H2_항만,2009-05-01,129.3444444,37.22777778,197.2,34.09,10.22,0.95,4.0,8.2535,8.21,458.394,8.216,34.041,214.275,4.5,169.061,1.81333,115.63,,39.5322
삼척연안H2_항만,2009-08-01,129.3444444,37.22777778,247.969,30.37,23.38,1.924,6.0,7.85632,8.24,101.404,3.361,16.3442,24.3602,4.0,41.2322,1.43467,13.511,,34.4084
서귀포연안1_연안,2009-02-01,126.6611111,33.2625,252.73,34.2304,15.6328,0.5851,2.7,8.72329,7.93,462.135,2.96315,10.1046,98.893,13.0,111.551,0.636638,9.69496,,16.3454
서귀포연안1_연안,2009-05-01,126.6611111,33.2625,247.441,34.8876,16.9039,0.31395,2.2,7.94,8.11,352.294,0.497512,4.28163,33.3728,11.0,58.1208,1.54717,24.2505,,9.50763
서귀포연안1_연안,2009-08-01,126.6611111,33.2625,384.269,31.7935,26.1968,1.52358,1.4,7.30876,8.06,234.849,0.706561,2.82703,12.5605,7.0,22.7283,0.914859,9.46126,,6.81993
서귀포연안1_연안,2009-11-01,126.6611111,33.2625,208.935,34.1334,20.7233,0.78969,0.8,7.44826,8.08,487.686,16.1512,3.6483,94.0385,9.5,119.122,0.229738,8.93235,,13.9561
서귀포연안2_연안,2009-02-01,126.4125,33.22944444,262.082,34.3018,15.4058,0.56204,2.75,8.26777,8.04,485.924,2.43842,11.6127,113.617,11.5,142.066,0.334235,26.0109,,18.9235
서귀포연안2_연안,2009-05-01,126.4125,33.22944444,217.36,34.4106,16.3414,0.33715,3.6,8.27,8.08,235.596,0.995025,2.83023,32.0785,9.0,46.5182,0.366854,13.4446,,8.41897
서귀포연안2_연안,2009-08-01,126.4125,33.22944444,363.87,29.8573,24.6896,2.7804,2.0,7.32768,8.18,192.376,1.18702,2.3686,13.697,7.0,21.3749,1.01116,6.49087,,9.1905
서귀포연안2_연안,2009-11-01,126.4125,33.22944444,251.733,34.1755,20.4274,2.26476,1.3,8.36446,8.16,524.663,8.88898,2.56732,68.6029,10.0,98.6531,0.0871419,21.1612,,14.1305
서귀포연안3_연안,2009-02-01,126.5669444,33.22944444,264.846,34.2656,15.6321,0.5619,3.2,8.11958,8.04,411.912,1.8211,9.80294,97.316,12.0,156.755,0.58021,57.618,,18.0641
서귀포연안3_연안,2009-05-01,126.5669444,33.22944444,226.663,34.2165,18.4222,0.30366,1.7,8.35,8.13,212.11,0.431177,4.28163,15.751,14.0,42.5688,0.303053,26.3866,,13.6808
서귀포연안3_연안,2009-08-01,126.5669444,33.22944444,376.551,32.5151,24.1245,2.49012,2.2,7.55588,7.91,246.342,1.46965,1.91016,22.5355,6.0,34.4565,0.946959,10.4514,,8.82579
서귀포연안3_연안,2009-11-01,126.5669444,33.22944444,198.461,34.1594,20.7726,0.98254,1.8,7.35605,8.08,424.227,17.0517,2.97269,82.8372,14.0,114.457,0.134674,14.5682,,13.9561
서귀포연안H1_항만,2009-02-01,126.5652778,33.23638889,297.154,34.0349,15.4142,1.00205,2.6,8.08593,8.03,707.52,3.33354,14.7798,162.01,11.0,178.901,1.4386,13.5572,,25.111
서귀포연안H1_항만,2009-05-01,126.5652778,33.23638889,297.154,34.0349,15.4142,1.00205,2.6,8.08593,8.03,707.52,3.33354,14.7798,162.01,11.0,178.901,1.4386,13.5572,,25.111
서귀포연안H1_항만,2009-08-01,126.5652778,33.23638889,849.582,31.3949,22.742,1.59891,1.7,6.81266,8.01,1545.51,5.20029,2.21579,378.467,7.0,413.371,0.971034,29.704,,15.5728
성산연안1_연안,2009-02-01,126.9386111,33.48,298.004,34.2415,14.2282,0.62729,2.0,8.29271,7.95,489.889,4.10519,12.8192,114.626,9.0,131.106,0.350151,12.3749,,19.2673
성산연안1_연안,2009-05-01,126.9386111,33.48,241.549,34.1194,16.9536,0.33252,2.5,8.28,8.17,264.22,0.92869,5.73303,21.3089,13.0,41.0852,0.103676,18.8476,,10.5963
성산연안1_연안,2009-08-01,126.9386111,33.48,373.243,30.3967,26.4057,1.10729,1.0,6.80062,8.24,386.751,1.55443,1.45172,32.4839,8.2,39.9791,0.97906,5.94079,,9.9199
성산연안1_연안,2009-11-01,126.9386111,33.48,256.067,33.6253,19.0036,1.00312,0.9,7.3422,8.01,607.609,14.2921,4.12122,129.399,8.5,150.815,0.261426,7.12461,,15.875
성산연안2_연안,2009-02-01,126.9386111,33.41138889,273.135,34.2549,14.7082,0.58931,2.3,8.39391,8.07,479.316,2.77795,12.0652,106.976,10.0,132.061,0.222823,22.3063,,18.5798
성산연안2_연안,2009-05-01,126.9386111,33.41138889,263.877,34.3626,17.0752,0.34426,2.6,8.39,8.15,266.055,0.39801,5.00733,18.8119,12.0,27.2515,0.167477,8.04162,,8.60041
성산연안2_연안,2009-08-01,126.9386111,33.41138889,387.026,30.578,26.6841,1.86807,1.0,7.43306,8.22,360.768,0.904398,2.21579,22.6447,7.2,33.5604,0.786458,10.0113,,10.2846
성산연안2_연안,2009-11-01,126.9386111,33.41138889,237.106,33.6694,19.0821,1.07127,1.2,7.49359,8.05,586.623,14.6697,4.45903,120.421,9.0,142.003,0.213894,6.91193,,16.9217
성산연안H1_항만,2009-02-01,126.9275,33.47083333,384.09,33.4934,10.325,0.683527,2.3,7.90362,8.1,1026.92,4.32125,15.3831,206.556,6.0,246.898,1.40681,36.0211,,27.5173
성산연안H1_항만,2009-05-01,126.9275,33.47083333,384.09,33.4934,10.325,0.683527,2.3,7.90362,8.1,1026.92,4.32125,15.3831,206.556,6.0,246.898,1.40681,36.0211,,27.5173
성산연안H1_항만,2009-08-01,126.9275,33.47083333,477.442,30.9245,25.9165,1.24021,1.0,6.9819,8.23,475.195,2.43057,3.28547,47.238,5.0,96.2048,2.03034,46.5362,,8.27874
속초연안1_연안,2009-02-01,128.605,38.19972222,183.7,34.05,9.02,1.084,3.8,8.95197,8.23,375.424,6.072,21.938,121.387,12.0,143.507,0.565333,16.048,,32.199
속초연안1_연안,2009-05-01,128.605,38.19972222,467.361,33.82,12.59,1.008,5.2,9.09831,8.12,186.396,2.305,3.675,0.855,6.0,37.556,0.756693,34.396,,27.59
속초연안1_연안,2009-08-01,128.605,38.19972222,293.369,32.4,22.49,1.034,3.8,8.09638,8.18,100.067,0.311,4.47412,3.25404,10.0,12.015,0.954667,8.45,,20.6464
속초연안1_연안,2009-11-01,128.605,38.19972222,151.0,33.13,13.8,1.136,3.8,8.32369,8.14,171.0,2.0,5.0,40.0,7.0,59.0,0.64,17.0,,31.0
속초연안2_연안,2009-02-01,128.6116667,38.21361111,173.584,34.1,9.12,0.816,1.2,8.8634,8.23,364.714,5.765,20.834,118.084,11.0,128.71,0.549333,4.861,,51.871
속초연안2_연안,2009-05-01,128.6116667,38.21361111,485.902,33.9,12.47,1.17,0.8,9.23381,8.14,176.342,0.925,5.366,21.065,7.0,30.363,0.224213,8.373,,16.85
속초연안2_연안,2009-08-01,128.6116667,38.21361111,219.126,32.2,24.12,0.574,2.6,7.32082,8.17,65.382,0.378,6.30028,3.0268,11.0,10.2338,0.746667,6.829,,25.9546
속초연안2_연안,2009-11-01,128.6116667,38.21361111,135.0,33.11,13.68,1.222,3.4,8.2918,8.15,175.0,2.0,7.0,36.0,7.5,51.0,0.512,13.0,,31.0
속초연안3_연안,2009-02-01,128.6136111,38.22083333,228.424,34.07,9.04,0.902,4.6,9.79818,8.23,361.988,5.788,22.714,123.117,10.0,134.324,0.709333,5.419,,32.81
