station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
영일만8_연안,2010-11-01,129.4186111,36.06027778,279.0,32.39,16.4,4.08,12.2,7.86126,8.25,123.0,3.0,6.0,29.0,4.0,73.0,1.216,41.0,,34.0
영일만9_연안,2010-02-01,129.45,36.08805556,203.0,34.14,9.62,1.328,16.6,9.18476,8.15,328.0,5.0,16.0,94.0,6.0,122.0,0.618667,23.0,,18.0
영일만9_연안,2010-05-01,129.45,36.08805556,302.348,34.22,13.0,1.212,8.6,10.9866,8.22,9.0,1.0,1.0,1.0,7.0,19.0,1.104,17.0,,33.0
영일만9_연안,2010-08-01,129.45,36.08805556,779.838,32.88,21.8,0.944,8.6,8.67449,8.24,14.0,1.0,0.0,6.0,6.0,49.0,0.890667,42.0,,26.0
영일만9_연안,2010-11-01,129.45,36.08805556,246.938,32.56,16.73,3.22,12.6,8.27585,8.25,144.0,3.0,5.0,27.0,5.0,82.0,0.864,52.0,,35.0
영일만H1_항만,2010-02-01,129.3777778,36.05,259.0,33.21,9.94,2.956,16.4,8.53098,8.03,386.0,7.0,21.0,138.0,1.5,218.0,1.50933,73.0,,42.0
영일만H1_항만,2010-08-01,129.3777778,36.05,1080.32,31.77,23.71,12.36,18.6,8.40342,8.19,13.0,0.0,0.0,5.0,2.0,23.0,2.10133,18.0,,36.0
영일만H2_항만,2010-02-01,129.4133333,36.02388889,318.0,33.7,9.51,1.096,12.2,8.59477,8.1,365.0,6.0,22.0,132.0,3.5,163.0,0.533333,25.0,,31.0
영일만H2_항만,2010-08-01,129.4133333,36.02388889,348.417,32.28,20.76,7.4,11.6,11.178,8.36,175.0,13.0,8.0,60.0,2.0,229.0,2.00533,156.0,,74.0
온산연안1_환경관리,2010-02-01,129.35806,35.45333,605.004,33.3363,10.2422,0.45589,11.3,8.71279,8.01,459.261,7.09806,28.3155,241.714,2.5,292.42,1.15085,43.6087,,40.9652
온산연안1_환경관리,2010-05-01,129.35806,35.45333,300.39,33.8175,13.6862,1.28546,4.7,8.79069,8.0,315.654,11.3876,16.599,114.9,1.4,148.313,1.23667,22.0258,,29.8924
온산연안1_환경관리,2010-08-01,129.35806,35.45333,1013.51,33.0981,17.0073,20.7766,10.95,9.25188,8.12,451.525,14.0,5.77964,156.271,2.0,325.461,2.3813,155.19,,60.6446
온산연안1_환경관리,2010-11-01,129.35806,35.45333,388.815,32.8117,17.3809,1.83851,2.95,7.33143,8.07,392.963,15.2837,22.5312,168.392,3.5,241.682,1.31072,58.0069,,45.6942
온산연안2_환경관리,2010-02-01,129.3575,35.38,412.223,34.2268,12.1134,0.358733,5.7,8.64873,8.05,326.599,6.15272,17.8178,113.731,3.0,124.599,1.16683,4.71596,,26.6625
온산연안2_환경관리,2010-05-01,129.3575,35.38,250.842,34.1279,12.8917,1.05378,3.6,8.82437,8.04,279.868,8.65588,17.0525,83.1558,1.4,97.7738,1.48075,5.96213,,22.4698
온산연안2_환경관리,2010-08-01,129.3575,35.38,396.137,34.0614,14.4215,4.15532,9.0,7.56102,7.94,392.499,7.13928,29.3208,77.8758,3.8,97.4215,1.20967,12.4064,,33.6428
온산연안2_환경관리,2010-11-01,129.3575,35.38,297.248,33.318,16.8941,1.55451,3.9,7.08318,7.99,378.148,10.7869,12.8915,120.426,3.0,146.213,1.37626,14.9996,,39.0073
온산연안3_환경관리,2010-02-01,129.40778,35.3675,307.629,34.2302,12.2428,0.141998,10.8,8.72881,8.04,334.791,5.60843,15.5022,105.18,3.5,117.084,0.95904,6.29625,,32.978
온산연안3_환경관리,2010-05-01,129.40778,35.3675,204.389,34.1896,13.5551,0.5381,6.55,8.75701,8.06,251.657,8.43058,15.0872,59.3473,2.0,72.8245,1.56211,5.04659,,24.8233
온산연안3_환경관리,2010-08-01,129.40778,35.3675,321.78,33.71,15.57,10.3136,3.6,8.10337,8.04,200.666,3.08499,7.9479,32.8928,3.8,78.4154,0.859704,42.4376,,21.4831
온산연안3_환경관리,2010-11-01,129.40778,35.3675,230.396,33.3556,17.228,1.73388,1.8,7.19903,8.0,397.985,9.5194,11.3853,119.13,4.0,141.815,0.999424,13.1656,,22.4755
완도연안1_환경관리,2010-02-01,126.78306,34.31889,164.0,33.4,7.34,1.5,14.4,10.81,7.69,336.0,3.0,12.0,89.0,1.5,92.0,0.16,0.0,,20.0
완도연안1_환경관리,2010-05-01,126.78306,34.31889,165.0,33.45,15.13,3.83,113.2,9.5,8.08,83.0,3.0,9.0,2.0,1.5,10.0,0.42,5.0,,10.0
완도연안1_환경관리,2010-08-01,126.78306,34.31889,150.0,32.21,23.27,1.89,29.6,7.15,7.96,352.0,0.0,0.0,2.0,3.0,3.0,0.36,1.0,,12.0
완도연안1_환경관리,2010-11-01,126.78306,34.31889,184.0,32.49,14.93,0.97,67.8,7.51,8.0,480.0,10.0,18.0,105.0,1.5,118.0,0.35,3.0,,18.0
완도연안2_환경관리,2010-02-01,126.75889,34.35333,150.0,33.24,7.28,1.65,72.4,10.09,7.92,327.0,2.0,12.0,80.0,2.0,82.0,0.16,0.0,,15.0
완도연안2_환경관리,2010-05-01,126.75889,34.35333,70.0,33.45,15.2,3.37,107.2,9.5,8.09,53.0,3.0,8.0,3.0,2.0,11.0,0.78,5.0,,8.0
완도연안2_환경관리,2010-08-01,126.75889,34.35333,146.0,29.96,26.53,1.11,6.8,6.73,7.96,434.0,0.0,0.0,2.0,2.7,4.0,0.79,2.0,,4.0
완도연안2_환경관리,2010-11-01,126.75889,34.35333,207.0,32.35,14.75,1.69,65.0,7.59,8.01,535.0,9.0,19.0,100.0,1.5,114.0,0.51,4.0,,22.0
완도연안3_환경관리,2010-02-01,126.85611,34.36778,163.0,33.36,8.45,0.62,81.2,9.71,7.96,358.0,2.0,15.0,108.0,1.2,110.0,0.22,0.0,,18.0
완도연안3_환경관리,2010-05-01,126.85611,34.36778,75.0,33.71,14.68,3.71,129.2,9.55,8.08,47.0,3.0,6.0,1.0,2.0,11.0,0.65,8.0,,8.0
완도연안3_환경관리,2010-08-01,126.85611,34.36778,120.0,32.26,23.9,1.08,6.4,6.04,7.91,276.0,0.0,1.0,0.0,2.5,6.0,0.41,5.0,,5.0
완도연안3_환경관리,2010-11-01,126.85611,34.36778,204.0,32.78,14.95,1.34,73.4,7.42,7.98,526.0,13.0,19.0,111.0,1.5,124.0,0.36,0.0,,25.0
완도연안4_환경관리,2010-02-01,126.73889,34.24444,159.0,33.56,10.19,0.77,17.6,9.84,7.67,361.0,2.0,15.0,98.0,1.1,100.0,0.21,0.0,,24.0
완도연안4_환경관리,2010-05-01,126.73889,34.24444,110.0,33.75,14.25,2.64,119.2,9.05,7.98,197.0,6.0,8.0,46.0,1.2,59.0,0.83,8.0,,11.0
완도연안4_환경관리,2010-08-01,126.73889,34.24444,125.0,32.69,21.57,1.44,9.2,7.56,7.88,306.0,4.0,3.0,1.0,2.0,10.0,0.68,5.0,,75.0
완도연안4_환경관리,2010-11-01,126.73889,34.24444,190.0,32.72,15.17,1.34,58.2,7.63,7.97,436.0,9.0,15.0,113.0,1.5,125.0,0.36,2.0,,14.0
완도연안5_환경관리,2010-02-01,127.0,34.38944,158.0,33.45,8.82,0.32,78.8,9.62,7.97,390.0,2.0,15.0,105.0,1.0,108.0,0.24,1.0,,15.0
완도연안5_환경관리,2010-05-01,127.0,34.38944,59.0,33.8,14.69,5.07,105.2,9.8,8.11,42.0,2.0,4.0,5.0,2.2,13.0,0.58,6.0,,8.0
완도연안5_환경관리,2010-08-01,127.0,34.38944,82.0,32.32,25.02,1.54,5.4,6.07,7.98,253.0,0.0,0.0,0.0,2.9,7.0,0.24,7.0,,0.0
완도연안5_환경관리,2010-11-01,127.0,34.38944,186.0,32.53,15.3,2.26,50.0,7.55,7.97,455.0,11.0,17.0,107.0,2.0,123.0,0.33,5.0,,19.0
완도연안H1_항만,2010-02-01,126.7519444,34.32194444,201.0,33.4,8.11,1.08,20.0,9.92,7.64,369.0,2.0,13.0,100.0,1.0,103.0,0.19,1.0,,29.0
완도연안H1_항만,2010-08-01,126.7519444,34.32194444,137.0,32.07,22.98,1.52,7.6,7.6,7.93,329.0,0.0,2.0,0.0,1.3,5.0,0.62,4.0,,19.0
울산연안1_환경관리,2010-02-01,129.47667,35.52056,270.713,34.252,12.2667,0.171893,12.6,8.48857,8.04,344.569,6.03813,17.3547,117.106,1.5,129.177,0.3996,6.03287,,24.2477
울산연안1_환경관리,2010-05-01,129.47667,35.52056,232.261,34.0947,12.9606,0.866938,3.55,7.89815,8.02,321.662,8.85302,18.4132,86.8261,0.9,109.964,0.195264,14.2853,,25.9095
울산연안1_환경관리,2010-08-01,129.47667,35.52056,429.718,33.9248,15.0928,4.97742,2.25,8.34,7.85,87.4523,0.401568,2.52724,0.848744,4.5,26.4498,1.49878,25.1995,,17.9067
울산연안1_환경관리,2010-11-01,129.47667,35.52056,434.688,33.3007,17.2913,1.76377,1.25,7.33143,7.94,355.55,11.1189,9.72848,111.019,5.0,129.435,1.04858,7.2968,,22.6612
울산연안2_환경관리,2010-02-01,129.40778,35.445,421.452,34.1554,11.9848,0.72494,6.25,8.69678,8.03,357.518,7.32724,30.168,159.663,3.0,230.704,1.11888,63.7135,,40.408
울산연안2_환경관리,2010-05-01,129.40778,35.445,247.745,34.1674,12.8656,0.530626,7.95,8.68965,8.04,314.609,8.43058,14.1801,82.8424,0.7,98.5668,0.683424,7.29384,,22.2887
울산연안2_환경관리,2010-08-01,129.40778,35.445,459.978,33.9645,15.4701,21.225,4.65,8.29479,8.08,145.269,2.99748,4.076,28.0242,3.0,196.403,1.31618,165.381,,32.9275
울산연안2_환경관리,2010-11-01,129.40778,35.445,302.76,33.2795,17.1895,1.95808,1.8,7.26523,8.02,350.779,9.85137,22.2299,103.616,4.0,166.247,0.720896,52.78,,36.0353
울산연안3_환경관리,2010-02-01,129.39861,35.47806,288.146,33.9807,11.2761,0.261576,14.25,8.47255,7.99,389.23,5.32196,22.1404,156.342,2.5,175.686,0.751248,14.0221,,32.6065
울산연안3_환경관리,2010-05-01,129.39861,35.47806,407.746,33.4958,13.9861,2.20471,0.15,8.77385,8.04,349.873,12.148,22.344,130.825,0.4,171.99,1.2204,29.0172,,34.9615
울산연안3_환경관리,2010-08-01,129.39861,35.47806,627.882,32.5953,17.7745,27.5029,7.35,9.7,8.14,33.2648,1.2766,4.54063,0.152904,1.5,56.8771,3.33991,55.4476,,65.1151
울산연안3_환경관리,2010-11-01,129.39861,35.47806,349.166,33.2738,15.6695,1.66661,2.85,7.21558,8.05,459.001,11.1189,23.1336,162.144,3.0,200.733,0.720896,27.4708,,45.6942
울산연안4_환경관리,2010-02-01,129.385,35.51972,680.885,33.0689,9.3995,0.754834,12.3,8.68076,7.97,510.528,9.30387,39.7393,235.957,1.0,369.289,1.16683,124.028,,61.7692
울산연안4_환경관리,2010-05-01,129.385,35.51972,533.683,32.901,14.1578,2.27945,9.45,7.98,8.0,415.959,14.0631,34.7411,190.638,1.5,271.755,1.04141,67.054,,51.2551
울산연안4_환경관리,2010-08-01,129.385,35.51972,693.383,33.1218,15.8452,33.511,10.7,8.89,8.1,41.0058,1.2766,4.54063,0.252932,1.0,35.0771,3.7051,33.5475,,78.7055
울산연안4_환경관리,2010-11-01,129.385,35.51972,380.814,33.1843,15.6291,1.71893,5.5,6.78529,8.0,516.251,13.0504,30.514,171.358,1.5,228.293,1.1305,43.8851,,60.1828
울산연안5_환경관리,2010-02-01,129.39667,35.49278,668.58,33.4344,9.7582,0.276523,14.25,8.74482,8.01,476.174,8.44446,34.4905,222.285,1.5,314.548,1.07093,83.8184,,44.6802
울산연안5_환경관리,2010-05-01,129.39667,35.49278,456.263,33.4217,13.8638,2.21966,4.15,8.55492,8.03,393.495,13.6125,31.2638,182.028,1.2,247.962,1.52957,52.322,,45.4618
울산연안5_환경관리,2010-08-01,129.39667,35.49278,566.44,32.6712,17.6162,28.8481,9.15,8.69358,8.08,89.6295,7.22679,4.076,31.4385,1.5,71.7791,2.10742,33.1139,,50.4519
울산연안5_환경관리,2010-11-01,129.39667,35.49278,354.678,33.1996,15.3763,1.73388,2.6,7.14938,8.05,483.609,11.4811,23.5855,164.521,3.5,208.058,1.3271,32.0558,,37.5213
울산연안H1_항만,2010-02-01,129.3786111,35.51916667,951.599,33.1595,9.2567,0.964095,6.9,8.66474,7.95,539.862,9.64763,46.9951,245.397,1.5,490.922,1.37462,235.878,,101.148
울산연안H1_항만,2010-08-01,129.3786111,35.51916667,578.433,32.7112,16.7796,43.4715,20.8,8.08742,8.13,234.049,5.73924,9.18691,6.26089,1.0,109.405,2.12263,97.4045,,76.7384
월포연안1_연안,2010-02-01,129.4002778,36.20166667,274.0,34.33,10.44,1.224,13.8,9.04125,8.13,316.0,4.0,15.0,91.0,9.5,106.0,0.592,11.0,,25.0
월포연안1_연안,2010-05-01,129.4002778,36.20166667,268.281,34.03,13.7,2.676,14.4,10.9069,8.29,11.0,1.0,1.0,1.0,5.0,10.0,0.528,8.0,,29.0
월포연안1_연안,2010-08-01,129.4002778,36.20166667,281.673,32.36,21.1,4.8,24.2,11.3534,8.27,8.0,1.0,0.0,4.0,4.0,54.0,1.12,49.0,,27.0
월포연안1_연안,2010-11-01,129.4002778,36.20166667,270.091,33.1,17.79,1.72,7.6,7.74964,8.19,209.0,4.0,4.0,42.0,8.5,76.0,0.213333,30.0,,33.0
월포연안2_연안,2010-02-01,129.3972222,36.24916667,234.0,34.21,10.38,1.392,11.8,9.07314,8.13,311.0,4.0,15.0,89.0,11.5,107.0,0.56,14.0,,26.0
월포연안2_연안,2010-05-01,129.3972222,36.24916667,397.128,34.12,13.8,3.056,6.6,11.0185,8.25,29.0,1.0,1.0,1.0,5.0,8.0,0.72,6.0,,34.0
월포연안2_연안,2010-08-01,129.3972222,36.24916667,642.965,30.18,22.65,5.68,15.0,11.6882,8.32,62.0,1.0,0.0,11.0,2.5,36.0,1.76,24.0,,16.0
월포연안2_연안,2010-11-01,129.3972222,36.24916667,293.4,33.15,17.82,1.172,9.2,8.27585,8.19,203.0,4.0,4.0,41.0,9.0,79.0,0.581333,34.0,,10.0
인천연안1_환경관리,2010-02-01,126.56111,37.59167,1162.0,25.03,0.77,0.31264,182.4,11.4,7.81,991.0,52.0,49.0,580.0,0.2,797.0,3.03,165.0,,87.0
인천연안1_환경관리,2010-05-01,126.56111,37.59167,1274.0,22.04,12.78,1.09896,13.0,7.69735,8.01,409.0,66.0,32.0,1119.0,0.9,1266.0,1.24375,81.0,,101.0
인천연안1_환경관리,2010-08-01,126.56111,37.59167,975.0,18.74,27.2,1.5598,13.6,6.02,7.66,162.0,5.0,12.0,127.0,1.1,187.0,1.71027,55.0,,70.6522
인천연안1_환경관리,2010-11-01,126.56111,37.59167,1029.0,23.31,10.76,0.2944,26.6,9.09,7.95,849.0,11.0,55.0,855.0,0.7,1020.0,1.23893,154.0,,60.2273
인천연안10_환경관리,2010-02-01,126.52778,37.36667,380.0,31.47,1.95,6.2866,33.2,11.02,7.96,525.0,6.0,22.0,234.0,0.6,289.0,0.1332,49.0,,51.0
인천연안10_환경관리,2010-05-01,126.52778,37.36667,238.0,30.72,10.78,2.31916,7.0,9.87484,8.25,5.0,11.0,12.0,149.0,1.5,188.0,0.46765,28.0,,85.0
인천연안10_환경관리,2010-08-01,126.52778,37.36667,784.0,28.17,26.23,1.84276,5.0,8.01,7.94,101.0,12.0,7.0,54.0,2.4,84.0,1.93247,18.0,,45.2899
인천연안10_환경관리,2010-11-01,126.52778,37.36667,248.0,29.41,12.33,0.19756,49.6,9.33,8.02,310.0,17.0,33.0,177.0,1.3,235.0,0.976333,41.0,,35.2273
인천연안11_환경관리,2010-02-01,126.5225,37.30917,330.0,31.83,1.9,5.11888,19.8,11.52,8.12,370.0,9.0,13.0,170.0,1.0,199.0,1.57176,20.0,,48.0
인천연안11_환경관리,2010-05-01,126.5225,37.30917,140.0,31.39,10.7,0.86776,4.2,9.91374,8.21,24.0,7.0,6.0,116.0,3.7,135.0,1.20395,12.0,,23.0
인천연안11_환경관리,2010-08-01,126.5225,37.30917,633.0,29.97,25.21,2.53344,10.6,8.68,8.01,11.0,1.0,5.0,4.0,2.7,11.0,1.97287,6.0,,31.7029
인천연안11_환경관리,2010-11-01,126.5225,37.30917,229.0,29.34,12.44,0.06716,50.2,8.85,7.97,288.0,19.0,34.0,160.0,1.0,228.0,1.11773,49.0,,42.0455
인천연안12_환경관리,2010-02-01,126.44056,37.3575,331.0,31.77,2.73,0.191,82.2,10.48,7.94,608.0,2.0,25.0,214.0,0.3,218.0,1.19214,2.0,,54.0
인천연안12_환경관리,2010-05-01,126.44056,37.3575,270.0,30.91,11.04,0.64792,4.4,9.06847,8.24,2.0,9.0,6.0,135.0,3.2,152.0,1.26365,8.0,,24.0
인천연안12_환경관리,2010-08-01,126.44056,37.3575,663.0,29.07,25.17,1.72132,9.0,7.78,7.97,40.0,2.0,7.0,22.0,2.9,62.0,1.64967,38.0,,34.4203
인천연안12_환경관리,2010-11-01,126.44056,37.3575,201.0,29.73,13.18,0.15904,51.8,9.08,8.02,258.0,17.0,28.0,149.0,1.7,188.0,0.794533,22.0,,36.3636
인천연안13_환경관리,2010-02-01,126.35333,37.32639,299.0,31.75,2.5,0.18356,101.0,10.19,7.92,597.0,3.0,23.0,218.0,0.4,258.0,1.1322,37.0,,61.0
인천연안13_환경관리,2010-05-01,126.35333,37.32639,149.0,31.43,9.99,0.44644,5.0,10.4395,8.21,35.0,5.0,12.0,123.0,5.4,144.0,1.34325,16.0,,26.0
인천연안13_환경관리,2010-08-01,126.35333,37.32639,432.0,29.99,24.1,2.21092,9.8,10.65,8.15,12.0,2.0,5.0,1.0,2.8,14.0,2.31627,11.0,,31.7029
인천연안13_환경관리,2010-11-01,126.35333,37.32639,163.0,29.98,13.69,0.33972,48.4,9.05,8.0,210.0,17.0,28.0,125.0,2.8,159.0,0.855133,17.0,,35.2273
인천연안14_환경관리,2010-02-01,126.28333,37.29667,285.0,32.29,3.19,0.5956,45.8,10.39,7.96,589.0,2.0,25.0,213.0,0.5,226.0,0.99234,11.0,,50.0
인천연안14_환경관리,2010-05-01,126.28333,37.29667,143.0,31.95,9.25,0.26824,5.0,9.5525,8.18,67.0,4.0,12.0,132.0,4.6,139.0,1.32335,3.0,,25.0
인천연안14_환경관리,2010-08-01,126.28333,37.29667,432.0,30.18,23.49,2.65366,10.2,10.25,8.1,10.0,2.0,4.0,4.0,3.0,14.0,1.91227,8.0,,28.0797
인천연안14_환경관리,2010-11-01,126.28333,37.29667,127.0,30.29,14.06,0.08468,45.6,8.64,7.9,186.0,12.0,21.0,109.0,3.2,125.0,0.733933,4.0,,29.5455
인천연안15_환경관리,2010-02-01,126.40333,37.27667,361.0,32.18,2.9,0.37724,50.8,10.53,8.0,579.0,4.0,24.0,217.0,0.6,236.0,1.332,15.0,,56.0
인천연안15_환경관리,2010-05-01,126.40333,37.27667,173.0,31.44,9.84,0.5268,3.4,9.83455,8.2,40.0,5.0,9.0,121.0,3.3,138.0,1.44275,12.0,,26.0
인천연안15_환경관리,2010-08-01,126.40333,37.27667,450.0,30.28,23.15,1.99368,7.6,10.06,8.06,11.0,1.0,4.0,0.0,2.2,9.0,1.50827,8.0,,25.3623
인천연안15_환경관리,2010-11-01,126.40333,37.27667,171.0,29.92,13.57,0.18644,57.2,9.19,7.99,213.0,17.0,26.0,137.0,2.7,170.0,0.632933,16.0,,32.9545
인천연안16_환경관리,2010-02-01,126.59722,37.32278,588.0,31.11,1.58,19.7495,36.8,12.07,8.18,238.0,25.0,10.0,188.0,0.6,349.0,1.49184,136.0,,70.0
인천연안16_환경관리,2010-05-01,126.59722,37.32278,324.0,30.82,10.95,0.75116,3.4,9.55102,8.21,28.0,8.0,9.0,120.0,3.5,181.0,0.70645,53.0,,27.0
인천연안16_환경관리,2010-08-01,126.59722,37.32278,549.0,29.63,25.36,1.9264,11.6,9.85,7.86,16.0,2.0,4.0,3.0,2.5,15.0,2.78087,10.0,,27.1739
인천연안16_환경관리,2010-11-01,126.59722,37.32278,323.0,28.9,12.11,0.268,53.2,9.63,7.94,354.0,22.0,44.0,207.0,2.8,319.0,0.976333,90.0,,50.0
인천연안17_환경관리,2010-02-01,126.56056,37.3,470.0,31.55,1.7,5.16208,22.0,11.52,8.11,274.0,14.0,8.0,160.0,0.9,234.0,1.31202,60.0,,44.0
인천연안17_환경관리,2010-05-01,126.56056,37.3,217.0,31.09,10.97,0.55008,5.0,11.2435,8.22,21.0,6.0,8.0,117.0,3.1,135.0,0.56715,12.0,,21.0
인천연안17_환경관리,2010-08-01,126.56056,37.3,610.0,29.84,24.91,1.95668,12.6,7.95,7.95,39.0,2.0,5.0,12.0,2.1,32.0,2.03347,18.0,,32.6087
인천연안17_환경관리,2010-11-01,126.56056,37.3,223.0,29.22,12.39,0.30924,49.0,9.48,7.97,279.0,18.0,32.0,150.0,2.1,216.0,1.09753,48.0,,42.0455
인천연안18_환경관리,2010-02-01,126.46444,37.31944,366.0,32.0,2.23,1.18896,41.4,10.91,7.99,533.0,5.0,24.0,213.0,0.7,275.0,0.9324,57.0,,44.0
인천연안18_환경관리,2010-05-01,126.46444,37.31944,187.0,31.3,10.04,0.61372,6.2,11.0824,8.23,16.0,6.0,8.0,125.0,3.8,138.0,0.46765,7.0,,18.0
인천연안18_환경관리,2010-08-01,126.46444,37.31944,630.0,29.81,24.66,3.04784,12.0,8.96,8.02,37.0,3.0,8.0,24.0,2.4,35.0,1.62947,8.0,,25.3623
인천연안18_환경관리,2010-11-01,126.46444,37.31944,226.0,29.76,13.4,0.40956,54.4,9.0,7.98,230.0,17.0,26.0,137.0,3.5,170.0,1.29953,16.0,,37.5
인천연안2_환경관리,2010-02-01,126.58611,37.5375,953.0,28.88,1.52,3.22284,101.2,12.2752,7.89,764.0,27.0,53.0,535.0,0.3,700.0,1.91142,138.0,,84.0
인천연안2_환경관리,2010-05-01,126.58611,37.5375,939.0,25.15,12.53,1.09024,17.0,9.14799,8.02,227.0,45.0,22.0,705.0,1.0,797.0,1.26365,47.0,,75.0
인천연안2_환경관리,2010-08-01,126.58611,37.5375,1087.0,23.9,26.04,1.90156,7.2,6.31,7.88,185.0,6.0,13.0,131.0,1.6,159.0,2.03347,22.0,,62.5
인천연안2_환경관리,2010-11-01,126.58611,37.5375,556.0,26.85,11.12,0.39824,20.6,8.81,7.92,521.0,12.0,45.0,436.0,1.0,548.0,1.78433,100.0,,65.9091
인천연안3_환경관리,2010-02-01,126.58472,37.50667,981.0,28.47,1.56,1.14304,70.8,13.454,7.91,792.0,31.0,30.0,587.0,0.3,744.0,1.4319,126.0,,82.0
인천연안3_환경관리,2010-05-01,126.58472,37.50667,772.0,27.79,12.45,0.972,12.4,10.2763,7.89,165.0,61.0,33.0,378.0,3.1,465.0,1.06465,26.0,,112.0
인천연안3_환경관리,2010-08-01,126.58472,37.50667,1310.0,25.6,26.46,1.74726,6.0,6.33,7.72,113.0,5.0,11.0,87.0,1.7,223.0,2.13447,131.0,,69.7464
인천연안3_환경관리,2010-11-01,126.58472,37.50667,1148.0,26.92,12.73,0.14008,12.8,8.19,7.86,543.0,17.0,58.0,686.0,1.3,1144.0,1.27933,441.0,,69.3182
인천연안4_환경관리,2010-02-01,126.57361,37.46528,643.0,30.56,1.73,2.27572,93.0,13.4128,7.95,603.0,15.0,22.0,351.0,0.4,556.0,0.89244,190.0,,57.0
인천연안4_환경관리,2010-05-01,126.57361,37.46528,464.0,28.78,11.94,1.47612,8.2,9.47057,8.15,74.0,27.0,15.0,339.0,1.7,419.0,1.10445,53.0,,78.0
인천연안4_환경관리,2010-08-01,126.57361,37.46528,807.0,26.78,25.96,1.65126,8.4,6.47,7.79,120.0,4.0,11.0,67.0,2.6,186.0,2.92227,115.0,,57.0652
인천연안4_환경관리,2010-11-01,126.57361,37.46528,392.0,28.29,11.87,0.05892,14.0,8.4,7.79,381.0,13.0,40.0,289.0,1.5,385.0,0.915733,83.0,,45.4545
인천연안5_환경관리,2010-02-01,126.56667,37.41667,545.0,31.04,1.88,0.91868,83.0,12.78,7.93,581.0,9.0,23.0,303.0,0.4,400.0,0.91242,88.0,,60.0
인천연안5_환경관리,2010-05-01,126.56667,37.41667,182.0,30.91,11.27,1.81316,12.0,9.34982,8.2,3.0,11.0,6.0,147.0,1.1,180.0,1.24375,22.0,,68.0
인천연안5_환경관리,2010-08-01,126.56667,37.41667,523.0,27.74,25.54,1.69658,10.0,6.76,7.82,135.0,5.0,11.0,65.0,1.8,157.0,2.51827,87.0,,60.6884
인천연안5_환경관리,2010-11-01,126.56667,37.41667,370.0,28.89,12.07,0.08528,59.0,8.82,7.86,349.0,16.0,37.0,263.0,1.2,361.0,1.82473,82.0,,43.1818
인천연안6_환경관리,2010-02-01,126.60139,37.375,358.0,31.73,1.98,3.77892,32.6,12.17,8.18,308.0,10.0,11.0,149.0,0.6,185.0,1.4319,26.0,,46.0
인천연안6_환경관리,2010-05-01,126.60139,37.375,266.0,30.84,11.07,0.70108,4.0,9.75264,8.22,12.0,12.0,6.0,141.0,3.3,183.0,1.22385,30.0,,47.0
인천연안6_환경관리,2010-08-01,126.60139,37.375,641.0,29.08,25.2,2.11366,11.8,7.41,7.91,66.0,3.0,12.0,31.0,1.9,46.0,2.65967,12.0,,48.0072
인천연안6_환경관리,2010-11-01,126.60139,37.375,320.0,28.97,11.52,0.31996,50.0,9.36,7.94,334.0,20.0,37.0,187.0,1.2,288.0,1.52173,81.0,,47.7273
인천연안7_환경관리,2010-02-01,126.66111,37.34167,472.0,31.24,1.64,12.9393,39.8,11.94,8.16,293.0,22.0,12.0,182.0,0.8,285.0,1.41192,81.0,,66.0
인천연안7_환경관리,2010-05-01,126.66111,37.34167,584.0,30.29,11.83,0.5266,6.8,8.38236,8.18,82.0,18.0,21.0,198.0,3.1,375.0,1.32335,159.0,,48.0
인천연안7_환경관리,2010-08-01,126.66111,37.34167,1031.0,29.01,25.04,1.5464,9.0,6.45,7.78,163.0,7.0,21.0,71.0,1.5,181.0,1.93247,103.0,,84.2391
인천연안7_환경관리,2010-11-01,126.66111,37.34167,423.0,28.36,11.87,0.20828,47.0,9.35,7.98,366.0,19.0,50.0,254.0,1.8,421.0,1.25913,148.0,,56.8182
인천연안8_환경관리,2010-02-01,126.63194,37.32361,642.0,30.88,1.65,7.70612,40.8,11.94,8.2,254.0,29.0,15.0,226.0,0.5,418.0,1.81152,163.0,,68.0
인천연안8_환경관리,2010-05-01,126.63194,37.32361,542.0,30.27,11.73,0.5406,6.4,9.75256,8.2,73.0,15.0,16.0,195.0,3.7,338.0,1.24375,128.0,,46.0
인천연안8_환경관리,2010-08-01,126.63194,37.32361,814.0,29.81,24.6,1.77858,11.6,7.23,7.88,66.0,3.0,9.0,25.0,2.1,83.0,1.62947,55.0,,57.0652
인천연안8_환경관리,2010-11-01,126.63194,37.32361,477.0,28.27,11.55,0.452,49.2,9.5,7.96,408.0,21.0,56.0,284.0,2.0,476.0,1.31973,171.0,,59.0909
인천연안9_환경관리,2010-02-01,126.57222,37.33889,389.0,31.79,1.93,2.22796,33.2,12.34,8.1,357.0,9.0,12.0,177.0,0.8,220.0,0.9324,34.0,,47.0
인천연안9_환경관리,2010-05-01,126.57222,37.33889,221.0,31.09,10.63,1.1154,3.8,9.75237,8.22,17.0,10.0,7.0,142.0,3.4,180.0,1.30345,28.0,,59.0
