project_name,station,일시,longitude,latitude,dep_flag,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],year,month,quarter,year_quarter
해양환경측정망,남해도남안2_연안,2019-02-27 00:00:00,127.9327778,34.63777778,0,114.2,34.2,10.42,2.36,7.0,10.6,8.34,28.1,0.1,3.3,2.4,4.0,5.9,1.38,3.4,18.0,2019,2,1,20191
해양환경측정망,남해도남안2_연안,2019-05-04 00:00:00,127.9327778,34.63777778,0,130.2,33.59,14.27,0.38,2.5,9.67,8.3,107.9,0.1,1.1,3.0,8.3,3.2,1.38,0.1,12.8,2019,5,2,20192
해양환경측정망,남해도남안2_연안,2019-08-09 14:20:00,127.9327778,34.63777778,0,85.3,32.24,27.67,0.54,6.6,8.24,8.2,105.1,0.5,0.6,0.7,11.0,1.2,3.01,0.0,6.9,2019,8,3,20193
해양환경측정망,남해도남안2_연안,2019-11-08 13:08:00,127.9327778,34.63777778,0,96.5,32.41,19.49,2.28,5.9,6.71,8.22,72.7,2.7,2.6,3.8,6.0,8.2,0.75,1.8,14.8,2019,11,4,20194
해양환경측정망,남해도남안3_연안,2019-02-26 00:00:00,128.0666667,34.61611111,0,144.8,34.31,11.78,3.94,4.1,9.71,8.3,,3.5,,31.3,4.5,41.2,1.09,6.4,19.9,2019,2,1,20191
해양환경측정망,남해도남안3_연안,2019-05-02 00:00:00,128.0666667,34.61611111,0,135.8,33.72,14.32,0.32,20.2,9.6,8.23,,0.4,1.1,1.4,11.7,12.2,0.91,10.3,13.8,2019,5,2,20192
해양환경측정망,남해도남안3_연안,2019-08-09 12:05:00,128.0666667,34.61611111,0,101.6,32.24,27.42,0.39,3.5,8.36,8.2,92.0,0.1,0.0,1.0,10.5,4.8,1.21,3.7,8.8,2019,8,3,20193
해양환경측정망,남해도남안3_연안,2019-11-08 11:08:00,128.0666667,34.61611111,0,134.4,32.49,19.42,1.68,6.1,6.74,8.2,,5.3,2.3,19.4,8.5,25.8,0.85,1.2,17.6,2019,11,4,20194
해양환경측정망,남해도남안4_연안,2019-02-26 00:00:00,127.9908333,34.71361111,0,117.9,34.18,10.74,0.74,4.1,10.44,8.37,52.2,0.4,4.0,2.7,3.9,5.6,1.32,2.5,17.6,2019,2,1,20191
해양환경측정망,남해도남안4_연안,2019-05-02 00:00:00,127.9908333,34.71361111,0,138.3,33.71,14.51,0.57,15.6,9.54,8.2,,0.4,3.3,2.2,6.8,2.8,1.2,0.2,14.6,2019,5,2,20192
해양환경측정망,남해도남안4_연안,2019-08-09 12:52:00,127.9908333,34.71361111,0,121.3,32.18,26.4,1.02,4.6,8.41,8.18,93.9,0.0,0.9,1.4,5.5,1.8,1.45,0.4,12.8,2019,8,3,20193
해양환경측정망,남해도남안4_연안,2019-11-08 12:18:00,127.9908333,34.71361111,0,129.5,32.43,19.64,2.8,4.3,6.48,8.21,94.0,3.2,3.2,5.4,4.0,8.7,0.88,0.1,19.9,2019,11,4,20194
해양환경측정망,남해도남안5_연안,2019-02-27 00:00:00,127.7819444,34.55888889,0,116.7,33.96,9.25,0.95,6.7,9.9,8.32,101.2,1.5,,16.9,4.0,34.6,1.19,16.2,19.3,2019,2,1,20191
해양환경측정망,남해도남안5_연안,2019-05-04 00:00:00,127.7819444,34.55888889,0,164.2,33.64,14.17,0.52,19.6,8.65,8.21,,4.0,,22.0,1.8,27.1,1.35,1.2,18.5,2019,5,2,20192
해양환경측정망,남해도남안5_연안,2019-08-09 16:15:00,127.7819444,34.55888889,0,143.3,31.65,26.72,1.15,3.5,8.6,8.21,108.2,0.8,1.6,4.6,9.0,8.8,2.02,3.4,15.2,2019,8,3,20193
해양환경측정망,남해도남안5_연안,2019-11-08 14:48:00,127.7819444,34.55888889,0,189.9,31.6,18.71,3.48,5.4,6.52,8.21,,14.0,,30.4,5.5,54.0,0.99,9.7,27.5,2019,11,4,20194
해양환경측정망,대산연안1_연안,2019-02-11 00:00:00,126.4755556,37.05222222,0,374.4,31.16,3.34,3.44,11.3,10.73,7.99,,3.8,,,1.0,227.9,1.71,0.1,35.3,2019,2,1,20191
해양환경측정망,대산연안1_연안,2019-05-05 00:00:00,126.4755556,37.05222222,0,271.5,31.41,11.59,1.24,16.6,9.92,8.15,60.8,2.5,,74.8,1.8,77.7,1.57,0.4,33.3,2019,5,2,20192
해양환경측정망,대산연안1_연안,2019-08-06 09:55:00,126.4755556,37.05222222,0,283.2,31.05,23.39,1.64,17.8,7.1,7.97,,10.2,,74.9,2.3,132.2,1.5,47.1,37.1,2019,8,3,20193
해양환경측정망,대산연안1_연안,2019-11-09 10:46:00,126.4755556,37.05222222,0,318.9,31.07,17.96,2.02,3.4,8.21,8.05,,18.1,,78.3,5.0,101.6,1.44,5.2,38.9,2019,11,4,20194
해양환경측정망,대산연안2_연안,2019-02-12 00:00:00,126.3788889,37.04472222,0,329.9,31.6,3.95,1.31,18.1,10.88,7.96,,3.8,,,1.2,208.1,1.36,1.6,36.4,2019,2,1,20191
해양환경측정망,대산연안2_연안,2019-05-06 00:00:00,126.3788889,37.04472222,0,276.0,31.34,11.4,0.86,7.7,9.64,8.13,65.1,2.3,,81.4,3.0,84.2,1.49,0.5,30.8,2019,5,2,20192
해양환경측정망,대산연안2_연안,2019-08-06 10:45:00,126.3788889,37.04472222,0,263.6,31.5,22.14,2.83,9.3,7.4,8.03,,7.4,,49.2,2.1,86.2,1.43,29.6,31.5,2019,8,3,20193
해양환경측정망,대산연안2_연안,2019-11-09 11:37:00,126.3788889,37.04472222,0,301.0,31.49,17.79,2.78,20.0,8.26,8.05,,15.4,,72.2,6.6,90.8,1.59,3.2,37.3,2019,11,4,20194
해양환경측정망,대산연안3_연안,2019-02-11 00:00:00,126.3736111,37.07916667,0,303.9,31.36,3.71,2.2,16.4,10.39,7.97,,2.8,,,1.0,224.6,1.39,6.0,30.6,2019,2,1,20191
해양환경측정망,대산연안3_연안,2019-05-05 00:00:00,126.3736111,37.07916667,0,271.3,31.44,10.65,1.29,16.7,9.89,8.12,79.8,3.0,,98.1,1.9,101.6,1.39,0.6,31.2,2019,5,2,20192
해양환경측정망,대산연안3_연안,2019-08-06 10:26:00,126.3736111,37.07916667,0,260.6,31.19,23.29,2.02,6.8,7.22,8.01,,8.4,,59.1,1.8,105.3,2.37,37.8,34.0,2019,8,3,20193
해양환경측정망,대산연안3_연안,2019-11-09 11:18:00,126.3736111,37.07916667,0,317.7,31.41,17.8,2.24,4.1,8.15,8.04,,16.3,,75.4,7.5,98.2,1.52,6.5,38.5,2019,11,4,20194
해양환경측정망,대산연안4_연안,2019-02-11 00:00:00,126.2077778,37.07444444,0,320.7,31.54,4.04,1.36,23.1,10.24,7.94,,1.9,,,0.9,201.2,1.41,3.4,35.6,2019,2,1,20191
해양환경측정망,대산연안4_연안,2019-05-05 00:00:00,126.2077778,37.07444444,0,290.1,31.63,9.21,1.27,32.0,9.68,8.08,114.4,3.6,,,0.8,131.6,1.57,0.9,30.3,2019,5,2,20192
해양환경측정망,대산연안4_연안,2019-08-06 13:29:00,126.2077778,37.07444444,0,232.4,31.39,21.96,2.04,7.8,7.63,8.04,,7.7,,46.1,3.0,78.3,1.45,24.5,27.4,2019,8,3,20193
해양환경측정망,대산연안4_연안,2019-11-09 12:35:00,126.2077778,37.07444444,0,306.6,31.77,17.9,1.51,7.1,7.84,8.01,,6.1,,85.3,2.0,95.0,1.27,3.6,36.2,2019,11,4,20194
해양환경측정망,대정연안1_연안,2019-02-27 00:00:00,126.2516667,33.2025,0,63.5,34.31,15.41,0.15,0.8,9.65,8.19,,2.2,,52.7,9.8,57.6,0.88,2.7,12.3,2019,2,1,20191
해양환경측정망,대정연안1_연안,2019-05-08 00:00:00,126.2516667,33.2025,0,124.8,34.33,16.32,0.06,12.1,10.66,8.18,,2.6,,40.0,11.2,47.6,0.72,5.0,17.8,2019,5,2,20192
해양환경측정망,대정연안1_연안,2019-08-13 06:42:00,126.2516667,33.2025,0,162.2,31.6,25.31,0.42,6.9,7.76,8.14,,2.4,4.1,5.0,7.2,7.4,1.38,0.1,12.2,2019,8,3,20193
해양환경측정망,대정연안1_연안,2019-11-05 08:01:00,126.2516667,33.2025,0,140.0,34.09,22.59,0.48,2.3,7.73,8.18,,1.1,3.4,21.5,10.4,28.7,0.81,6.1,12.1,2019,11,4,20194
해양환경측정망,대정연안2_연안,2019-02-27 00:00:00,126.3275,33.22,0,83.3,34.35,15.64,0.34,2.7,9.48,8.2,,2.5,,55.7,19.9,59.9,0.45,1.7,14.2,2019,2,1,20191
해양환경측정망,대정연안2_연안,2019-05-08 00:00:00,126.3275,33.22,0,126.5,34.38,16.66,0.18,30.4,10.22,8.15,,2.9,,22.5,12.9,26.7,0.99,1.3,15.5,2019,5,2,20192
해양환경측정망,대정연안2_연안,2019-08-13 06:15:00,126.3275,33.22,0,145.4,31.15,26.62,0.45,7.1,7.89,8.21,,0.5,1.3,1.3,9.0,1.9,2.97,0.1,9.7,2019,8,3,20193
해양환경측정망,대정연안2_연안,2019-11-05 07:33:00,126.3275,33.22,0,86.1,34.12,22.85,0.44,15.0,7.81,8.16,,0.8,,18.8,9.9,35.4,0.99,15.8,7.4,2019,11,4,20194
해양환경측정망,대정연안3_연안,2019-02-27 00:00:00,126.2027778,33.23777778,0,90.7,34.31,15.24,0.25,1.5,9.62,8.17,,2.6,,60.5,10.2,70.6,0.4,7.6,13.0,2019,2,1,20191
해양환경측정망,대정연안3_연안,2019-05-08 00:00:00,126.2027778,33.23777778,0,139.3,34.34,16.38,0.1,6.9,10.16,8.2,,2.5,,36.0,10.9,57.6,0.58,19.1,17.1,2019,5,2,20192
해양환경측정망,대정연안3_연안,2019-08-13 07:00:00,126.2027778,33.23777778,0,172.4,31.54,25.39,0.43,3.9,7.72,8.17,,1.9,3.6,3.4,12.3,5.5,3.34,0.1,12.0,2019,8,3,20193
해양환경측정망,대정연안3_연안,2019-11-05 08:21:00,126.2027778,33.23777778,0,131.2,34.07,22.47,0.52,2.5,7.98,8.21,,1.5,3.2,16.5,10.2,25.0,1.13,7.0,12.3,2019,11,4,20194
해양환경측정망,도암만1_환경관리,2019-02-26 00:00:00,126.86472,34.42778,0,174.1,33.22,8.04,0.38,36.2,9.83,8.19,,1.5,,117.1,1.5,135.6,1.02,17.0,24.4,2019,2,1,20191
해양환경측정망,도암만1_환경관리,2019-05-14 00:00:00,126.86472,34.42778,0,233.6,33.56,16.82,1.07,14.0,8.73,8.16,,4.8,,38.7,1.4,62.6,0.65,19.1,23.9,2019,5,2,20192
해양환경측정망,도암만1_환경관리,2019-08-09 14:25:00,126.86472,34.42778,0,246.3,32.06,24.34,1.76,4.9,6.68,8.02,,13.4,,47.9,2.1,86.0,0.96,24.7,29.9,2019,8,3,20193
해양환경측정망,도암만1_환경관리,2019-11-07 12:40:00,126.86472,34.42778,0,241.4,31.87,18.82,0.81,3.2,7.36,8.0,,15.0,,60.8,3.7,119.7,1.28,43.9,30.2,2019,11,4,20194
해양환경측정망,도암만2_환경관리,2019-02-26 00:00:00,126.77222,34.45694,0,130.1,32.77,7.2,3.9,10.3,10.4,8.18,,0.6,,24.5,1.2,31.1,1.31,6.0,20.0,2019,2,1,20191
해양환경측정망,도암만2_환경관리,2019-05-14 00:00:00,126.77222,34.45694,0,185.8,33.36,17.6,2.72,8.0,8.0,8.08,,2.3,,14.7,2.3,30.5,0.97,13.5,23.2,2019,5,2,20192
해양환경측정망,도암만2_환경관리,2019-08-09 10:25:00,126.77222,34.45694,0,260.2,29.38,27.82,8.72,9.8,7.86,8.04,,0.1,1.9,1.9,1.3,6.7,2.82,4.7,47.5,2019,8,3,20193
해양환경측정망,도암만2_환경관리,2019-11-07 08:45:00,126.77222,34.45694,0,277.5,31.34,18.07,0.98,2.7,7.58,7.99,,12.3,,74.4,3.1,133.2,1.23,46.5,32.8,2019,11,4,20194
해양환경측정망,도암만3_환경관리,2019-08-09 10:00:00,126.77139,34.48417,0,278.5,29.29,27.1,8.34,12.5,7.4,8.0,,0.1,,1.6,1.0,7.8,2.38,6.1,50.6,2019,8,3,20193
해양환경측정망,도암만3_환경관리,2019-11-07 08:32:00,126.77139,34.48417,0,242.8,30.88,17.99,1.07,4.7,7.62,8.02,,11.6,,83.7,2.9,149.7,0.94,54.4,28.1,2019,11,4,20194
해양환경측정망,도암만4_환경관리,2019-02-26 00:00:00,126.77639,34.50611,0,146.6,31.92,7.17,7.12,12.5,10.9,8.16,,0.0,,5.6,1.0,9.9,1.16,4.3,22.1,2019,2,1,20191
해양환경측정망,도암만4_환경관리,2019-05-14 00:00:00,126.77639,34.50611,0,213.1,32.86,19.24,1.9,9.3,7.85,8.09,,3.5,,35.5,1.3,39.3,1.45,0.3,33.6,2019,5,2,20192
해양환경측정망,도암만4_환경관리,2019-08-09 10:00:00,126.77639,34.50611,0,271.0,29.38,26.97,15.72,11.6,6.69,7.99,,0.1,,1.5,1.0,5.3,2.62,3.8,56.6,2019,8,3,20193
해양환경측정망,도암만4_환경관리,2019-11-07 08:25:00,126.77639,34.50611,0,300.3,30.97,18.06,1.66,6.6,7.4,8.0,,11.9,,84.2,1.5,147.3,1.44,51.2,37.7,2019,11,4,20194
해양환경측정망,도암만5_환경관리,2019-08-09 09:50:00,126.77361,34.53389,0,363.4,28.15,27.72,17.7,12.4,7.17,7.95,,4.8,,33.8,0.9,41.9,2.62,3.3,74.6,2019,8,3,20193
해양환경측정망,도암만5_환경관리,2019-11-07 08:15:00,126.77361,34.53389,0,329.5,30.67,17.84,1.71,6.0,7.53,7.92,,11.1,,93.9,1.4,161.5,1.47,56.4,41.8,2019,11,4,20194
해양환경측정망,도암만6_환경관리,2019-02-26 00:00:00,126.77806,34.55944,0,313.0,29.84,6.98,9.04,8.7,12.28,8.43,,6.6,2.0,120.2,1.2,149.2,2.31,22.4,25.3,2019,2,1,20191
해양환경측정망,도암만6_환경관리,2019-05-14 00:00:00,126.77806,34.55944,0,303.8,32.02,19.8,6.03,21.7,6.96,7.99,,7.1,,71.8,0.4,82.6,1.48,3.7,54.7,2019,5,2,20192
해양환경측정망,도암만6_환경관리,2019-08-09 09:30:00,126.77806,34.55944,0,345.7,28.17,28.33,22.5,18.1,8.7,7.85,,3.0,,24.2,0.8,44.1,2.98,17.0,72.7,2019,8,3,20193
해양환경측정망,도암만6_환경관리,2019-11-07 08:00:00,126.77806,34.55944,0,375.7,30.39,17.68,2.2,11.5,6.28,7.95,,11.0,,134.7,0.9,203.9,1.52,58.2,46.4,2019,11,4,20194
해양환경측정망,동해연안1_연안,2019-02-19 00:00:00,129.135,37.53555556,0,172.8,34.32,10.42,0.38,2.3,8.69,8.24,,4.6,,,7.5,88.1,0.51,3.2,24.1,2019,2,1,20191
해양환경측정망,동해연안1_연안,2019-05-04 00:00:00,129.135,37.53555556,0,145.3,34.06,13.76,0.39,0.1,10.49,8.25,38.0,0.0,0.7,2.3,6.3,2.4,1.51,0.1,16.2,2019,5,2,20192
해양환경측정망,동해연안1_연안,2019-08-06 09:37:00,129.135,37.53555556,0,96.5,33.46,23.48,0.74,15.2,8.54,8.19,,0.3,2.0,1.3,8.8,1.7,1.07,0.1,10.0,2019,8,3,20193
해양환경측정망,동해연안1_연안,2019-11-12 13:13:00,129.135,37.53555556,0,180.1,33.17,17.57,1.5,3.0,8.0,8.15,,6.2,,37.3,9.0,52.5,0.69,9.0,16.3,2019,11,4,20194
해양환경측정망,동해연안2_연안,2019-02-19 00:00:00,129.1547222,37.50305556,0,170.4,34.31,10.89,0.5,2.2,8.9,8.25,,7.4,,,14.0,89.6,1.61,7.7,24.3,2019,2,1,20191
해양환경측정망,동해연안2_연안,2019-05-04 00:00:00,129.1547222,37.50305556,0,153.8,34.09,12.55,0.88,5.5,10.94,8.27,28.8,0.2,0.7,1.6,5.2,21.9,2.08,20.1,19.9,2019,5,2,20192
해양환경측정망,동해연안2_연안,2019-08-10 07:20:00,129.1547222,37.50305556,0,286.8,33.23,24.93,0.71,8.2,7.92,8.17,106.1,0.2,1.9,2.2,10.7,2.7,0.86,0.3,8.6,2019,8,3,20193
해양환경측정망,동해연안2_연안,2019-11-12 13:40:00,129.1547222,37.50305556,0,154.9,33.25,17.81,1.07,3.3,8.13,8.08,,6.3,,23.4,10.0,39.9,0.84,10.2,14.4,2019,11,4,20194
해양환경측정망,동해연안3_연안,2019-02-19 00:00:00,129.1522222,37.52333333,0,180.8,34.36,11.15,0.57,1.4,8.77,8.26,,4.5,,,12.5,73.4,0.47,1.5,21.0,2019,2,1,20191
해양환경측정망,동해연안3_연안,2019-05-04 00:00:00,129.1522222,37.52333333,0,157.2,34.0,13.19,0.56,5.6,11.12,8.26,25.4,0.0,0.7,1.9,5.7,8.1,1.84,6.2,17.3,2019,5,2,20192
해양환경측정망,동해연안3_연안,2019-08-06 09:20:00,129.1522222,37.52333333,0,113.8,33.53,24.04,0.73,9.2,8.35,8.2,94.0,0.4,1.7,0.7,9.3,1.7,1.14,0.5,10.0,2019,8,3,20193
해양환경측정망,동해연안3_연안,2019-11-12 13:20:00,129.1522222,37.52333333,0,145.3,33.25,17.79,1.81,3.2,8.23,8.1,,5.5,,19.0,8.0,27.0,0.9,2.6,14.5,2019,11,4,20194
해양환경측정망,동해연안4_연안,2019-02-18 00:00:00,129.115,37.61138889,0,141.2,34.35,10.8,0.24,1.9,8.77,8.29,,3.9,,,14.5,77.5,0.64,3.5,22.8,2019,2,1,20191
해양환경측정망,동해연안4_연안,2019-05-02 00:00:00,129.115,37.61138889,0,136.7,34.2,13.51,0.57,3.8,10.17,8.28,51.6,0.4,0.6,8.6,8.0,29.7,1.83,20.7,13.7,2019,5,2,20192
해양환경측정망,동해연안4_연안,2019-08-06 10:45:00,129.115,37.61138889,0,111.5,33.45,23.47,0.45,10.4,8.32,8.0,115.1,0.4,1.8,1.5,11.3,2.3,1.23,0.4,9.1,2019,8,3,20193
해양환경측정망,동해연안4_연안,2019-11-10 09:21:00,129.115,37.61138889,0,171.0,33.23,18.06,1.42,2.7,7.95,8.21,,5.4,,28.9,8.5,41.6,0.74,7.4,14.4,2019,11,4,20194
해양환경측정망,동해연안H1_항만,2019-02-19 00:00:00,129.1152778,37.54666667,0,250.6,33.91,9.67,2.8,4.1,9.46,8.27,,5.2,,,4.0,148.0,1.0,29.2,31.4,2019,2,1,20191
해양환경측정망,동해연안H1_항만,2019-08-06 09:55:00,129.1152778,37.54666667,0,177.9,33.26,24.44,5.4,11.5,8.84,8.19,89.6,0.4,2.1,2.5,4.0,3.4,2.43,0.5,23.6,2019,8,3,20193
해양환경측정망,동해연안H2_항만,2019-02-19 00:00:00,129.1402778,37.49666667,0,165.9,34.03,9.69,2.76,3.0,9.51,8.32,,7.7,,,7.5,97.9,0.85,35.3,20.2,2019,2,1,20191
해양환경측정망,동해연안H2_항만,2019-08-10 07:55:00,129.1402778,37.49666667,0,182.2,32.4,23.66,7.04,7.5,8.62,8.14,79.1,0.4,2.0,17.0,4.0,112.4,1.57,94.9,20.5,2019,8,3,20193
해양환경측정망,득량만1_환경관리,2019-02-15 00:00:00,127.21861,34.70667,0,161.2,32.62,4.61,1.16,7.4,11.0,8.34,4.2,0.1,,5.9,1.0,22.5,1.34,16.5,19.2,2019,2,1,20191
해양환경측정망,득량만1_환경관리,2019-05-05 00:00:00,127.21861,34.70667,0,160.8,32.51,16.94,1.48,13.8,8.12,8.09,,2.1,,22.9,1.5,30.6,1.55,5.6,29.9,2019,5,2,20192
해양환경측정망,득량만1_환경관리,2019-08-13 15:40:00,127.21861,34.70667,0,256.1,31.41,26.81,2.72,43.4,6.6,7.94,,3.6,,7.2,0.7,75.9,1.36,65.1,43.4,2019,8,3,20193
해양환경측정망,득량만1_환경관리,2019-11-10 09:50:00,127.21861,34.70667,0,310.8,30.75,16.79,3.22,15.1,5.67,8.06,,13.2,,65.7,1.5,81.4,1.76,2.5,40.7,2019,11,4,20194
해양환경측정망,득량만2_환경관리,2019-02-15 00:00:00,127.13944,34.63944,0,177.0,32.9,5.11,1.26,9.7,11.04,8.33,8.2,0.8,2.1,4.4,1.0,11.1,1.13,5.9,14.8,2019,2,1,20191
해양환경측정망,득량만2_환경관리,2019-05-05 00:00:00,127.13944,34.63944,0,142.3,33.09,15.86,1.46,10.7,9.64,8.24,,0.0,2.9,0.7,2.4,1.1,1.74,0.4,19.6,2019,5,2,20192
해양환경측정망,득량만2_환경관리,2019-08-13 15:00:00,127.13944,34.63944,0,212.4,31.0,27.83,3.84,30.0,7.83,8.08,,1.4,,2.4,5.0,37.6,1.86,33.8,30.0,2019,8,3,20193
해양환경측정망,득량만2_환경관리,2019-11-10 10:34:00,127.13944,34.63944,0,258.9,31.29,17.34,1.94,9.9,5.64,8.08,,16.7,,46.5,2.0,70.0,1.62,6.8,30.5,2019,11,4,20194
해양환경측정망,득량만3_환경관리,2019-02-14 00:00:00,127.05083,34.52167,0,202.6,33.05,7.23,0.93,7.9,10.47,8.25,,2.8,,85.2,2.0,91.2,2.32,3.2,22.4,2019,2,1,20191
해양환경측정망,득량만3_환경관리,2019-05-05 00:00:00,127.05083,34.52167,0,147.0,33.6,15.01,1.72,19.7,11.6,8.25,,3.6,,24.8,2.1,28.8,1.55,0.4,19.3,2019,5,2,20192
해양환경측정망,득량만3_환경관리,2019-08-13 13:47:00,127.05083,34.52167,0,152.6,31.52,27.2,3.22,21.6,8.32,8.17,,0.3,2.9,1.3,4.5,2.5,1.17,0.9,21.6,2019,8,3,20193
해양환경측정망,득량만3_환경관리,2019-11-09 15:05:00,127.05083,34.52167,0,286.2,31.01,17.39,3.33,10.9,6.34,8.15,,12.4,,42.3,1.5,97.0,1.54,42.2,34.4,2019,11,4,20194
해양환경측정망,득량만4_환경관리,2019-02-15 00:00:00,127.03111,34.595,0,195.0,33.11,4.61,1.54,8.4,11.18,8.32,11.4,4.0,,5.0,1.0,37.5,1.5,28.5,24.1,2019,2,1,20191
해양환경측정망,득량만4_환경관리,2019-05-05 00:00:00,127.03111,34.595,0,207.1,32.61,17.57,1.53,36.5,8.77,8.14,,0.0,3.8,1.2,0.9,15.5,1.95,14.2,32.1,2019,5,2,20192
해양환경측정망,득량만4_환경관리,2019-08-13 14:16:00,127.03111,34.595,0,262.8,30.68,29.11,2.5,45.2,6.63,7.98,,3.5,,10.5,1.2,102.7,1.08,88.7,45.2,2019,8,3,20193
해양환경측정망,득량만4_환경관리,2019-11-10 11:23:00,127.03111,34.595,0,310.1,30.88,15.5,3.63,14.2,6.59,8.13,,11.5,,57.9,1.0,115.5,1.37,46.1,39.6,2019,11,4,20194
해양환경측정망,득량만5_환경관리,2019-02-14 00:00:00,127.04111,34.48389,0,115.0,33.35,6.95,0.84,8.5,10.24,8.18,,2.6,,82.7,2.0,90.3,1.81,5.0,16.0,2019,2,1,20191
해양환경측정망,득량만5_환경관리,2019-05-05 00:00:00,127.04111,34.48389,0,186.2,33.63,14.76,1.0,12.0,9.04,8.23,,4.8,,35.6,1.5,40.6,1.37,0.2,21.5,2019,5,2,20192
해양환경측정망,득량만5_환경관리,2019-08-13 13:26:00,127.04111,34.48389,0,159.6,31.78,26.77,2.38,19.0,8.67,8.18,84.0,0.4,0.8,1.2,3.0,8.3,1.51,6.8,19.0,2019,8,3,20193
해양환경측정망,득량만5_환경관리,2019-11-09 15:40:00,127.04111,34.48389,0,245.3,31.5,17.86,2.46,12.3,5.47,8.15,,12.3,,40.3,2.0,83.2,1.27,30.5,27.5,2019,11,4,20194
해양환경측정망,마산만1_환경관리,2019-02-23 00:00:00,128.58333,35.19583,0,312.8,32.93,6.56,6.0,21.3,8.52,8.42,51.9,5.2,,29.6,3.0,90.5,2.28,55.7,40.4,2019,2,1,20191
해양환경측정망,마산만1_환경관리,2019-05-11 00:00:00,128.58333,35.19583,0,254.1,32.52,17.61,6.64,6.5,6.57,8.33,,0.0,2.2,1.5,1.2,1.8,2.12,0.3,39.2,2019,5,2,20192
해양환경측정망,마산만1_환경관리,2019-08-18 13:38:00,128.58333,35.19583,0,235.5,30.88,28.21,8.5,40.3,11.94,8.45,15.9,0.3,1.5,0.1,2.3,21.5,3.09,21.0,40.3,2019,8,3,20193
해양환경측정망,마산만1_환경관리,2019-11-18 10:12:00,128.58333,35.19583,0,360.4,30.17,16.66,3.55,7.3,7.72,8.01,,21.7,,31.5,1.6,149.6,1.76,96.4,53.1,2019,11,4,20194
해양환경측정망,마산만10_환경관리,2019-02-23 00:00:00,128.57472,35.19444,0,362.3,32.65,6.75,2.62,5.7,9.91,8.41,84.4,5.4,,49.2,3.2,127.9,1.41,73.4,34.9,2019,2,1,20191
해양환경측정망,마산만10_환경관리,2019-05-11 00:00:00,128.57472,35.19444,0,286.6,31.91,17.74,4.88,11.6,7.7,8.32,,1.0,,11.4,1.6,28.1,2.47,15.8,44.3,2019,5,2,20192
해양환경측정망,마산만10_환경관리,2019-08-18 12:35:00,128.57472,35.19444,0,290.5,30.47,28.26,9.4,51.9,12.67,8.48,16.6,0.3,1.9,0.3,1.3,0.7,5.1,0.1,51.9,2019,8,3,20193
해양환경측정망,마산만10_환경관리,2019-11-18 10:05:00,128.57472,35.19444,0,418.5,30.77,16.68,3.77,3.8,7.47,7.99,,22.2,,31.4,2.6,161.6,1.97,108.0,57.7,2019,11,4,20194
해양환경측정망,마산만11_환경관리,2019-02-23 00:00:00,128.57694,35.19889,0,335.2,32.7,6.72,4.36,7.3,10.78,8.41,79.7,5.2,,45.8,3.0,108.5,1.7,57.5,37.5,2019,2,1,20191
해양환경측정망,마산만11_환경관리,2019-05-11 00:00:00,128.57694,35.19889,0,327.9,32.14,17.73,4.68,7.1,7.59,8.36,,1.6,3.6,15.9,1.7,18.8,2.42,1.3,39.2,2019,5,2,20192
해양환경측정망,마산만11_환경관리,2019-08-18 12:43:00,128.57694,35.19889,0,275.6,30.62,27.69,8.85,51.7,12.1,8.41,14.9,0.3,2.5,0.4,1.2,0.9,2.89,0.2,51.7,2019,8,3,20193
해양환경측정망,마산만11_환경관리,2019-11-18 10:23:00,128.57694,35.19889,0,393.8,30.98,16.72,2.84,5.0,6.96,7.96,,22.8,,34.9,2.0,173.3,1.74,115.6,52.5,2019,11,4,20194
해양환경측정망,마산만12_환경관리,2019-02-23 00:00:00,128.58056,35.20139,0,390.5,32.64,6.92,4.2,8.3,8.3,8.39,97.5,5.4,,54.0,2.1,133.9,1.59,74.4,44.6,2019,2,1,20191
해양환경측정망,마산만12_환경관리,2019-05-11 00:00:00,128.58056,35.20139,0,253.3,32.48,17.71,4.64,9.8,6.92,8.38,,0.4,1.5,5.3,1.8,13.8,2.24,8.1,35.2,2019,5,2,20192
해양환경측정망,마산만12_환경관리,2019-08-18 12:54:00,128.58056,35.20139,0,243.2,30.98,27.6,11.65,46.8,11.19,8.41,33.1,0.3,2.3,0.3,0.9,12.3,3.62,11.7,46.8,2019,8,3,20193
해양환경측정망,마산만12_환경관리,2019-11-18 10:36:00,128.58056,35.20139,0,470.0,30.65,16.79,3.98,7.5,7.14,7.95,,23.4,,35.2,1.5,204.3,1.95,145.7,59.4,2019,11,4,20194
해양환경측정망,마산만13_환경관리,2019-02-23 00:00:00,128.58639,35.20611,0,342.8,32.89,6.89,9.84,12.8,9.51,8.42,65.5,4.6,,32.6,1.5,99.4,2.22,62.2,47.2,2019,2,1,20191
해양환경측정망,마산만13_환경관리,2019-05-11 00:00:00,128.58639,35.20611,0,303.1,32.27,17.74,6.2,19.3,4.91,8.32,,0.9,,13.7,1.5,16.0,2.01,1.3,39.7,2019,5,2,20192
