station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
가막만5_환경관리,2010-02-01,127.64417,34.6975,157.0,32.48,4.72,2.63,5.6,11.14,8.18,129.0,1.0,5.0,23.0,6.0,45.0,0.33,21.0,16.0,1,
가막만5_환경관리,2010-05-01,127.64417,34.6975,89.0,33.13,17.9,0.66,10.0,8.42,8.1,47.0,2.0,10.0,6.0,6.0,12.0,0.43,4.0,10.0,1,
가막만5_환경관리,2010-08-01,127.64417,34.6975,58.0,31.48,28.6,3.31,6.6,7.44,8.13,170.0,0.0,0.0,1.0,4.3,3.0,1.42,2.0,10.0,1,
가막만5_환경관리,2010-11-01,127.64417,34.6975,199.0,31.52,14.56,13.98,6.6,9.17,7.95,418.0,5.0,8.0,10.0,3.0,16.0,0.66,0.0,21.0,1,
강구연안1_연안,2010-02-01,129.4205556,36.38055556,176.0,34.23,10.61,1.052,11.0,9.05719,8.12,311.0,4.0,15.0,91.0,11.0,112.0,0.512,17.0,36.0,1,
강구연안1_연안,2010-05-01,129.4205556,36.38055556,403.058,34.19,12.2,3.536,10.4,11.4809,8.29,9.0,1.0,1.0,1.0,5.0,9.0,1.30133,7.0,13.0,1,
강구연안1_연안,2010-08-01,129.4205556,36.38055556,380.823,32.98,22.67,0.796,16.2,8.67449,8.19,14.0,0.0,0.0,8.0,8.0,39.0,0.544,31.0,20.0,1,
강구연안1_연안,2010-11-01,129.4205556,36.38055556,308.512,32.96,17.36,0.776,8.2,8.18018,8.19,198.0,4.0,5.0,42.0,10.5,90.0,0.810667,44.0,9.0,1,
강릉연안4_연안,2010-02-01,128.9316667,37.80638889,273.0,33.71,6.98,0.648,11.6,9.50367,8.11,284.0,2.0,16.0,98.0,9.5,105.0,0.352,5.0,35.0,1,
강릉연안4_연안,2010-05-01,128.9316667,37.80638889,396.437,33.98,10.7,1.016,18.6,9.99799,8.22,23.0,1.0,1.0,1.0,6.0,8.0,0.629333,6.0,14.0,1,
강릉연안4_연안,2010-08-01,128.9316667,37.80638889,250.536,32.52,21.93,0.656,16.6,7.66991,8.16,22.0,1.0,0.0,10.0,9.0,49.0,0.693333,38.0,31.0,1,
강릉연안4_연안,2010-11-01,128.9316667,37.80638889,215.537,33.0,17.15,1.288,6.2,8.2599,8.19,187.0,4.0,10.0,44.0,10.0,87.0,0.314667,39.0,18.0,1,
거제도남안4_연안,2010-02-01,128.6427778,34.67388889,164.0,34.13,10.09,3.1578,11.0,9.03,8.13,360.0,5.0,9.0,63.0,4.5,68.0,0.33,0.0,23.0,1,
거제도남안4_연안,2010-05-01,128.6427778,34.67388889,30.7412,33.98,13.46,1.7124,45.2,8.55,8.2,69.034,1.582,4.0517,11.9,5.5,20.734,1.41333,7.252,13.0045,1,
거제도남안4_연안,2010-08-01,128.6427778,34.67388889,191.936,31.04,22.73,4.5616,7.2,8.7,7.93,373.554,5.6042,5.02027,52.6893,5.5,91.8459,1.27,33.5524,7.9453,1,
거제도남안4_연안,2010-11-01,128.6427778,34.67388889,231.574,32.92,18.45,0.784,5.4,7.34,7.94,268.702,8.2208,0.31,72.1336,4.0,93.912,0.76,13.5576,27.3172,1,
고창연안1_연안,2010-02-01,126.4605556,35.5725,127.0,32.09,3.4,2.949,10.8,12.33,8.24,98.0,1.0,3.0,32.0,1.5,42.0,1.5984,9.0,17.4419,1,
고창연안1_연안,2010-05-01,126.4605556,35.5725,394.0,31.4,14.4,1.1562,12.8,9.43057,8.11,66.0,2.0,12.0,11.0,1.2,35.0,2.19895,22.0,19.88,1,
고창연안1_연안,2010-08-01,126.4605556,35.5725,503.0,28.55,27.75,0.6218,39.2,6.26,8.03,508.0,3.0,18.0,39.0,0.9,49.0,1.67323,7.0,44.243,1,
고창연안1_연안,2010-11-01,126.4605556,35.5725,217.69,31.38,11.43,0.38504,18.0,9.1,7.91,201.0,2.0,9.0,27.0,3.0,43.0,1.87187,14.0,40.9091,1,
구룡포연안1_연안,2010-02-01,129.5638889,35.98305556,206.0,34.2,11.29,0.972,13.0,8.61071,8.12,320.0,6.0,17.0,102.0,7.0,125.0,0.352,17.0,35.0,1,
구룡포연안1_연안,2010-05-01,129.5638889,35.98305556,312.846,34.14,12.8,4.08,9.6,10.9707,8.27,13.0,1.0,1.0,1.0,5.0,12.0,0.0906667,10.0,31.0,1,
구룡포연안1_연안,2010-08-01,129.5638889,35.98305556,971.089,32.03,24.23,3.64,16.8,9.83854,8.24,25.0,1.0,0.0,8.0,5.0,55.0,1.456,46.0,28.0,1,
구룡포연안1_연안,2010-11-01,129.5638889,35.98305556,316.8,33.5,18.68,1.1,12.6,7.41478,8.19,171.0,4.0,5.0,44.0,7.0,92.0,0.384,44.0,36.0,1,
구룡포연안2_연안,2010-02-01,129.5880556,35.99777778,173.0,34.28,11.98,0.784,5.5,8.8499,8.14,298.0,6.0,15.0,95.0,7.0,128.0,0.368,27.0,23.0,1,
구룡포연안2_연안,2010-05-01,129.5880556,35.99777778,383.649,34.13,13.5,2.992,8.4,10.6358,8.27,17.0,1.0,1.0,1.0,5.5,16.0,0.522667,14.0,26.0,1,
구룡포연안2_연안,2010-08-01,129.5880556,35.99777778,989.597,32.59,23.59,3.6,12.2,10.3329,8.22,121.0,0.0,0.0,7.0,4.0,23.0,1.6,16.0,10.0,1,
구룡포연안2_연안,2010-11-01,129.5880556,35.99777778,264.304,33.06,17.81,2.096,8.8,7.33505,8.2,128.0,3.0,4.0,33.0,7.0,80.0,0.752,44.0,33.0,1,
구룡포연안H1_항만,2010-02-01,129.5563889,35.98555556,929.0,33.91,11.06,2.664,13.8,8.97746,8.14,529.0,11.0,57.0,144.0,4.5,693.0,0.666667,538.0,96.0,1,
구룡포연안H1_항만,2010-08-01,129.5563889,35.98555556,241.305,32.52,22.49,4.24,15.6,10.0777,8.2,90.0,0.0,0.0,6.0,3.0,26.0,0.981333,20.0,29.0,1,
대정연안1_연안,2010-02-01,126.2516667,33.2025,252.512,34.4102,14.7449,0.93993,1.8,8.07457,8.21,441.382,2.02788,10.5036,78.2053,5.5,103.796,0.278183,23.5628,15.4736,1,
대정연안1_연안,2010-05-01,126.2516667,33.2025,190.801,34.3073,15.7314,1.44654,2.8,7.78,8.12573,455.611,3.48583,7.59667,55.6296,12.0,62.3582,0.524443,3.24282,14.4204,1,
대정연안1_연안,2010-08-01,126.2516667,33.2025,168.938,30.3598,28.0213,0.79769,2.7,7.29905,8.24,499.336,1.87512,3.15542,24.1074,10.0,86.3365,0.959731,60.354,8.06476,1,
대정연안1_연안,2010-11-01,126.2516667,33.2025,146.93,33.9404,21.7788,1.33143,2.9,7.38112,8.17,289.811,1.88622,6.7093,43.7083,11.5,54.4464,0.758838,8.85187,10.2534,1,
대정연안2_연안,2010-02-01,126.3275,33.22,228.789,34.3991,14.9357,0.93993,4.3,8.38966,8.18,435.969,1.76337,10.7995,72.5081,5.0,80.9747,0.484833,6.70321,17.021,1,
대정연안2_연안,2010-05-01,126.3275,33.22,175.65,34.3504,16.3588,2.68208,2.9,8.16,8.16573,169.152,1.9172,4.61758,30.7509,8.0,37.3972,1.00854,4.72912,13.8863,1,
대정연안2_연안,2010-11-01,126.3275,33.22,141.996,33.9463,22.105,1.27792,2.7,7.33502,8.18,246.585,1.80176,5.21834,23.1977,13.5,51.555,0.678961,26.5556,9.55828,1,
동해연안1_연안,2010-02-01,129.135,37.53555556,188.0,33.96,7.17,0.932,8.2,9.408,8.11,292.0,3.0,17.0,106.0,10.5,125.0,0.528,16.0,40.0,1,
동해연안1_연안,2010-05-01,129.135,37.53555556,321.038,34.02,11.3,1.804,15.8,9.55151,8.2,20.0,2.0,1.0,2.0,6.5,25.0,1.01333,21.0,17.0,1,
동해연안1_연안,2010-08-01,129.135,37.53555556,233.821,33.49,18.81,1.148,12.2,8.05261,8.06,78.0,1.0,0.0,7.0,9.0,46.0,1.55733,38.0,30.0,1,
동해연안1_연안,2010-11-01,129.135,37.53555556,228.556,32.81,16.99,1.4,3.4,7.76559,8.18,205.0,4.0,4.0,38.0,11.0,137.0,0.970667,95.0,38.0,1,
동해연안2_연안,2010-02-01,129.1547222,37.50305556,354.0,33.66,7.33,0.768,12.4,9.56746,8.11,293.0,3.0,17.0,123.0,11.0,140.0,0.336,14.0,38.0,1,
동해연안2_연안,2010-05-01,129.1547222,37.50305556,222.473,34.13,11.3,1.956,5.4,9.91826,8.23,11.0,1.0,1.0,1.0,7.0,17.0,0.741333,15.0,18.0,1,
동해연안2_연안,2010-08-01,129.1547222,37.50305556,255.548,33.05,18.61,2.276,10.2,8.49909,8.05,94.0,1.0,0.0,18.0,9.5,74.0,1.62133,55.0,38.0,1,
동해연안2_연안,2010-11-01,129.1547222,37.50305556,233.247,32.95,16.84,1.58,6.8,7.74964,8.18,215.0,4.0,7.0,56.0,9.0,125.0,0.874667,65.0,13.0,1,
동해연안3_연안,2010-02-01,129.1522222,37.52333333,196.0,33.52,7.18,1.14,10.6,9.50367,8.12,290.0,4.0,16.0,108.0,11.0,124.0,0.4533,12.0,18.0,1,
동해연안3_연안,2010-05-01,129.1522222,37.52333333,459.2,34.11,11.2,1.568,12.0,9.71097,8.21,17.0,1.0,2.9,1.0,7.5,22.0,0.816,20.0,17.0,1,
동해연안3_연안,2010-08-01,129.1522222,37.52333333,406.453,33.23,18.81,0.988,11.8,8.32369,8.12,78.0,1.0,0.0,9.0,9.0,54.0,0.856,44.0,9.0,1,
동해연안3_연안,2010-11-01,129.1522222,37.52333333,241.933,32.95,17.11,1.056,4.8,7.66991,8.18,211.0,4.0,5.0,42.0,12.0,102.0,0.48,56.0,36.0,1,
동해연안H1_항만,2010-02-01,129.1152778,37.54666667,365.0,33.2,7.01,0.516,8.2,9.50367,8.11,254.0,3.0,14.0,103.0,2.5,122.0,0.64,16.0,31.0,1,
동해연안H1_항만,2010-08-01,129.1152778,37.54666667,839.222,33.37,16.55,1.66,14.4,8.13234,8.14,145.0,3.0,5.0,32.0,2.5,103.0,0.826667,68.0,33.0,1,
동해연안H2_항만,2010-02-01,129.1402778,37.49666667,245.0,33.58,6.92,2.416,14.8,9.67908,8.12,325.0,5.0,20.0,148.0,4.5,210.0,0.72,57.0,26.0,1,
동해연안H2_항만,2010-08-01,129.1402778,37.49666667,864.767,32.98,18.13,2.076,10.4,8.59477,8.03,136.0,2.0,2.0,38.0,6.0,65.0,0.933333,25.0,28.0,1,
보령연안3_연안,2010-02-01,126.4916667,36.24583333,248.389,32.13,4.15,0.87852,33.2,10.82,8.06,486.0,2.0,23.0,109.0,0.5,136.0,1.07892,25.0,42.0,3,
보령연안3_연안,2010-05-01,126.4916667,36.24583333,271.0,31.45,13.3,0.69904,4.4,9.75246,8.34,22.0,2.0,1.0,12.0,3.0,32.0,1.19068,18.0,67.0,3,
보령연안3_연안,2010-08-01,126.4916667,36.24583333,503.0,30.62,27.47,2.01994,17.4,6.95,8.16,107.0,2.0,6.0,0.0,2.6,11.0,2.2119,9.0,19.4238,3,
보령연안3_연안,2010-11-01,126.4916667,36.24583333,238.0,31.77,12.03,0.17408,54.4,8.81,7.95,235.0,5.0,15.0,25.0,2.4,46.0,1.32647,16.0,35.2273,3,
부산연안4_환경관리,2010-02-01,129.09278,35.08583,288.482,33.9336,10.9966,0.657677,13.6,9.0171,8.03,298.586,6.03813,18.4353,112.939,3.0,145.642,1.08691,26.6645,30.749,1,
부산연안4_환경관리,2010-05-01,129.09278,35.08583,207.027,33.8757,13.7281,1.55451,4.15,8.87489,8.01,222.14,8.00815,22.0416,71.3483,1.4,107.541,0.341712,28.1849,32.608,1,
부산연안4_환경관리,2010-08-01,129.09278,35.08583,315.691,32.5565,19.2456,8.89359,4.55,8.9169,8.04,42.4573,1.27938,7.01865,0.0846118,3.0,59.3051,2.35848,57.9411,14.3303,1,
부산연안4_환경관리,2010-11-01,129.09278,35.08583,372.458,33.5204,15.487,1.97303,2.65,6.85149,7.98,548.893,9.39868,34.2795,177.617,2.5,221.548,0.671744,34.5317,52.3812,1,
부산연안5_환경관리,2010-02-01,129.04583,35.0475,192.657,34.1962,12.5703,0.515679,10.3,8.6167,8.0,265.289,5.20737,14.7303,102.79,1.5,116.313,0.767232,8.31551,24.6192,1,
부산연안5_환경관리,2010-05-01,129.04583,35.0475,153.536,33.8741,13.4628,2.6905,3.0,8.52124,8.0,184.525,6.29024,11.4587,64.9536,1.6,77.4556,0.309168,6.21183,21.2025,1,
부산연안5_환경관리,2010-08-01,129.04583,35.0475,228.418,32.3753,22.3378,4.7009,4.85,8.9488,8.17,124.706,1.15098,2.68212,0.308745,3.0,57.3409,2.14546,55.8812,15.7608,1,
부산연안5_환경관리,2010-11-01,129.04583,35.0475,349.877,33.3889,16.1821,1.70398,10.0,7.01699,7.97,487.124,10.123,21.3262,151.511,1.8,178.467,1.06496,16.8336,51.2668,1,
삼척연안4_연안,2010-02-01,129.3669444,37.23333333,187.0,34.01,8.04,1.584,11.8,10.0299,8.12,284.0,2.0,14.0,90.0,10.0,102.0,0.512,10.0,31.0,1,
삼척연안4_연안,2010-05-01,129.3669444,37.23333333,306.326,34.16,11.8,1.956,13.4,10.0458,8.25,5.0,1.0,1.0,2.0,5.0,19.0,1.136,16.0,38.0,1,
삼척연안4_연안,2010-08-01,129.3669444,37.23333333,556.534,33.72,19.12,1.692,12.2,9.37611,8.17,8.0,1.0,0.0,5.0,7.0,54.0,1.496,48.0,9.0,1,
삼척연안4_연안,2010-11-01,129.3669444,37.23333333,274.359,32.89,17.15,0.976,10.8,7.89315,8.19,179.0,3.0,5.0,37.0,12.0,88.0,0.8,48.0,7.0,1,
삼척연안H2_항만,2010-02-01,129.3444444,37.22777778,338.0,33.19,7.6,0.624,11.6,9.59935,8.11,406.0,3.0,16.0,126.0,7.0,150.0,0.186667,21.0,25.0,1,
삼척연안H2_항만,2010-08-01,129.3444444,37.22777778,1015.7,33.77,17.98,3.484,9.6,8.75422,8.15,94.0,1.0,0.0,20.0,5.0,43.0,1.53067,22.0,36.0,1,
서귀포연안2_연안,2010-02-01,126.4125,33.22944444,205.065,34.3584,15.1317,0.85452,2.3,8.17651,8.21,457.128,2.46872,10.0598,87.8032,7.0,97.5845,0.341768,7.31259,16.849,2,
서귀포연안2_연안,2010-05-01,126.4125,33.22944444,168.864,34.2899,16.487,3.39113,2.0,8.6,8.18573,200.574,0.784311,6.40504,21.7876,7.0,30.2736,0.564785,7.70171,12.462,2,
서귀포연안2_연안,2010-11-01,126.4125,33.22944444,129.662,33.9088,22.0786,1.18236,1.6,7.5945,8.17,269.18,1.99883,5.66563,30.1034,10.5,48.8948,0.998472,16.7925,8.51556,2,
아산연안3_연안,2010-02-01,126.5194444,37.08888889,364.0,31.66,2.58,0.16752,36.6,10.66,7.98,541.0,4.0,23.0,199.0,0.6,209.0,1.29204,6.0,51.0,1,
아산연안3_연안,2010-05-01,126.5194444,37.08888889,152.0,31.51,10.41,0.2602,2.8,10.6391,8.26,45.0,5.0,6.0,120.0,4.5,132.0,0.98505,7.0,19.0,1,
아산연안3_연안,2010-08-01,126.5194444,37.08888889,582.0,30.57,22.92,2.2338,2.0,9.9,8.12,1.0,4.0,6.0,6.0,3.3,17.0,1.36687,7.0,19.0217,1,
아산연안3_연안,2010-11-01,126.5194444,37.08888889,185.0,29.78,13.38,0.22024,54.4,8.61,7.96,207.0,17.0,25.0,115.0,3.4,151.0,1.54193,19.0,38.6364,1,
양양연안1_연안,2010-02-01,128.7502778,38.0125,163.0,34.13,7.98,1.356,7.4,9.32827,8.1,269.0,2.0,15.0,92.0,10.0,103.0,0.32,9.0,18.0,1,
양양연안1_연안,2010-05-01,128.7502778,38.0125,475.571,33.85,11.1,1.072,12.6,9.93421,8.23,73.0,2.0,1.0,4.0,7.5,27.0,0.554667,21.0,10.0,1,
양양연안1_연안,2010-08-01,128.7502778,38.0125,279.113,32.35,22.21,1.1,10.6,8.73828,8.23,28.0,0.0,0.0,5.0,5.0,42.0,1.20533,37.0,29.0,1,
양양연안1_연안,2010-11-01,128.7502778,38.0125,258.128,33.18,15.01,3.16,3.6,8.0845,8.17,201.0,3.0,4.0,46.0,9.0,76.0,0.405333,27.0,26.0,1,
양양연안2_연안,2010-02-01,128.8016667,37.94972222,184.0,34.04,7.95,1.184,11.2,9.31233,8.11,272.0,2.0,16.0,101.0,10.0,117.0,0.746667,14.0,35.0,1,
양양연안2_연안,2010-05-01,128.8016667,37.94972222,242.815,33.81,9.9,1.124,18.6,9.93421,8.18,23.0,2.0,3.0,3.0,6.0,33.0,0.538667,28.0,30.0,1,
양양연안2_연안,2010-08-01,128.8016667,37.94972222,194.835,32.58,23.98,0.604,13.0,9.12098,8.23,20.0,0.0,0.0,3.0,5.0,29.0,1.44533,26.0,28.0,1,
양양연안2_연안,2010-11-01,128.8016667,37.94972222,255.205,33.23,15.08,4.4,2.8,8.33963,8.19,118.0,2.0,2.0,20.0,7.0,46.0,0.453333,24.0,45.0,1,
완도연안4_환경관리,2010-02-01,126.73889,34.24444,159.0,33.56,10.19,0.77,17.6,9.84,7.67,361.0,2.0,15.0,98.0,1.1,100.0,0.21,0.0,24.0,1,
완도연안4_환경관리,2010-05-01,126.73889,34.24444,110.0,33.75,14.25,2.64,119.2,9.05,7.98,197.0,6.0,8.0,46.0,1.2,59.0,0.83,8.0,11.0,1,
완도연안4_환경관리,2010-08-01,126.73889,34.24444,125.0,32.69,21.57,1.44,9.2,7.56,7.88,306.0,4.0,3.0,1.0,2.0,10.0,0.68,5.0,75.0,1,
완도연안4_환경관리,2010-11-01,126.73889,34.24444,190.0,32.72,15.17,1.34,58.2,7.63,7.97,436.0,9.0,15.0,113.0,1.5,125.0,0.36,2.0,14.0,1,
울산연안1_환경관리,2010-02-01,129.47667,35.52056,270.713,34.252,12.2667,0.171893,12.6,8.48857,8.04,344.569,6.03813,17.3547,117.106,1.5,129.177,0.3996,6.03287,24.2477,1,
울산연안1_환경관리,2010-05-01,129.47667,35.52056,232.261,34.0947,12.9606,0.866938,3.55,7.89815,8.02,321.662,8.85302,18.4132,86.8261,0.9,109.964,0.195264,14.2853,25.9095,1,
울산연안1_환경관리,2010-08-01,129.47667,35.52056,429.718,33.9248,15.0928,4.97742,2.25,8.34,7.85,87.4523,0.401568,2.52724,0.848744,4.5,26.4498,1.49878,25.1995,17.9067,1,
울산연안1_환경관리,2010-11-01,129.47667,35.52056,434.688,33.3007,17.2913,1.76377,1.25,7.33143,7.94,355.55,11.1189,9.72848,111.019,5.0,129.435,1.04858,7.2968,22.6612,1,
전주포연안2_연안,2010-02-01,126.4333333,35.8375,205.844,32.14,3.74,1.33892,6.4,10.75,8.05,387.0,3.0,14.0,117.0,2.0,127.0,0.11988,7.0,36.0,2,
전주포연안2_연안,2010-05-01,126.4333333,35.8375,344.0,31.56,12.3,1.6894,9.0,9.27053,8.29,18.0,2.0,1.0,17.0,2.0,30.0,2.37805,11.0,17.67,2,
전주포연안2_연안,2010-08-01,126.4333333,35.8375,484.0,31.09,24.94,1.42888,20.4,6.24,8.11,107.0,1.0,6.0,4.0,1.9,13.0,1.94593,8.0,32.3729,2,
전주포연안2_연안,2010-11-01,126.4333333,35.8375,220.38,31.71,12.39,0.52804,7.4,9.01,8.03,164.0,3.0,11.0,20.0,2.7,40.0,1.34667,17.0,38.6364,2,
전주포연안3_연안,2010-02-01,126.3777778,35.77083333,151.411,32.1,4.32,0.84012,5.6,10.39,8.04,392.0,3.0,18.0,114.0,2.2,133.0,0.51948,16.0,35.0,2,
전주포연안3_연안,2010-05-01,126.3777778,35.77083333,431.0,31.28,13.93,1.50788,6.2,9.59278,8.27,46.0,3.0,2.0,7.0,2.0,28.0,2.29845,18.0,19.65,2,
전주포연안3_연안,2010-08-01,126.3777778,35.77083333,136.0,31.44,24.47,2.15384,15.8,6.5,8.06,60.0,1.0,5.0,2.0,2.0,15.0,1.72373,12.0,80.9323,2,
전주포연안3_연안,2010-11-01,126.3777778,35.77083333,213.85,31.51,12.28,0.27792,7.4,9.19,8.02,199.0,3.0,10.0,19.0,3.2,42.0,1.62947,20.0,40.9091,2,
전주포연안6_연안,2010-02-01,126.4416667,35.61666667,76.9568,32.05,3.31,3.86972,8.4,12.29,8.23,126.0,3.0,4.0,9.0,1.6,39.0,1.21878,27.0,25.0,1,
전주포연안6_연안,2010-05-01,126.4416667,35.61666667,346.0,31.42,14.8,0.71944,4.8,8.94645,8.24,37.0,2.0,2.0,9.0,2.2,21.0,1.48255,10.0,18.94,1,
전주포연안6_연안,2010-08-01,126.4416667,35.61666667,128.0,30.54,27.59,1.25534,29.6,7.4,8.18,108.0,2.0,9.0,3.0,1.8,16.0,2.91553,11.0,71.2205,1,
전주포연안6_연안,2010-11-01,126.4416667,35.61666667,206.54,31.37,11.44,0.39596,6.0,9.63,8.08,218.0,2.0,11.0,16.0,4.8,35.0,1.97287,17.0,40.9091,1,
제주연안2_연안,2010-02-01,126.4277778,33.50055556,208.66,34.4387,14.5165,1.15177,1.8,8.33669,8.18,434.001,2.14544,11.8351,88.7419,6.5,101.653,0.37356,10.7658,16.5052,1,
제주연안2_연안,2010-05-01,126.4277778,33.50055556,194.115,34.3093,16.1359,2.67876,2.2,8.57,8.14573,420.524,2.49817,2.38327,24.8329,7.0,46.6529,0.684085,19.3218,16.0226,1,
제주연안2_연안,2010-11-01,126.4277778,33.50055556,208.446,32.9974,18.566,1.61156,2.2,7.3928,8.12,522.15,4.08212,9.09483,84.5945,6.8,99.8716,1.03841,11.195,14.5981,1,
조천연안2_연안,2010-02-01,126.7327778,33.57388889,219.263,34.4416,14.3584,0.92412,3.6,8.32141,8.19,431.048,3.43858,11.2433,88.4488,6.0,104.989,0.294079,13.1017,17.5368,1,
조천연안2_연안,2010-05-01,126.7327778,33.57388889,184.015,34.2946,16.2031,0.97286,1.5,8.26,8.11573,509.027,3.10819,3.27699,21.4354,14.0,33.3262,0.321922,8.78265,13.7083,1,
조천연안2_연안,2010-11-01,126.7327778,33.57388889,212.301,32.6117,17.8721,2.28595,1.0,7.86437,8.1,443.558,3.77244,12.524,68.0311,10.5,118.797,1.2381,46.993,12.6865,1,
조천연안3_연안,2010-02-01,126.6663889,33.56055556,227.89,34.4294,14.4468,0.93572,3.4,8.17092,8.16,463.033,4.20271,10.9474,94.3387,6.0,117.94,0.37356,19.3987,17.1929,1,
조천연안3_연안,2010-05-01,126.6663889,33.56055556,106.526,34.2745,16.3213,1.49776,1.5,8.33,8.10573,471.845,2.32388,3.42595,30.9221,12.5,37.9751,0.362163,4.72912,9.61358,1,
조천연안3_연안,2010-08-01,126.6663889,33.56055556,354.448,30.8498,26.0632,1.23007,6.3,7.58269,8.24,615.181,1.58213,2.40413,54.3042,10.0,86.1285,1.47959,30.2422,14.3374,1,
조천연안3_연안,2010-11-01,126.6663889,33.56055556,215.384,32.929,18.1145,1.81774,3.2,7.73015,8.11,505.941,3.54722,8.94573,88.6963,11.0,100.445,1.27804,8.201,14.7719,1,
주문진연안1_연안,2010-02-01,128.8375,37.88583333,232.0,34.15,7.45,1.152,10.8,9.48773,8.11,278.0,2.0,16.0,91.0,7.5,109.0,0.922667,16.0,21.0,1,
주문진연안1_연안,2010-05-01,128.8375,37.88583333,239.696,34.12,10.8,1.356,10.6,10.0139,8.18,28.0,2.0,2.0,15.0,4.5,29.0,0.586667,12.0,31.0,1,
주문진연안1_연안,2010-08-01,128.8375,37.88583333,343.404,32.21,23.49,3.396,15.4,8.49909,8.1,74.0,2.0,0.0,8.0,5.3,44.0,1.94133,34.0,36.0,1,
주문진연안1_연안,2010-11-01,128.8375,37.88583333,193.324,32.74,16.76,4.2,4.4,8.53098,8.19,120.0,3.0,3.0,32.0,5.0,64.0,0.501333,29.0,34.0,1,
주문진연안2_연안,2010-02-01,128.8466667,37.88777778,242.0,34.08,7.56,0.908,13.6,9.24854,8.11,279.0,2.0,15.0,92.0,8.5,102.0,0.736,8.0,39.0,1,
주문진연안2_연안,2010-05-01,128.8466667,37.88777778,524.986,33.85,11.0,0.996,9.4,9.36016,8.19,37.0,1.0,1.0,2.0,5.0,17.0,0.474667,14.0,33.0,1,
주문진연안2_연안,2010-08-01,128.8466667,37.88777778,295.704,32.29,23.28,1.796,14.0,8.18018,8.17,54.0,1.0,0.0,6.0,5.0,37.0,1.81333,30.0,7.0,1,
주문진연안2_연안,2010-11-01,128.8466667,37.88777778,227.57,32.73,16.81,3.628,7.2,8.69044,8.19,120.0,3.0,3.0,30.0,8.0,50.0,0.629333,17.0,27.0,1,
주문진연안3_연안,2010-02-01,128.8522222,37.89416667,239.0,34.03,7.72,1.312,12.6,9.26449,8.1,280.0,2.0,15.0,94.0,10.5,111.0,0.16,15.0,37.0,1,
주문진연안3_연안,2010-05-01,128.8522222,37.89416667,496.275,33.96,10.6,1.092,12.8,9.64719,8.21,22.0,2.0,1.0,1.0,6.0,35.0,0.768,32.0,35.0,1,
주문진연안3_연안,2010-08-01,128.8522222,37.89416667,233.407,32.36,23.84,1.532,17.0,8.41936,8.2,31.0,1.0,0.0,4.0,5.0,38.0,1.408,33.0,26.0,1,
주문진연안3_연안,2010-11-01,128.8522222,37.89416667,183.401,32.77,16.83,3.08,5.0,8.33963,8.18,120.0,3.0,3.0,36.0,7.0,65.0,0.362667,26.0,35.0,1,
주문진연안4_연안,2010-02-01,128.8525,37.91888889,294.0,34.09,7.81,1.344,8.4,9.20071,8.1,282.0,2.0,16.0,98.0,11.5,117.0,0.19,17.0,18.0,1,
주문진연안4_연안,2010-05-01,128.8525,37.91888889,571.039,33.91,10.4,1.164,13.8,9.80664,8.21,21.0,1.0,1.0,1.0,7.0,20.0,0.784,18.0,8.0,1,
주문진연안4_연안,2010-08-01,128.8525,37.91888889,211.007,32.41,24.1,0.9,12.0,7.92504,8.2,28.0,1.0,0.0,7.0,5.0,38.0,1.344,30.0,27.0,1,
주문진연안4_연안,2010-11-01,128.8525,37.91888889,328.519,33.0,17.25,1.472,2.8,8.40342,8.18,170.0,3.0,4.0,35.0,11.0,66.0,0.314667,28.0,33.0,1,
주문진연안5_연안,2010-02-01,128.8741667,37.86111111,333.0,34.13,7.17,0.696,8.6,9.53557,8.13,286.0,2.0,16.0,90.0,10.0,97.0,0.501333,5.0,19.0,1,
주문진연안5_연안,2010-05-01,128.8741667,37.86111111,447.107,33.76,10.8,1.164,5.0,9.88637,8.2,24.0,2.0,1.0,1.0,6.0,32.0,0.704,29.0,27.0,1,
주문진연안5_연안,2010-08-01,128.8741667,37.86111111,224.774,32.64,23.15,0.716,2.4,8.16423,8.15,27.0,1.0,0.0,4.0,7.5,29.0,2.24,24.0,32.0,1,
주문진연안5_연안,2010-11-01,128.8741667,37.86111111,302.102,32.85,16.86,2.8,3.8,8.72233,8.2,123.0,3.0,3.0,30.0,8.0,62.0,0.394667,29.0,35.0,1,
주문진연안H1_항만,2010-02-01,128.8313889,37.89055556,591.0,33.57,6.14,0.3564,13.2,8.77017,8.02,290.0,6.0,44.0,120.0,5.0,297.0,0.72,171.0,65.0,1,
주문진연안H1_항만,2010-08-01,128.8313889,37.89055556,932.651,32.11,22.0,1.8,13.4,5.4694,8.0,309.0,8.0,54.0,66.0,3.0,559.0,1.97333,485.0,106.0,1,
죽변연안3_연안,2010-02-01,129.4313889,36.97472222,214.0,33.97,7.49,0.524,13.6,9.45584,8.08,322.0,2.0,18.0,113.0,12.0,126.0,0.096,11.0,25.0,1,
