station,date_time,longitude,latitude,총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],유분[mg/L]
죽변연안3_연안,2009-02-01,129.4313889,36.97472222,253.55,34.31,10.94,1.286,4.8,8.44966,8.22,514.034,5.299,10.215,104.87,10.0,125.86,0.757333,15.691,23.39,
죽변연안3_연안,2009-05-01,129.4313889,36.97472222,119.24,33.98,15.95,1.036,4.0,9.40003,8.16,238.317,0.212,4.796,7.691,6.0,8.216,0.731467,0.313,14.17,
죽변연안3_연안,2009-08-01,129.4313889,36.97472222,176.228,31.83,23.97,0.626,3.2,7.19949,8.22,115.231,4.563,9.80042,12.0616,12.0,17.9756,0.704,1.351,30.0832,
죽변연안3_연안,2009-11-01,129.4313889,36.97472222,177.0,33.26,16.04,0.714,4.4,8.0845,8.1,237.0,10.0,9.0,77.0,9.5,106.0,0.42,19.0,37.0,
죽변연안4_연안,2009-02-01,129.4347222,36.94666667,186.084,34.31,10.88,1.648,1.8,8.50547,8.21,385.955,3.944,16.143,111.018,10.0,122.05,0.789333,7.088,28.548,
죽변연안4_연안,2009-05-01,129.4347222,36.94666667,155.518,34.05,16.14,0.954,4.0,9.28066,8.16,235.044,0.288,5.613,15.127,6.5,16.433,0.705707,1.018,13.31,
죽변연안4_연안,2009-08-01,129.4347222,36.94666667,198.697,31.32,23.97,1.744,2.4,7.22208,8.24,67.735,3.51896,10.5613,4.13216,10.0,11.3251,0.8,3.674,24.9716,
죽변연안4_연안,2009-11-01,129.4347222,36.94666667,190.0,33.09,16.07,0.65,3.4,8.06856,8.1,230.0,8.0,6.0,65.0,9.0,99.0,0.736,26.0,38.0,
죽변연안5_연안,2009-02-01,129.4022222,37.12138889,197.895,34.3,10.98,1.458,3.4,8.47475,8.23,381.571,6.23,15.983,111.729,9.5,128.004,0.581333,10.045,21.922,
죽변연안5_연안,2009-05-01,129.4022222,37.12138889,147.2,34.11,14.67,0.27,2.8,8.87911,8.17,195.152,0.358,5.924,6.565,18.0,23.998,0.474667,17.075,17.784,
죽변연안5_연안,2009-08-01,129.4022222,37.12138889,264.574,31.53,24.65,0.868,4.4,7.42588,8.24,69.813,8.156,11.17,0.89726,6.0,11.0203,0.992,1.967,14.3552,
죽변연안5_연안,2009-11-01,129.4022222,37.12138889,174.0,33.45,15.62,0.796,5.2,7.89,8.14,226.0,8.0,8.0,72.0,7.0,99.0,0.517333,19.0,37.0,
죽변연안6_연안,2009-02-01,129.4022222,37.10944444,133.465,34.29,10.86,1.54,1.2,8.69015,8.23,399.604,3.656,17.17,109.673,10.0,123.935,0.772,10.606,36.471,
죽변연안6_연안,2009-05-01,129.4022222,37.10944444,145.823,34.11,14.68,0.418,4.6,8.89433,8.16,197.72,0.431,3.132,1.92,18.0,9.456,0.581333,7.105,20.576,
죽변연안6_연안,2009-08-01,129.4022222,37.10944444,239.284,31.28,25.44,0.994,6.6,7.95201,8.24,76.106,0.618,15.1267,10.4783,7.0,17.8663,1.024,6.77,47.384,
죽변연안6_연안,2009-11-01,129.4022222,37.10944444,293.0,33.54,16.5,0.784,5.2,8.02,8.13,214.0,6.0,6.0,58.0,5.5,84.0,0.565333,20.0,34.0,
죽변연안H1_항만,2009-02-01,129.4230556,37.05638889,228.376,33.99,9.1,0.952,1.6,7.49342,8.13,412.284,7.189,17.77,154.007,6.0,167.404,0.677333,6.208,48.138,
죽변연안H1_항만,2009-05-01,129.4230556,37.05638889,228.376,33.99,9.1,0.952,1.6,7.49342,8.13,412.284,7.189,17.77,154.007,6.0,167.404,1.69333,6.208,48.138,
죽변연안H1_항만,2009-08-01,129.4230556,37.05638889,305.98,31.19,25.35,8.25,5.4,7.64422,8.24,946.205,2.58,11.6266,95.5266,3.5,99.1166,1.41867,1.01,39.9132,
진도연안1_연안,2009-02-01,126.2263889,34.59583333,559.8,32.41,8.49,1.03,96.0,11.06,8.15,430.0,1.0,16.0,166.0,0.2,176.0,0.78,9.0,70.0,
진도연안1_연안,2009-05-01,126.2263889,34.59583333,567.0,32.98,14.12,2.13,42.0,9.05,8.01,325.0,19.0,4.0,27.0,0.5,66.0,0.5,20.0,53.0,
진도연안1_연안,2009-08-01,126.2263889,34.59583333,517.0,30.31,26.81,10.99,7.6,10.56,8.42,232.0,14.0,1.0,52.0,1.5,82.0,1.16,16.0,46.0,
진도연안1_연안,2009-11-01,126.2263889,34.59583333,336.0,32.09,16.57,0.88,27.2,8.18,7.95,383.0,4.0,14.0,164.0,0.3,179.0,0.9,11.0,64.0,
진도연안2_연안,2009-02-01,126.4269444,34.48722222,345.6,32.53,8.96,0.86,38.4,10.94,8.17,404.0,4.0,21.0,124.0,0.3,136.0,0.62,8.0,48.0,
진도연안2_연안,2009-05-01,126.4269444,34.48722222,580.0,32.72,14.7,3.16,64.8,7.75,8.02,262.0,1.0,4.0,31.0,0.3,54.0,0.62,22.0,70.0,
진도연안2_연안,2009-08-01,126.4269444,34.48722222,456.0,30.76,24.8,12.3,20.4,8.38,8.23,277.0,10.0,2.0,84.0,0.8,107.0,0.94,13.0,46.0,
진도연안2_연안,2009-11-01,126.4269444,34.48722222,286.0,32.32,15.73,0.91,26.8,8.26,7.86,396.0,10.0,12.0,188.0,0.7,209.0,0.62,11.0,43.0,
진도연안3_연안,2009-02-01,126.3938889,34.34777778,434.4,32.61,8.84,1.11,36.0,11.14,8.17,422.0,4.0,19.0,145.0,0.3,160.0,0.61,11.0,44.0,
진도연안3_연안,2009-05-01,126.3938889,34.34777778,507.0,32.79,15.11,5.09,38.8,9.22,8.07,168.0,3.0,4.0,18.0,0.5,41.0,0.52,20.0,43.0,
진도연안3_연안,2009-08-01,126.3938889,34.34777778,529.0,30.09,25.89,9.03,13.2,8.0,8.2,482.0,29.0,2.0,205.0,1.2,258.0,0.85,24.0,37.0,
진도연안3_연안,2009-11-01,126.3938889,34.34777778,254.0,32.45,16.4,0.7,82.4,8.39,7.83,419.0,10.0,13.0,128.0,1.6,147.0,0.48,9.0,45.0,
진도연안4_연안,2009-02-01,126.3022222,34.34138889,476.4,33.09,9.04,0.75,30.4,8.83,8.21,430.0,3.0,25.0,107.0,0.5,121.0,1.04,11.0,45.0,
진도연안4_연안,2009-05-01,126.3022222,34.34138889,596.0,32.85,15.52,5.64,38.0,8.92,8.06,192.0,1.0,3.0,22.0,0.3,49.0,0.76,26.0,39.0,
진도연안4_연안,2009-08-01,126.3022222,34.34138889,544.0,30.08,26.07,8.75,85.6,8.42,8.23,477.0,30.0,7.0,148.0,1.2,210.0,0.85,32.0,51.0,
진도연안4_연안,2009-11-01,126.3022222,34.34138889,254.0,32.56,16.38,1.86,17.6,7.84,7.85,394.0,11.0,9.0,118.0,0.6,139.0,0.74,10.0,36.0,
진주만1_연안,2009-02-01,128.0,34.95388889,300.6,33.29,6.25,0.2487,2.4,10.18,8.19,47.0,1.0,5.0,13.0,4.5,20.0,0.59,6.0,31.0,
진주만1_연안,2009-05-01,128.0,34.95388889,646.0,33.5,19.56,3.2582,8.2,8.08,7.99,255.0,2.0,3.0,34.0,1.5,49.0,0.81,13.0,36.0,
진주만1_연안,2009-08-01,128.0,34.95388889,410.0,29.04,24.7,2.94,3.0,6.4,8.25,516.0,13.0,14.0,104.0,1.5,179.0,1.25,62.0,45.0,
진주만1_연안,2009-11-01,128.0,34.95388889,283.0,32.46,18.1,1.53,12.0,6.68,8.08,748.0,37.0,12.0,92.0,3.0,139.0,0.53,10.0,54.0,
진주만2_연안,2009-02-01,127.9366667,34.8775,349.2,33.5,6.7,0.6017,4.8,10.31,8.19,58.0,1.0,4.0,12.0,3.5,20.0,0.35,7.0,20.0,
진주만2_연안,2009-05-01,127.9366667,34.8775,427.0,33.54,20.36,2.5334,5.8,7.5,8.05,72.0,6.0,2.0,20.0,1.0,38.0,0.87,12.0,34.0,
진주만2_연안,2009-08-01,127.9366667,34.8775,324.0,28.19,24.88,2.36,7.6,7.22,8.34,54.0,6.0,6.0,63.0,2.5,80.0,1.34,11.0,34.0,
진주만2_연안,2009-11-01,127.9366667,34.8775,319.0,32.37,18.5,2.38,7.2,7.03,8.08,835.0,45.0,20.0,148.0,2.0,201.0,0.56,8.0,52.0,
진해만1_환경관리,2009-02-01,128.76667,35.03333,273.753,33.7255,10.6,1.39756,2.65,8.55547,8.18,360.942,6.25499,12.578,115.045,3.0,140.516,1.21071,19.2157,19.6942,
진해만1_환경관리,2009-05-01,128.76667,35.03333,331.756,33.79,15.94,5.53047,5.4,8.99383,8.12,95.9297,4.33436,0.64755,5.16003,2.0,57.442,0.827309,47.9476,18.3537,
진해만1_환경관리,2009-08-01,128.76667,35.03333,236.846,30.054,22.5601,16.0683,9.05,7.13988,8.15,294.509,13.0499,3.04674,9.47508,3.0,29.4802,2.41472,6.95525,21.4795,
진해만1_환경관리,2009-11-01,128.76667,35.03333,227.692,32.7491,17.2105,2.86239,6.8,7.26138,7.9,502.653,7.96631,25.6878,77.8392,1.0,103.255,1.26619,17.4494,44.1796,
진해만2_환경관리,2009-02-01,128.62083,35.10194,426.649,32.9353,6.7,18.0861,4.2,10.9888,8.28,111.057,6.2267,4.20668,43.5009,3.5,94.7077,1.58449,44.98,19.8696,
진해만2_환경관리,2009-05-01,128.62083,35.10194,297.044,33.3948,16.71,1.97303,3.05,11.153,8.22,46.4464,0.953869,1.0633,2.08743,3.0,47.1127,2.02925,44.0714,13.8187,
진해만2_환경관리,2009-08-01,128.62083,35.10194,886.786,,25.1426,22.4208,13.45,,8.71,377.44,0.104877,0.145827,0.833924,2.5,9.89443,6.46016,8.95562,81.586,
진해만2_환경관리,2009-11-01,128.62083,35.10194,326.646,32.6222,17.5609,8.51991,3.6,7.48335,7.92,301.78,4.13794,11.6485,77.8846,2.2,98.7996,1.89147,16.7771,54.1048,
진해만3_연안,2009-02-01,128.485,35.08611111,255.695,33.1652,5.81,0.889359,10.65,10.2604,8.22,70.7165,0.342425,4.05719,9.8955,7.5,22.5885,1.47073,12.3506,22.6748,
진해만3_연안,2009-05-01,128.485,35.08611111,492.297,32.7994,17.36,2.86986,2.75,7.85742,8.11,360.665,1.60624,1.3671,30.7057,2.0,82.9346,1.01462,50.6227,14.5164,
진해만3_연안,2009-08-01,128.485,35.08611111,959.178,27.5036,24.7551,25.7839,11.7,11.5299,8.77,531.599,1.86518,1.83053,11.1167,2.0,99.2021,4.9392,86.2201,94.8848,
진해만3_연안,2009-11-01,128.485,35.08611111,244.985,32.6242,17.373,4.1628,2.65,6.88087,7.79,640.453,12.0892,32.7846,47.4653,4.5,88.9385,1.50067,29.384,44.1796,
진해만4_연안,2009-02-01,128.4166667,35.05,244.244,32.9997,5.44,7.65297,9.4,10.6168,8.24,95.0887,0.0595266,1.06742,0.0,2.0,8.93717,2.21829,8.87764,31.9673,
진해만4_연안,2009-05-01,128.4166667,35.05,239.56,32.58,17.54,5.02226,7.15,9.25358,8.08,238.881,-0.404748,9.114,9.4713,1.0,46.2342,2.37317,37.1677,10.1727,
진해만4_연안,2009-08-01,128.4166667,35.05,570.666,27.4637,24.211,28.2502,21.15,6.73786,8.6,739.435,2.00059,16.2731,7.51433,2.0,14.2197,5.82322,4.70483,60.8285,
진해만4_연안,2009-11-01,128.4166667,35.05,340.096,32.2556,17.1113,2.00293,3.0,6.26255,7.75,888.694,15.0635,43.8926,78.9294,2.5,138.421,1.57883,44.4283,55.3914,
진해만5_연안,2009-02-01,128.4341667,34.9,270.796,32.4585,6.0,2.50366,5.85,11.0198,8.27,35.1387,0.0878164,0.319982,0.0,4.0,5.73481,1.747,5.647,8.4731,
진해만5_연안,2009-05-01,128.4341667,34.9,292.886,33.19,16.94,2.86239,4.6,8.6042,8.1,415.646,2.31792,6.5317,11.4547,5.0,64.5693,1.82427,50.7966,18.0048,
진해만5_연안,2009-08-01,128.4341667,34.9,829.789,28.2807,25.9199,,16.65,12.2536,8.84,117.964,0.131958,3.19877,7.67311,3.0,55.2679,6.36608,47.4629,80.6835,
진해만5_연안,2009-11-01,128.4341667,34.9,186.608,32.0346,18.2291,11.5094,2.5,8.49804,7.87,337.497,1.87037,17.8196,10.4918,2.8,16.112,1.81331,3.74989,38.8494,
진해만6_연안,2009-02-01,128.6058333,34.91305556,256.262,28.0341,6.71,1.77124,6.55,10.1364,8.2,112.738,1.55889,9.43876,11.5573,6.0,51.958,2.07203,38.8418,12.8563,
진해만6_연안,2009-05-01,128.6058333,34.91305556,552.862,32.3,15.83,5.27637,3.35,8.96136,7.99,246.029,3.29649,1.9747,15.3962,4.0,63.9956,2.14715,45.3029,27.0747,
진해만6_연안,2009-08-01,128.6058333,34.91305556,3182.81,28.5143,23.5675,22.645,68.65,13.2506,8.77,366.247,-0.382592,7.91161,6.94644,3.0,12.2689,5.19,5.70501,423.982,
진해만6_연안,2009-11-01,128.6058333,34.91305556,338.044,32.4029,18.2157,13.2283,3.4,7.86385,7.94,577.632,6.7589,25.3793,30.5437,3.0,60.6353,2.43859,23.3327,54.1048,
진해만7_연안,2009-02-01,128.5172222,35.04611111,228.577,33.171,5.88,2.27945,6.7,10.4463,8.24,85.0037,0.99309,2.11384,0.0,10.5,8.17464,1.47073,7.18155,7.07046,
진해만7_연안,2009-05-01,128.5172222,35.04611111,263.236,33.05,16.65,4.21511,2.45,9.41592,8.16,216.064,1.6359,2.79025,5.11325,4.0,57.4265,1.12389,50.6773,15.2141,
진해만7_연안,2009-08-01,128.5172222,35.04611111,1045.66,,25.5096,,17.35,,8.95,393.466,1.45896,10.8001,2.40563,2.0,12.6535,4.7,8.78893,115.497,
진해만7_연안,2009-11-01,128.5172222,35.04611111,188.562,32.5197,17.7505,6.77856,2.6,8.21265,7.89,240.987,1.69367,9.64293,27.0973,3.2,34.3058,1.53194,5.51486,32.0488,
진해만8_연안,2009-02-01,128.5377778,35.00194444,207.624,33.2536,5.9,2.13745,7.6,10.6013,8.27,68.7555,0.597033,4.20668,0.430455,11.0,7.96674,2.00702,6.93925,7.59645,
진해만8_연안,2009-05-01,128.5377778,35.00194444,211.767,33.21,15.77,2.07766,2.7,9.02629,8.14,207.817,2.88134,13.9748,4.97303,5.0,33.4563,1.74828,25.6019,24.0,
진해만8_연안,2009-08-01,128.5377778,35.00194444,365.513,,24.2943,10.6125,11.75,,8.65,222.263,0.201398,1.22242,4.8448,2.0,7.3339,4.21792,2.2877,27.411,
진해만8_연안,2009-11-01,128.5377778,35.00194444,235.458,32.4711,17.879,5.78457,3.55,8.8944,7.92,214.136,1.28138,11.4943,16.8363,5.0,23.3804,1.73515,5.26272,37.1952,
진해만9_연안,2009-02-01,128.4741667,34.96888889,244.118,33.2452,6.19,1.17336,6.1,10.4773,8.24,151.397,1.36086,5.85105,0.0,10.0,7.33092,2.80333,5.97006,10.4017,
진해만9_연안,2009-05-01,128.4741667,34.96888889,327.959,33.51,16.52,3.17628,2.45,8.99383,8.13,212.215,1.30971,1.8228,9.00468,6.0,14.0608,1.30766,3.74639,20.6211,
진해만9_연안,2009-08-01,128.4741667,34.96888889,740.022,27.5908,24.4612,,20.8,12.0928,8.69,327.071,-0.382592,47.1346,0.100313,2.0,13.0075,4.17,13.2898,80.864,
진해만9_연안,2009-11-01,128.4741667,34.96888889,171.953,32.3427,18.2244,12.7799,3.15,9.70298,7.94,104.96,-0.33831,8.56298,5.10753,2.5,7.00629,2.40733,2.23706,34.8058,
천수만1_연안,2009-02-01,126.4055556,36.59166667,179.9,32.36,4.59,3.96092,5.0,10.7,8.18,97.0,4.2,4.0,4.8,3.7,14.0,1.34226,5.0,40.118,
천수만1_연안,2009-05-01,126.4055556,36.59166667,252.0,32.05,16.47,5.05872,4.4,8.6,8.27,145.0,0.0,4.0,2.0,5.1,7.0,1.40627,5.0,55.1899,
천수만1_연안,2009-08-01,126.4055556,36.59166667,762.0,29.13,26.47,1.59336,13.0,6.33,8.16,79.0,3.0,17.0,8.0,1.1,13.0,2.20618,2.0,98.0,
천수만1_연안,2009-11-01,126.4055556,36.59166667,329.0,31.53,16.65,1.05396,5.2,7.99,8.03,60.0,48.0,15.0,30.0,2.2,81.0,1.58891,3.0,56.0,
천수만2_연안,2009-02-01,126.4522222,36.53138889,176.0,32.33,4.79,2.09976,8.2,10.15,8.12,220.0,5.7,12.0,55.3,2.5,67.0,1.18239,6.0,26.5446,
천수만2_연안,2009-05-01,126.4522222,36.53138889,293.0,31.99,15.33,4.14424,6.2,8.95,8.25,95.0,0.0,1.0,7.0,2.5,9.0,1.48587,2.0,56.3965,
천수만2_연안,2009-08-01,126.4522222,36.53138889,527.0,29.83,26.0,2.57068,14.8,6.56,8.18,46.0,1.0,11.0,4.0,1.9,7.0,1.69097,2.0,96.0,
천수만2_연안,2009-11-01,126.4522222,36.53138889,420.0,31.97,16.99,0.20108,6.8,7.73,8.01,55.0,51.0,20.0,59.0,2.7,130.0,1.46123,20.0,56.0,
천수만3_연안,2009-02-01,126.465,36.4725,202.6,32.31,5.04,0.04472,10.98,9.69,8.06,316.0,6.5,18.0,108.5,2.2,115.0,0.862643,0.0,31.4585,
천수만3_연안,2009-05-01,126.465,36.4725,200.0,32.05,14.87,1.5886,4.6,9.7,8.28,55.0,1.0,4.0,2.0,4.3,14.0,1.26697,11.0,52.2693,
천수만3_연안,2009-08-01,126.465,36.4725,547.0,30.34,25.45,9.08664,20.2,7.52,8.32,49.0,3.0,8.0,11.0,1.2,16.0,3.35551,2.0,62.0,
천수만3_연안,2009-11-01,126.465,36.4725,379.0,32.07,17.03,2.2128,4.4,7.66,8.0,45.0,37.0,18.0,68.0,2.3,119.0,1.26971,14.0,49.0,
천수만4_연안,2009-02-01,126.4838889,36.42555556,212.4,32.29,5.41,1.57152,6.4,9.65,8.05,343.0,7.0,21.0,124.0,1.8,137.0,0.859312,6.0,36.8421,
천수만4_연안,2009-05-01,126.4838889,36.42555556,145.0,32.1,14.15,1.45736,3.6,9.51,8.25,43.0,1.0,4.0,2.0,4.7,17.0,0.998317,14.0,41.9306,
천수만4_연안,2009-08-01,126.4838889,36.42555556,434.0,30.66,25.49,8.58888,10.8,8.08,8.33,66.0,1.0,7.0,3.0,1.8,5.0,2.22269,1.0,67.0,
천수만4_연안,2009-11-01,126.4838889,36.42555556,319.0,32.1,17.38,0.38584,5.4,7.68,8.01,29.0,23.0,11.0,45.0,1.7,81.0,1.16331,13.0,43.0,
천수만5_연안,2009-02-01,126.465,36.38416667,224.2,32.29,5.38,1.65208,7.0,9.59,8.04,353.0,7.7,22.0,125.3,2.0,140.0,0.759392,7.0,39.3231,
천수만5_연안,2009-05-01,126.465,36.38416667,180.0,32.1,13.98,4.15164,4.6,9.53,8.24,44.0,2.0,3.0,8.0,4.2,11.0,0.660017,1.0,68.1201,
천수만5_연안,2009-08-01,126.465,36.38416667,436.0,30.72,26.54,10.6573,17.6,7.59,8.29,65.0,2.0,6.0,4.0,2.2,7.0,1.88582,1.0,77.0,
천수만5_연안,2009-11-01,126.465,36.38416667,312.0,32.05,17.47,0.13596,8.8,7.64,8.03,47.0,31.0,20.0,72.0,1.8,119.0,1.20587,16.0,40.0,
축산연안1_연안,2009-02-01,129.4563889,36.51333333,203.159,34.29,10.57,1.086,2.6,8.44,8.2,483.89,4.713,22.179,145.506,8.0,158.76,0.762667,8.541,42.494,
축산연안1_연안,2009-05-01,129.4563889,36.51333333,249.11,34.04,16.38,1.038,3.0,9.84276,8.22,21.352,0.465,2.087,4.899,6.5,6.069,0.453333,0.705,42.148,
축산연안1_연안,2009-08-01,129.4563889,36.51333333,242.889,31.62,25.94,0.902,5.2,7.66744,8.24,42.275,0.86,10.8657,18.7691,7.0,29.1651,1.01333,9.536,22.0226,
축산연안1_연안,2009-11-01,129.4563889,36.51333333,381.0,33.36,16.39,0.856,3.2,7.68586,8.1,230.0,10.0,8.0,71.0,9.0,101.0,0.496,20.0,38.0,
축산연안2_연안,2009-02-01,129.4997222,36.53444444,273.633,34.3,10.62,1.172,3.4,8.34864,8.21,536.444,4.262,18.682,147.809,9.0,158.893,0.970667,6.822,32.153,
축산연안2_연안,2009-05-01,129.4997222,36.53444444,158.575,33.95,15.26,1.65,4.2,9.69709,8.21,47.375,0.546,0.785,65.868,6.5,67.108,0.463573,0.694,31.777,
축산연안2_연안,2009-08-01,129.4997222,36.53444444,218.151,31.57,25.17,0.0,3.6,7.31846,8.27,47.263,0.873,13.3006,8.22032,9.0,18.7873,0.981333,9.694,23.9886,
축산연안2_연안,2009-11-01,129.4997222,36.53444444,351.0,33.2,16.09,0.774,2.8,7.60613,8.1,233.0,9.0,6.0,67.0,9.5,97.0,0.384,21.0,37.0,
축산연안H1_항만,2009-02-01,129.4486111,36.51,399.0,34.05,8.79,0.408,0.8,8.74395,8.17,521.057,10.03,20.896,321.87,4.0,338.947,0.629333,7.047,38.393,
축산연안H1_항만,2009-05-01,129.4486111,36.51,222.217,34.05,8.79,0.408,0.8,8.74395,8.17,521.057,10.03,20.896,321.87,4.0,169.473,1.57333,7.047,38.393,
축산연안H1_항만,2009-08-01,129.4486111,36.51,323.897,31.59,25.21,2.46,6.0,6.09884,8.16,203.066,4.442,28.2142,38.2216,4.0,66.3236,0.704,23.66,31.2628,
태안연안1_연안,2009-02-01,126.0947222,36.88083333,311.9,32.06,4.26,0.58428,26.4,9.97,8.05,471.0,2.73082,27.0,167.269,0.7,170.0,0.922595,0.0,124.148,
태안연안1_연안,2009-05-01,126.0947222,36.88083333,253.0,32.1,9.19,3.56512,20.6,9.37,8.09,237.0,4.0,19.0,164.0,0.7,177.0,0.709767,9.0,58.6727,
태안연안1_연안,2009-08-01,126.0947222,36.88083333,259.0,32.12,19.95,3.7998,8.2,7.92,8.18,21.0,3.0,6.0,8.0,3.2,12.0,0.819061,1.0,88.0,
태안연안1_연안,2009-11-01,126.0947222,36.88083333,212.0,32.03,18.12,0.08056,16.8,7.56,8.03,27.0,2.0,14.0,86.0,1.5,104.0,0.688053,16.0,47.0,
태안연안2_연안,2009-02-01,126.1411111,36.79,271.2,32.09,4.35,1.29216,21.4,9.65,7.98,468.0,2.8,27.0,219.2,0.6,223.0,0.822675,1.0,45.7184,
태안연안2_연안,2009-05-01,126.1411111,36.79,258.0,32.11,9.25,1.0062,20.4,9.25,8.1,228.0,4.0,16.0,151.0,0.9,159.0,0.610267,4.0,62.512,
태안연안2_연안,2009-08-01,126.1411111,36.79,324.0,32.4,20.26,2.45368,20.2,8.6,8.22,21.0,2.0,3.0,3.0,2.8,6.0,1.13612,1.0,101.0,
태안연안2_연안,2009-11-01,126.1411111,36.79,266.0,32.53,17.83,0.0206,8.8,7.65,8.04,25.0,4.0,6.0,73.0,1.8,82.0,0.00709333,5.0,29.0,
태안연안3_연안,2009-02-01,126.2347222,36.63305556,203.9,32.17,4.48,4.0112,11.16,10.05,8.02,390.0,3.8,21.0,146.2,1.0,150.0,0.762723,0.0,34.7826,
태안연안3_연안,2009-05-01,126.2347222,36.63305556,156.0,32.13,14.08,2.72828,23.4,10.54,8.38,0.0,0.0,19.0,4.0,2.5,18.0,1.04807,14.0,49.0607,
태안연안3_연안,2009-08-01,126.2347222,36.63305556,442.0,31.51,24.34,2.3142,9.6,7.8,8.29,29.0,1.0,13.0,3.0,2.2,5.0,2.26563,1.0,114.0,
태안연안3_연안,2009-11-01,126.2347222,36.63305556,365.0,32.4,16.61,0.05624,6.4,7.85,8.04,32.0,14.0,8.0,48.0,2.0,63.0,0.390133,1.0,37.0,
태안연안4_연안,2009-02-01,126.3166667,36.54916667,266.2,32.18,4.78,1.314,14.0,10.18,8.03,393.0,3.8,7.0,148.2,1.1,156.0,0.902611,4.0,50.5239,
태안연안4_연안,2009-05-01,126.3166667,36.54916667,201.0,32.59,13.18,1.52616,6.4,11.37,8.38,9.0,0.0,6.0,2.0,5.1,7.0,1.44607,5.0,49.4858,
태안연안4_연안,2009-08-01,126.3166667,36.54916667,428.0,30.97,24.54,3.29752,18.8,8.45,8.18,81.0,3.0,17.0,5.0,1.8,10.0,1.13612,2.0,100.0,
태안연안4_연안,2009-11-01,126.3166667,36.54916667,299.0,32.05,16.54,0.17964,3.8,7.9,8.05,40.0,23.0,11.0,49.0,2.2,78.0,1.22715,6.0,35.0,
태안연안5_연안,2009-02-01,126.2883333,36.48666667,234.3,32.15,4.9,3.85296,8.4,10.07,8.02,415.0,4.5,24.0,155.5,2.2,163.0,0.862643,3.0,64.8199,
태안연안5_연안,2009-05-01,126.2883333,36.48666667,154.0,32.12,12.97,3.9038,10.8,10.85,8.35,4.0,0.0,6.0,2.0,6.7,8.0,1.52567,6.0,46.4007,
태안연안5_연안,2009-08-01,126.2883333,36.48666667,369.0,31.59,23.31,1.49776,15.0,7.02,8.22,48.0,1.0,6.0,3.0,2.7,5.0,2.14673,1.0,105.0,
태안연안5_연안,2009-11-01,126.2883333,36.48666667,267.0,32.19,16.68,0.2264,8.2,7.8,8.05,33.0,15.0,6.0,48.0,2.3,74.0,1.26971,11.0,33.0,
통영연안1_연안,2009-02-01,128.4597222,34.85638889,506.4,33.08,6.49,1.5871,6.8,10.15,8.21,280.0,1.0,3.0,16.0,3.5,57.0,0.56,40.0,23.0,
통영연안1_연안,2009-05-01,128.4597222,34.85638889,485.0,33.44,18.24,1.7079,1.0,7.3,8.07,133.0,1.0,3.0,25.0,3.0,38.0,0.88,12.0,34.0,
통영연안1_연안,2009-08-01,128.4597222,34.85638889,390.0,29.01,24.44,3.19,3.0,7.11,8.42,287.0,11.0,6.0,63.0,2.5,86.0,1.15,12.0,33.0,
통영연안1_연안,2009-11-01,128.4597222,34.85638889,298.0,32.51,16.84,2.16,6.4,6.95,7.95,606.0,9.0,10.0,51.0,3.0,72.0,0.58,12.0,49.0,
통영연안2_연안,2009-02-01,128.4463889,34.83305556,447.0,33.14,6.45,4.4517,4.6,10.89,8.23,398.0,1.0,6.0,15.0,3.1,55.0,0.59,39.0,27.0,
통영연안2_연안,2009-05-01,128.4463889,34.83305556,465.0,33.71,17.09,3.4795,4.2,8.4,8.08,63.0,2.0,1.0,23.0,2.0,37.0,0.78,12.0,37.0,
통영연안2_연안,2009-08-01,128.4463889,34.83305556,438.0,29.55,24.3,10.41,5.8,7.34,8.35,301.0,10.0,4.0,46.0,2.8,93.0,1.09,37.0,41.0,
통영연안2_연안,2009-11-01,128.4463889,34.83305556,287.0,32.66,16.63,1.87,8.2,7.11,7.85,614.0,9.0,1.0,131.0,2.0,150.0,0.46,10.0,53.0,
통영연안3_연안,2009-02-01,128.4,34.83027778,561.0,33.56,8.17,2.0855,4.8,10.41,8.16,196.0,3.0,15.0,71.0,2.0,114.0,0.77,40.0,33.0,
통영연안3_연안,2009-05-01,128.4,34.83027778,572.0,33.48,17.4,6.4537,2.2,8.32,8.08,163.0,2.0,8.0,73.0,2.5,94.0,0.69,19.0,43.0,
통영연안3_연안,2009-08-01,128.4,34.83027778,463.0,30.35,24.25,5.48,3.8,5.86,8.1,664.0,12.0,20.0,82.0,2.2,135.0,0.91,41.0,47.0,
통영연안3_연안,2009-11-01,128.4,34.83027778,399.0,32.63,16.67,1.92,9.2,6.68,7.86,870.0,15.0,13.0,199.0,1.5,223.0,0.61,9.0,67.0,
통영연안4_연안,2009-02-01,128.3536111,34.85777778,514.2,33.77,9.45,6.2343,3.4,10.92,8.1,182.0,0.0,5.0,24.0,5.0,66.0,3.14,42.0,42.0,
통영연안4_연안,2009-05-01,128.3536111,34.85777778,391.0,33.75,18.39,1.4478,0.8,8.32,8.07,235.0,2.0,3.0,49.0,5.0,66.0,0.48,15.0,21.0,
