station,date_time,longitude,latitude,bot.depth[m],depth(m),depth(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L]
기장연안1_연안,2010-05-01,129.2802778,35.28333333,0,28.5,저층,257.035,34.2161,12.8169,1.12104,10.8,8.72333,8.03,260.016,4.43152,17.2037,67.6697,,76.5652,1.88755,4.46397,,47.6343
기장연안1_연안,2010-08-01,129.2802778,35.28333333,0,0.0,표층,356.837,34.0862,15.4142,6.12836,5.35,7.78434,7.98,287.027,5.4184,14.9173,76.9442,4.0,178.575,1.30097,96.212,,30.6029
기장연안1_연안,2010-08-01,129.2802778,35.28333333,0,26.0,저층,445.586,34.0556,11.2414,2.22713,5.4,6.60393,7.84,418.384,7.22679,28.8562,135.795,,228.935,0.707544,85.9125,,38.8286
기장연안1_연안,2010-11-01,129.2802778,35.28333333,0,0.0,표층,223.461,33.2668,17.4331,1.94314,1.65,7.31488,8.01,338.475,9.82119,8.82476,97.3469,3.9,117.674,1.60563,10.5063,,28.2337
기장연안1_연안,2010-11-01,129.2802778,35.28333333,0,29.0,저층,268.267,34.0775,14.1758,0.276523,23.9,5.34549,7.87,667.411,8.22167,33.2252,222.076,,243.463,1.57286,13.1656,,52.7528
기장연안2_연안,2010-02-01,129.2166667,35.16666667,0,0.0,표층,267.637,34.1966,12.9877,0.164419,4.95,8.58466,8.06,266.346,5.12143,12.7234,90.1937,4.5,96.6949,0.975024,1.37978,,16.632
기장연안2_연안,2010-02-01,129.2166667,35.16666667,0,14.1,저층,260.459,34.2161,12.3278,0.291471,11.05,8.53661,8.04,302.55,6.3246,17.8523,95.8029,,104.122,1.35864,1.99434,,22.576
기장연안2_연안,2010-05-01,129.2166667,35.16666667,0,0.0,표층,208.518,34.1105,13.6064,0.949148,2.45,8.79069,8.05,228.148,8.1208,12.6682,60.845,2.2,75.2608,1.85501,6.29506,,28.8062
기장연안2_연안,2010-05-01,129.2166667,35.16666667,0,15.0,저층,230.196,34.2134,13.3095,0.695045,5.7,8.79069,8.04,222.401,7.75468,12.6682,56.6254,,67.8452,1.70856,3.46519,,24.6422
기장연안2_연안,2010-08-01,129.2166667,35.16666667,0,0.0,표층,359.051,32.7826,18.8697,8.2957,12.8,9.4433,8.21,96.6449,3.61,9.96129,3.18973,3.0,130.116,2.33566,123.316,,20.2313
기장연안2_연안,2010-08-01,129.2166667,35.16666667,0,19.0,저층,416.618,34.0251,11.6693,1.71146,6.8,6.33275,7.82,386.452,3.58084,25.6038,153.751,,241.076,1.39226,83.7441,,40.6168
기장연안2_연안,2010-11-01,129.2166667,35.16666667,0,0.0,표층,270.756,33.3691,17.5866,1.68903,2.35,7.19903,7.96,342.995,9.30814,13.3434,99.1975,4.0,120.204,1.42541,11.6984,,32.6917
기장연안2_연안,2010-11-01,129.2166667,35.16666667,0,45.0,저층,346.855,34.0226,15.1981,0.351259,29.45,5.64338,7.86,581.285,6.16944,19.6694,210.166,,220.789,2.09715,4.4541,,63.8978
기장연안3_연안,2010-02-01,129.2916667,35.3,0,0.0,표층,273.79,34.2958,12.6401,0.164419,9.9,8.60068,8.014,293.037,5.8949,22.2948,96.5225,3.5,103.446,1.1988,1.02861,,25.4615
기장연안3_연안,2010-02-01,129.2916667,35.3,0,27.0,저층,283.019,34.2728,12.1774,0.194314,7.9,8.77686,8.05,312.857,6.78295,12.7234,83.3141,,109.65,1.02298,19.5531,,23.8762
기장연안3_연안,2010-05-01,129.2916667,35.3,0,0.0,표층,221.938,34.1906,13.4911,0.553047,4.5,8.80753,8.03,238.074,7.97998,12.0635,55.9442,2.0,67.8888,1.36685,3.96458,,19.5731
기장연안3_연안,2010-05-01,129.2916667,35.3,0,29.5,저층,216.777,34.2325,13.1962,0.567994,4.2,8.79069,8.03,245.127,9.50075,15.2383,64.4237,,77.7226,1.57838,3.79812,,19.7542
기장연안3_연안,2010-08-01,129.2916667,35.3,0,0.0,표층,320.304,33.9748,17.3579,4.31227,6.95,7.32175,7.98,334.925,2.06412,19.099,105.637,3.0,222.886,1.8031,115.185,,33.464
기장연안3_연안,2010-08-01,129.2916667,35.3,0,25.0,저층,384.698,34.0631,11.1509,1.87587,6.05,6.65178,7.86,544.66,9.06435,39.078,134.481,,194.548,0.783624,51.0025,,39.6928
기장연안3_연안,2010-11-01,129.2916667,35.3,0,0.0,표층,259.377,33.3207,17.5429,2.46629,3.1,7.31488,8.01,358.312,9.48922,17.7113,104.016,3.5,118.51,1.49094,5.0043,,35.6637
기장연안3_연안,2010-11-01,129.2916667,35.3,0,28.0,저층,276.268,33.8286,15.3507,1.53209,3.25,7.06663,7.99,421.839,9.27796,16.657,126.779,,146.746,1.60563,10.6897,,29.3482
기장연안4_연안,2010-02-01,129.2522222,35.265,0,0.0,표층,267.637,34.2572,12.3941,0.231682,6.75,8.29637,8.06,312.593,5.95219,15.1934,98.5669,3.0,125.916,1.00699,21.3968,,26.291
기장연안4_연안,2010-02-01,129.2522222,35.265,0,13.0,저층,299.426,34.239,12.0445,0.0672624,12.2,8.63271,8.04,295.151,7.26994,16.4284,147.617,,175.67,1.2947,20.7823,,27.777
기장연안4_연안,2010-05-01,129.2522222,35.265,0,0.0,표층,215.744,34.1894,13.5272,0.56052,5.0,8.80753,8.02,229.715,7.27592,13.7265,59.1484,1.9,70.0559,1.85501,3.63166,,16.3144
기장연안4_연안,2010-05-01,129.2522222,35.265,0,12.0,저층,206.454,34.2146,12.7963,0.650204,6.5,8.68965,8.02,237.552,7.4449,13.1218,55.5539,,66.0478,1.93637,3.04904,,21.3835
기장연안4_연안,2010-08-01,129.2522222,35.265,0,0.0,표층,305.912,33.9248,15.0928,6.50951,4.2,7.67268,8.01,268.158,7.19762,14.4527,46.2312,3.0,106.816,0.87492,53.3877,,28.9935
기장연안4_연안,2010-08-01,129.2522222,35.265,0,23.0,저층,337.279,34.3463,11.8202,2.96702,5.15,6.54012,7.87,310.734,4.36836,23.5904,167.134,,243.212,0.768408,71.71,,39.5439
기장연안4_연안,2010-11-01,129.2522222,35.265,0,0.0,표층,261.155,33.4535,17.2614,1.39009,3.25,6.93424,8.01,353.039,8.52346,12.8915,104.492,3.5,122.971,1.47456,9.9561,,38.8215
기장연안4_연안,2010-11-01,129.2522222,35.265,0,25.0,저층,381.526,34.134,13.9104,0.254103,24.8,5.37859,7.91,663.393,7.10501,24.0374,224.019,,239.888,1.6384,8.764,,66.684
기장연안H1_항만,2010-02-01,129.2286111,35.22277778,0,0.0,표층,692.165,33.8648,9.4914,0.575468,16.25,7.23931,7.97,400.329,7.2413,41.4375,126.122,1.0,400.934,1.55045,267.571,,59.9118
기장연안H1_항만,2010-02-01,129.2286111,35.22277778,0,4.5,저층,768.047,33.9983,10.308,0.358733,10.25,7.25532,7.94,387.909,7.21265,41.7462,129.267,,410.986,1.39061,274.507,,61.5835
기장연안H1_항만,2010-08-01,129.2286111,35.22277778,0,0.0,표층,361.265,33.9527,14.3004,8.81885,5.6,7.95981,8.05,385.968,4.54337,21.4221,69.8615,2.0,120.962,1.16402,46.5574,,35.7887
기장연안H1_항만,2010-08-01,129.2286111,35.22277778,0,10.0,저층,382.115,34.0943,14.0282,3.46028,5.3,7.08247,7.89,318.717,4.66004,22.5062,108.067,,190.617,0.829272,77.8897,,33.464
낙동강하구1_환경관리,2010-02-01,128.92722,35.01278,0,0.0,표층,235.022,34.0989,12.0246,0.971569,8.1,8.12019,8.02,304.665,4.57714,14.8847,100.812,2.0,109.929,0.607392,4.54037,,26.291
낙동강하구1_환경관리,2010-02-01,128.92722,35.01278,0,23.0,저층,303.612,34.0974,12.0332,0.485784,27.4,8.82491,8.02,284.316,5.43655,14.1128,122.564,,133.77,1.18282,5.76948,,43.5658
낙동강하구1_환경관리,2010-05-01,128.92722,35.01278,0,0.0,표층,360.427,32.5005,14.2601,6.20309,2.95,10.0537,8.04,240.425,2.93891,4.80665,266.106,1.5,271.678,1.67602,2.63288,,26.4526
낙동강하구1_환경관리,2010-05-01,128.92722,35.01278,0,21.0,저층,130.754,34.2016,12.9363,3.47523,2.25,8.70649,7.98,122.357,2.40383,7.52796,33.6753,,42.5407,0.878688,6.46152,,21.9266
낙동강하구1_환경관리,2010-08-01,128.92722,35.01278,0,0.0,표층,188.748,32.14,23.9102,0.866938,1.45,8.08742,8.14,153.977,0.605293,3.30162,0.156391,7.0,88.6256,1.85635,87.8639,,4.30444
낙동강하구1_환경관리,2010-08-01,128.92722,35.01278,0,26.0,저층,338.939,33.7476,15.0388,3.1987,8.5,6.90701,7.86,480.07,0.955752,22.3514,30.5895,,87.6433,1.53682,56.0981,,43.2991
낙동강하구1_환경관리,2010-11-01,128.92722,35.01278,0,0.0,표층,297.248,33.304,15.8809,2.1225,4.0,7.51347,8.03,518.511,10.6059,18.7657,160.041,2.0,173.817,0.8192,3.1703,,36.7783
낙동강하구1_환경관리,2010-11-01,128.92722,35.01278,0,24.0,저층,309.517,33.8894,15.9196,0.440943,5.1,5.22964,7.94,619.702,5.83746,27.6522,203.883,,213.624,0.753664,3.9039,,37.8927
낙동강하구2_환경관리,2010-02-01,128.96667,34.97639,0,0.0,표층,415.575,34.178,12.4948,0.396101,6.9,8.84092,8.02,287.487,4.51985,13.6496,100.18,2.5,111.523,0.687312,6.82301,,25.3622
낙동강하구2_환경관리,2010-02-01,128.96667,34.97639,0,42.6,저층,334.881,34.1969,12.4363,0.171893,11.8,8.77686,8.03,328.977,5.66572,22.1404,104.18,,118.337,0.591408,8.4911,,35.207
낙동강하구2_환경관리,2010-05-01,128.96667,34.97639,0,0.0,표층,386.318,32.8932,14.2212,6.27783,1.6,10.2895,8.09,187.921,3.2487,4.05073,257.153,1.9,264.948,1.7411,4.5472,,21.0214
낙동강하구2_환경관리,2010-05-01,128.96667,34.97639,0,41.5,저층,88.1597,34.0632,12.8303,2.00293,2.9,8.85805,7.99,144.56,1.33366,12.9706,32.7542,,39.9668,0.943776,5.8789,,25.0043
낙동강하구2_환경관리,2010-08-01,128.96667,34.97639,0,0.0,표층,216.24,31.6262,24.9433,0.396101,1.15,7.75244,8.14,147.204,0.605293,8.41253,3.54188,11.0,108.707,1.32379,104.56,,4.13752
낙동강하구2_환경관리,2010-08-01,128.96667,34.97639,0,40.0,저층,342.814,34.1247,14.3314,0.889359,4.5,6.58798,7.82,395.402,1.04325,28.8562,126.866,,196.15,1.0499,68.2406,,30.0664
낙동강하구2_환경관리,2010-11-01,128.96667,34.97639,0,0.0,표층,276.979,33.3535,15.7614,1.80861,3.15,7.19903,8.01,513.74,8.85544,20.4225,162.773,4.5,175.533,0.966656,3.9039,,39.3787
낙동강하구2_환경관리,2010-11-01,128.96667,34.97639,0,40.0,저층,322.674,34.1565,15.8484,0.149472,5.0,5.0145,7.94,645.565,2.91002,21.6274,217.692,,227.99,0.671744,7.3885,,40.8647
낙동강하구3_환경관리,2010-02-01,128.90833,35.0,0,0.0,표층,368.167,33.8871,10.8484,1.84598,17.35,8.87295,8.03,247.583,5.49384,25.0735,96.0539,1.0,103.015,0.991008,1.46758,,30.9347
낙동강하구3_환경관리,2010-02-01,128.90833,35.0,0,24.5,저층,328.829,33.8747,10.8616,2.61576,16.9,8.50458,8.03,270.31,5.00684,15.5022,127.813,,133.82,1.13486,1.0,,34.464
낙동강하구3_환경관리,2010-05-01,128.90833,35.0,0,0.0,표층,105.99,33.5532,14.0117,6.06857,3.45,9.93584,8.02,48.9565,0.376135,0.5735,17.3979,1.2,26.0667,1.15531,8.29261,,15.9523
낙동강하구3_환경관리,2010-05-01,128.90833,35.0,0,23.0,저층,108.961,34.3114,12.6912,0.859465,3.5,8.89173,7.96,99.8928,1.22101,11.7611,15.3878,,25.6505,0.97632,9.0417,,14.1419
낙동강하구3_환경관리,2010-08-01,128.90833,35.0,0,0.0,표층,586.552,30.08,21.9166,24.4387,6.75,10.45,8.27,73.4216,0.862086,3.14675,5.1698,1.8,78.0671,4.23005,72.0352,,37.9345
낙동강하구3_환경관리,2010-08-01,128.90833,35.0,0,18.0,저층,415.696,34.1655,13.9203,0.605362,8.4,6.44441,7.78,441.849,0.722411,22.6611,142.125,,230.712,1.68898,87.8639,,42.0474
낙동강하구3_환경관리,2010-11-01,128.90833,35.0,0,0.0,표층,357.173,32.3538,15.4355,1.65914,3.55,7.64587,8.04,524.537,12.6279,21.4768,211.061,2.0,234.746,0.851968,11.0565,,42.5365
낙동강하구3_환경관리,2010-11-01,128.90833,35.0,0,25.0,저층,312.539,33.9691,15.9056,0.26905,3.65,4.9483,7.94,623.218,2.9402,26.7485,211.483,,216.86,1.2817,2.4367,,35.1065
낙동강하구4_환경관리,2010-02-01,128.86528,34.99583,0,0.0,표층,375.228,33.7767,11.2482,1.8983,8.15,9.16124,8.02,271.895,5.69437,15.8109,114.841,2.0,124.374,0.991008,3.83802,,32.978
낙동강하구4_환경관리,2010-02-01,128.86528,34.99583,0,27.0,저층,374.22,34.0156,11.2404,1.56946,36.5,9.0171,8.02,276.917,5.63707,12.569,107.905,,118.96,1.43856,5.41831,,48.3952
낙동강하구4_환경관리,2010-05-01,128.86528,34.99583,0,0.0,표층,367.497,33.1594,13.8369,5.92657,17.25,9.66639,8.05,223.446,0.854896,3.44599,274.193,1.8,277.099,1.75738,2.05026,,22.4698
낙동강하구4_환경관리,2010-05-01,128.86528,34.99583,0,25.5,저층,121.839,34.2804,12.7568,3.93859,20.2,8.92541,7.95,121.051,0.488785,6.77204,21.7104,,30.575,1.17158,8.37585,,23.1939
낙동강하구4_환경관리,2010-08-01,128.86528,34.99583,0,0.0,표층,264.766,31.9357,22.7011,6.83835,2.3,8.93285,8.16,86.0009,0.955752,7.48328,1.23691,4.0,32.2709,2.55629,30.0782,,7.71392
낙동강하구4_환경관리,2010-08-01,128.86528,34.99583,0,31.0,저층,424.921,34.0194,14.2811,1.25557,7.55,6.54012,7.86,515.873,0.897417,34.4317,130.084,,180.574,1.902,49.5931,,48.3061
낙동강하구4_환경관리,2010-11-01,128.86528,34.99583,0,0.0,표층,320.007,32.8259,15.4876,1.57693,3.55,7.44727,8.03,527.801,11.4509,22.6818,184.696,2.0,204.727,1.31456,8.5806,,38.6357
낙동강하구4_환경관리,2010-11-01,128.86528,34.99583,0,26.0,저층,324.63,34.0184,15.8826,0.261576,3.6,4.89865,7.93,628.742,3.72487,21.6274,208.484,,216.113,1.24883,3.9039,,44.394
남해도남안1_연안,2010-02-01,127.8844444,34.53805556,0,0.0,표층,127.0,33.26,8.96,2.2,11.6,9.08,7.68,156.0,4.0,11.0,67.0,4.0,75.0,0.95,4.0,,21.0
남해도남안1_연안,2010-02-01,127.8844444,34.53805556,0,22.0,저층,117.0,33.16,7.82,3.59,10.4,9.54,7.67,337.0,3.0,10.0,81.0,,87.0,0.68,3.0,,14.0
남해도남안1_연안,2010-05-01,127.8844444,34.53805556,0,0.0,표층,368.0,32.36,15.9,1.02,10.8,9.92,8.2,6.0,2.0,5.0,15.0,8.0,30.0,1.13,13.0,,39.0
남해도남안1_연안,2010-05-01,127.8844444,34.53805556,0,22.0,저층,158.0,34.05,12.84,1.66,13.2,9.17,8.35,68.0,2.0,5.0,23.0,,33.0,0.73,7.0,,14.0
남해도남안1_연안,2010-08-01,127.8844444,34.53805556,0,0.0,표층,110.0,31.96,25.5,0.89,3.8,8.39,8.18,168.0,0.0,0.0,4.0,11.0,7.0,0.48,3.0,,6.0
남해도남안1_연안,2010-08-01,127.8844444,34.53805556,0,24.0,저층,156.0,33.89,24.11,2.91,3.4,6.57,8.02,261.0,3.0,0.0,6.0,,9.0,0.18,1.0,,27.0
남해도남안1_연안,2010-11-01,127.8844444,34.53805556,0,0.0,표층,164.0,32.3,17.11,1.77,7.0,8.22,7.95,537.0,16.0,13.0,57.0,4.0,73.0,0.53,0.0,,32.0
남해도남안1_연안,2010-11-01,127.8844444,34.53805556,0,26.0,저층,130.0,32.6,17.19,1.72,9.6,7.26,7.99,479.0,14.0,15.0,64.0,,78.0,0.46,0.0,,27.0
남해도남안2_연안,2010-02-01,127.9327778,34.63777778,0,0.0,표층,129.0,33.18,8.2,3.79,14.8,9.71,7.73,324.0,4.0,11.0,53.0,4.1,58.0,0.55,1.0,,18.0
남해도남안2_연안,2010-02-01,127.9327778,34.63777778,0,22.0,저층,133.0,33.18,8.03,4.96,29.6,9.96,7.73,329.0,3.0,10.0,67.0,,74.0,0.52,4.0,,19.0
남해도남안2_연안,2010-05-01,127.9327778,34.63777778,0,0.0,표층,107.0,32.25,16.08,1.56,10.8,9.8,8.21,8.0,0.0,3.0,16.0,7.0,23.0,0.93,7.0,,12.0
남해도남안2_연안,2010-05-01,127.9327778,34.63777778,0,24.0,저층,75.0,33.86,12.87,2.06,12.0,8.05,8.33,60.0,1.0,5.0,2.0,,8.0,0.4,5.0,,14.0
남해도남안2_연안,2010-08-01,127.9327778,34.63777778,0,0.0,표층,154.0,31.5,26.66,0.73,6.4,7.9,8.17,120.0,0.0,0.0,3.0,11.4,23.0,1.05,20.0,,10.0
남해도남안2_연안,2010-08-01,127.9327778,34.63777778,0,23.0,저층,121.0,33.52,17.69,1.29,5.0,6.36,7.94,429.0,3.0,1.0,1.0,,4.0,0.48,0.0,,11.0
남해도남안2_연안,2010-11-01,127.9327778,34.63777778,0,0.0,표층,127.0,32.61,17.64,0.85,8.6,7.8,8.0,388.0,10.0,6.0,46.0,5.0,56.0,0.42,0.0,,29.0
남해도남안2_연안,2010-11-01,127.9327778,34.63777778,0,25.0,저층,114.0,32.67,17.56,1.44,10.0,7.64,8.06,331.0,10.0,8.0,44.0,,53.0,0.42,0.0,,20.0
남해도남안3_연안,2010-02-01,128.0666667,34.61611111,0,0.0,표층,166.0,33.32,9.61,3.41,11.6,9.58,7.77,275.0,4.0,8.0,50.0,4.6,62.0,0.6,8.0,,16.0
남해도남안3_연안,2010-02-01,128.0666667,34.61611111,0,33.0,저층,136.0,33.22,8.85,3.44,7.6,9.5,7.76,266.0,4.0,8.0,43.0,,51.0,0.55,4.0,,17.0
남해도남안3_연안,2010-05-01,128.0666667,34.61611111,0,0.0,표층,51.0,33.52,15.4,1.51,12.0,9.25,8.19,11.0,1.0,2.0,12.0,7.5,18.0,0.49,5.0,,7.0
남해도남안3_연안,2010-05-01,128.0666667,34.61611111,0,34.0,저층,54.0,33.9,12.77,1.16,11.6,9.17,8.24,14.0,1.0,3.0,0.0,,4.0,0.32,3.0,,9.0
남해도남안3_연안,2010-08-01,128.0666667,34.61611111,0,0.0,표층,82.0,31.55,27.38,0.48,3.0,7.27,8.2,186.0,0.0,0.0,2.0,12.0,6.0,0.71,3.0,,1.0
남해도남안3_연안,2010-08-01,128.0666667,34.61611111,0,15.0,저층,74.0,33.79,15.6,2.44,4.0,7.31,7.95,322.0,0.0,1.0,1.0,,2.0,0.34,0.0,,6.0
남해도남안3_연안,2010-11-01,128.0666667,34.61611111,0,0.0,표층,85.0,32.81,18.0,1.21,7.8,7.72,8.06,400.0,12.0,9.0,49.0,4.9,62.0,0.47,1.0,,22.0
남해도남안3_연안,2010-11-01,128.0666667,34.61611111,0,35.0,저층,111.0,32.86,17.79,3.02,7.2,7.39,8.05,362.0,14.0,16.0,51.0,,65.0,0.37,0.0,,18.0
남해도남안4_연안,2010-02-01,127.9908333,34.71361111,0,0.0,표층,187.0,32.88,8.89,2.27,17.2,9.84,7.74,325.0,3.0,10.0,63.0,6.0,70.0,0.6,4.0,,18.0
남해도남안4_연안,2010-02-01,127.9908333,34.71361111,0,8.0,저층,133.0,33.22,8.78,2.99,10.4,10.0,7.75,304.0,3.0,9.0,52.0,,61.0,0.87,6.0,,16.0
남해도남안4_연안,2010-05-01,127.9908333,34.71361111,0,0.0,표층,65.0,33.47,14.93,1.78,11.2,8.84,8.25,16.0,1.0,2.0,6.0,7.6,12.0,0.54,6.0,,10.0
남해도남안4_연안,2010-05-01,127.9908333,34.71361111,0,8.0,저층,72.0,33.86,13.05,2.12,15.2,8.38,8.25,29.0,1.0,4.0,8.0,,12.0,0.73,3.0,,21.0
남해도남안4_연안,2010-08-01,127.9908333,34.71361111,0,0.0,표층,85.0,31.44,28.06,1.91,4.8,8.44,8.19,81.0,0.0,0.0,5.0,4.5,7.0,1.52,1.0,,2.0
남해도남안4_연안,2010-08-01,127.9908333,34.71361111,0,8.0,저층,89.0,32.47,22.84,2.1,5.6,7.4,8.09,294.0,0.0,1.0,1.0,,1.0,1.4,0.0,,6.0
남해도남안4_연안,2010-11-01,127.9908333,34.71361111,0,0.0,표층,122.0,32.66,17.4,2.0,4.2,7.85,7.89,400.0,9.0,8.0,39.0,6.0,49.0,0.39,2.0,,29.0
남해도남안4_연안,2010-11-01,127.9908333,34.71361111,0,8.0,저층,110.0,32.65,17.17,2.05,4.0,8.09,7.82,377.0,9.0,11.0,38.0,,55.0,0.4,8.0,,19.0
남해도남안5_연안,2010-02-01,127.7819444,34.55888889,0,0.0,표층,139.0,33.14,7.79,2.72,14.4,9.96,7.68,304.0,3.0,14.0,55.0,2.3,62.0,0.87,4.0,,20.0
남해도남안5_연안,2010-02-01,127.7819444,34.55888889,0,31.0,저층,169.0,33.16,7.99,2.77,16.0,10.34,7.67,309.0,4.0,9.0,54.0,,62.0,0.5,4.0,,16.0
남해도남안5_연안,2010-05-01,127.7819444,34.55888889,0,0.0,표층,54.0,33.51,14.12,1.46,14.8,8.42,8.25,50.0,2.0,8.0,9.0,3.3,18.0,0.51,6.0,,11.0
남해도남안5_연안,2010-05-01,127.7819444,34.55888889,0,27.0,저층,53.0,33.61,13.81,1.78,16.8,8.42,8.18,49.0,2.0,8.0,6.0,,9.0,0.55,0.0,,14.0
남해도남안5_연안,2010-08-01,127.7819444,34.55888889,0,0.0,표층,196.0,32.4,23.1,7.03,6.0,6.94,8.13,252.0,3.0,2.0,13.0,4.5,17.0,1.33,0.0,,18.0
남해도남안5_연안,2010-08-01,127.7819444,34.55888889,0,28.0,저층,155.0,33.86,15.56,1.98,4.8,5.94,8.03,383.0,6.0,5.0,37.0,,43.0,1.3,0.0,,15.0
남해도남안5_연안,2010-11-01,127.7819444,34.55888889,0,0.0,표층,178.0,32.35,16.82,1.99,7.2,7.51,7.98,544.0,16.0,16.0,66.0,3.1,86.0,0.42,4.0,,28.0
남해도남안5_연안,2010-11-01,127.7819444,34.55888889,0,32.0,저층,160.0,32.41,16.84,1.69,9.6,7.55,7.89,478.0,16.0,9.0,65.0,,86.0,0.54,5.0,,27.0
대산연안1_연안,2010-02-01,126.4755556,37.05222222,0,0.0,표층,339.0,31.72,2.79,1.87192,33.0,11.43,8.0,633.0,3.0,22.0,216.0,0.7,275.0,0.37296,56.0,,37.0
대산연안1_연안,2010-02-01,126.4755556,37.05222222,0,6.6,저층,292.0,31.7,2.79,1.59912,27.6,11.43,8.0,594.0,3.0,23.0,223.0,,236.0,1.24542,10.0,,57.3034
대산연안1_연안,2010-05-01,126.4755556,37.05222222,0,0.0,표층,189.0,31.53,10.15,0.60776,7.8,10.1151,8.25,62.0,5.0,10.0,114.0,4.3,126.0,0.96515,7.0,,31.0
대산연안1_연안,2010-05-01,126.4755556,37.05222222,0,3.6,저층,436.0,31.44,9.89,1.17144,6.4,10.8811,8.24,69.0,7.0,9.0,148.0,,158.0,1.24707,3.0,,13.81
대산연안1_연안,2010-08-01,126.4755556,37.05222222,0,0.0,표층,558.0,30.67,22.81,2.38988,11.2,9.22,8.03,5.0,3.0,3.0,10.0,2.7,23.0,1.04367,10.0,,22.6449
대산연안1_연안,2010-08-01,126.4755556,37.05222222,0,11.0,저층,564.0,30.76,22.2,1.33736,9.6,9.06,8.01,15.0,5.0,2.0,20.0,,45.0,2.55328,20.0,,23.7557
대산연안1_연안,2010-11-01,126.4755556,37.05222222,0,0.0,표층,163.0,29.86,13.51,0.28408,53.4,8.56,7.96,212.0,17.0,28.0,113.0,3.2,148.0,1.33993,18.0,,32.9545
대산연안1_연안,2010-11-01,126.4755556,37.05222222,0,6.0,저층,155.378,29.91,13.49,0.45096,58.8,8.44,7.96,216.0,17.0,26.0,110.0,,148.0,2.1816,21.0,,29.148
대산연안2_연안,2010-02-01,126.3788889,37.04472222,0,0.0,표층,272.0,31.79,3.27,0.90548,47.8,10.98,7.99,544.0,2.0,22.0,195.0,0.6,198.0,0.1332,1.0,,51.0
대산연안2_연안,2010-02-01,126.3788889,37.04472222,0,38.0,저층,294.0,31.83,3.27,1.17308,40.6,10.79,7.99,574.0,3.0,24.0,204.0,,224.0,1.18548,17.0,,69.6629
대산연안2_연안,2010-05-01,126.3788889,37.04472222,0,0.0,표층,175.0,31.78,9.41,1.12056,5.0,10.4377,8.23,96.0,5.0,13.0,122.0,4.5,134.0,0.60695,7.0,,80.0
대산연안2_연안,2010-05-01,126.3788889,37.04472222,0,34.0,저층,329.0,31.69,8.82,2.10328,11.4,10.3971,8.19,194.0,6.0,17.0,167.0,,194.0,0.968467,21.0,,22.57
대산연안2_연안,2010-08-01,126.3788889,37.04472222,0,0.0,표층,389.0,31.23,22.19,2.4911,18.8,9.93,8.09,7.0,2.0,3.0,3.0,3.5,16.0,1.95267,11.0,,25.3623
대산연안2_연안,2010-08-01,126.3788889,37.04472222,0,18.0,저층,404.0,31.52,21.18,0.93786,10.0,8.51,8.0,6.0,4.0,5.0,7.0,,19.0,0.69488,8.0,,18.0995
대산연안2_연안,2010-11-01,126.3788889,37.04472222,0,0.0,표층,163.0,30.3,13.51,0.14812,51.8,8.51,7.96,193.0,16.0,22.0,96.0,4.4,120.0,1.03693,8.0,,27.2727
대산연안2_연안,2010-11-01,126.3788889,37.04472222,0,26.0,저층,151.394,30.32,13.42,0.41368,54.2,8.28,7.96,184.0,15.0,22.0,97.0,,126.0,1.919,14.0,,25.7848
대산연안3_연안,2010-02-01,126.3736111,37.07916667,0,0.0,표층,340.0,31.77,3.07,0.32716,46.0,10.98,8.0,528.0,3.0,23.0,184.0,0.6,201.0,0.45288,14.0,,43.0
대산연안3_연안,2010-02-01,126.3736111,37.07916667,0,34.0,저층,304.0,31.77,3.02,0.90484,35.2,10.83,8.0,598.0,2.0,21.0,206.0,,219.0,1.28538,11.0,,65.1685
대산연안3_연안,2010-05-01,126.3736111,37.07916667,0,0.0,표층,240.0,31.69,9.21,0.52288,5.2,10.3165,8.22,135.0,5.0,15.0,110.0,4.4,129.0,1.20395,14.0,,23.0
대산연안3_연안,2010-05-01,126.3736111,37.07916667,0,34.0,저층,375.0,31.55,8.98,0.57728,5.4,10.0344,8.2,116.0,5.0,15.0,138.0,,152.0,1.24707,9.0,,17.11
대산연안3_연안,2010-08-01,126.3736111,37.07916667,0,0.0,표층,322.0,31.16,21.87,2.62028,10.2,9.85,8.08,1.0,2.0,4.0,3.0,3.2,12.0,3.48787,7.0,,31.7029
대산연안3_연안,2010-08-01,126.3736111,37.07916667,0,36.0,저층,498.0,31.36,21.04,1.1767,9.0,8.74,7.99,3.0,3.0,5.0,1.0,,13.0,1.07868,9.0,,16.9683
대산연안3_연안,2010-11-01,126.3736111,37.07916667,0,0.0,표층,169.0,30.21,13.99,0.51812,50.4,8.56,7.94,169.0,14.0,20.0,94.0,4.3,116.0,0.733933,8.0,,55.6818
대산연안3_연안,2010-11-01,126.3736111,37.07916667,0,25.0,저층,172.112,30.29,14.04,0.41204,53.0,8.17,7.95,178.0,14.0,21.0,101.0,,125.0,0.8686,10.0,,23.5426
