station,date_time,longitude,latitude,bot.depth[m],depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L]
낙동강하구8_하구역,2019-02-13 00:00:00,128.94417,35.0775,0,5.3,349.3,32.88,9.14,0.69,4.4,9.89,8.12,,7.9,,137.9,,178.6,1.37,32.8,27.4
낙동강하구8_하구역,2019-05-07 00:00:00,128.94417,35.0775,0,0.0,951.2,24.67,16.29,2.7,8.7,8.78,8.2,,15.1,,,2.9,920.9,2.94,49.7,20.0
낙동강하구8_하구역,2019-05-07 00:00:00,128.94417,35.0775,0,7.2,490.4,32.9,15.48,4.74,5.4,8.92,8.27,,6.0,4.1,,,297.1,3.28,10.8,24.7
낙동강하구8_하구역,2019-08-12 10:22:00,128.94417,35.0775,0,0.0,888.0,15.71,28.53,16.56,10.0,7.4,7.93,,31.0,,,2.5,523.9,4.9,28.7,62.7
낙동강하구8_하구역,2019-08-12 10:22:00,128.94417,35.0775,0,5.9,280.8,31.27,27.41,2.84,16.3,5.96,8.02,,3.8,,,,84.1,1.86,42.2,24.9
낙동강하구8_하구역,2019-11-12 10:39:00,128.94417,35.0775,0,0.0,1031.6,22.63,17.04,3.4,6.7,8.45,8.2,,15.6,,,1.6,930.4,1.52,83.3,34.7
낙동강하구8_하구역,2019-11-12 10:39:00,128.94417,35.0775,0,5.7,393.1,31.89,17.95,3.4,6.7,7.22,8.18,,8.8,,,,267.7,0.97,60.4,37.4
낙동강하구9_하구역,2019-02-13 00:00:00,128.92528,35.06222,0,0.0,553.5,31.8,8.25,0.42,5.1,8.24,8.11,,11.0,0.4,,3.0,312.9,1.23,43.5,28.1
낙동강하구9_하구역,2019-02-13 00:00:00,128.92528,35.06222,0,4.4,426.6,32.09,8.38,0.7,5.0,9.11,8.11,,10.0,,,,266.5,2.05,40.6,27.0
낙동강하구9_하구역,2019-05-07 00:00:00,128.92528,35.06222,0,0.0,1709.9,18.97,17.01,1.31,5.6,7.43,8.17,,21.3,,,2.2,1271.7,1.84,69.1,29.0
낙동강하구9_하구역,2019-05-07 00:00:00,128.92528,35.06222,0,3.6,1133.7,32.35,15.66,1.84,7.6,8.6,8.22,,11.7,,,,737.7,2.73,47.9,26.6
낙동강하구9_하구역,2019-08-12 10:30:00,128.92528,35.06222,0,0.0,774.9,14.37,30.12,12.96,11.2,7.71,7.95,,36.0,,,4.0,675.7,4.77,82.1,38.3
낙동강하구9_하구역,2019-08-12 10:30:00,128.92528,35.06222,0,5.0,364.0,23.52,28.17,7.5,81.2,5.51,8.05,,15.8,,,,322.5,3.88,93.0,48.5
낙동강하구9_하구역,2019-11-12 10:45:00,128.92528,35.06222,0,0.0,965.2,21.69,16.11,2.7,9.7,8.41,8.19,,14.7,,,1.6,794.8,1.57,64.2,40.3
낙동강하구9_하구역,2019-11-12 10:45:00,128.92528,35.06222,0,5.5,798.8,31.31,17.89,2.7,9.7,7.82,8.18,,12.4,,,,626.5,1.78,68.6,43.2
낙동강하구1_환경관리,2019-03-02 00:00:00,128.92722,35.01278,0,0.0,186.0,33.74,12.05,1.32,3.6,9.86,8.3,,4.5,,62.1,8.1,81.2,1.15,14.6,16.3
낙동강하구1_환경관리,2019-03-02 00:00:00,128.92722,35.01278,0,25.5,172.3,33.93,11.86,2.24,4.6,9.63,8.26,,4.5,,54.4,,75.1,2.09,16.2,18.4
낙동강하구1_환경관리,2019-05-09 00:00:00,128.92722,35.01278,0,0.0,193.7,32.63,15.91,5.52,6.3,6.17,8.42,,2.5,0.9,44.1,3.2,63.4,1.54,16.8,18.6
낙동강하구1_환경관리,2019-05-09 00:00:00,128.92722,35.01278,0,25.5,170.3,34.0,14.18,0.74,6.0,6.59,8.32,,4.3,,24.9,,42.3,1.17,13.0,18.8
낙동강하구1_환경관리,2019-08-19 14:05:00,128.92722,35.01278,0,0.0,115.8,32.17,26.5,0.81,9.3,8.22,8.32,,0.0,0.1,0.5,8.9,1.5,0.27,1.0,9.3
낙동강하구1_환경관리,2019-08-19 14:05:00,128.92722,35.01278,0,24.5,265.7,33.35,19.04,1.53,41.4,5.54,8.1,,12.8,,108.5,,143.0,1.06,21.7,41.4
낙동강하구1_환경관리,2019-11-05 11:25:00,128.92722,35.01278,0,0.0,167.5,32.37,19.34,4.06,3.6,7.48,8.19,,5.5,4.3,4.3,6.5,11.9,0.88,2.1,19.7
낙동강하구1_환경관리,2019-11-05 11:25:00,128.92722,35.01278,0,23.0,174.8,33.09,19.1,1.7,3.6,6.55,8.13,,10.2,,57.6,,69.4,0.86,1.7,22.6
낙동강하구2_환경관리,2019-03-02 00:00:00,128.96667,34.97639,0,0.0,202.0,33.55,12.03,1.27,2.2,10.36,8.28,,4.8,,79.7,3.0,93.2,1.17,8.6,15.8
낙동강하구2_환경관리,2019-03-02 00:00:00,128.96667,34.97639,0,24.5,189.3,33.82,11.27,1.9,4.6,9.91,8.25,,4.8,,60.5,,79.4,2.21,14.2,17.8
낙동강하구2_환경관리,2019-05-09 00:00:00,128.96667,34.97639,0,0.0,310.1,31.18,16.69,3.06,6.4,6.93,8.4,,5.5,0.7,123.7,2.9,144.6,1.6,15.4,21.2
낙동강하구2_환경관리,2019-05-09 00:00:00,128.96667,34.97639,0,24.0,172.5,34.0,14.36,1.22,9.4,7.05,8.34,,2.1,,12.2,,23.9,1.23,9.6,18.7
낙동강하구2_환경관리,2019-08-19 13:50:00,128.96667,34.97639,0,0.0,126.4,32.17,26.52,1.54,9.6,8.38,8.32,,0.5,0.0,1.3,5.7,2.7,0.38,0.9,9.6
낙동강하구2_환경관리,2019-08-19 13:50:00,128.96667,34.97639,0,23.5,247.5,33.64,17.65,0.94,32.5,5.79,8.09,,10.8,,131.0,,145.8,0.67,3.9,32.5
낙동강하구2_환경관리,2019-11-05 11:46:00,128.96667,34.97639,0,0.0,182.4,32.03,19.15,4.06,4.3,8.58,8.2,,6.7,,5.6,6.0,17.3,0.8,5.1,20.5
낙동강하구2_환경관리,2019-11-05 11:46:00,128.96667,34.97639,0,21.0,189.6,33.04,19.01,1.75,4.3,7.08,8.12,,11.9,,73.8,,91.1,0.67,5.4,24.2
낙동강하구3_환경관리,2019-02-23 00:00:00,128.90833,35.0,0,0.0,269.6,33.31,9.78,0.8,11.2,10.67,8.32,,6.3,,107.4,1.2,148.4,1.19,34.7,27.3
낙동강하구3_환경관리,2019-02-23 00:00:00,128.90833,35.0,0,19.5,227.0,33.66,9.79,0.58,7.7,10.69,8.32,,4.9,,63.8,,98.8,1.34,30.1,22.2
낙동강하구3_환경관리,2019-05-09 00:00:00,128.90833,35.0,0,0.0,242.2,33.06,15.95,1.09,16.5,5.63,8.29,,3.8,,57.5,1.3,99.9,0.75,38.6,23.1
낙동강하구3_환경관리,2019-05-09 00:00:00,128.90833,35.0,0,19.0,215.3,33.16,15.69,1.12,18.3,6.84,8.3,,3.7,,50.6,,115.6,0.88,61.2,22.4
낙동강하구3_환경관리,2019-08-17 17:07:00,128.90833,35.0,0,0.0,323.4,30.89,27.18,4.08,41.6,6.99,8.12,,7.0,,49.2,0.9,126.6,2.39,70.4,41.6
낙동강하구3_환경관리,2019-08-17 17:07:00,128.90833,35.0,0,18.0,271.0,31.46,25.12,9.6,31.5,7.7,8.14,,7.3,,49.2,,105.4,1.36,62.7,31.5
낙동강하구3_환경관리,2019-11-20 10:05:00,128.90833,35.0,0,0.0,208.8,32.79,16.49,0.5,14.1,7.3,8.07,,11.5,,25.7,1.3,63.7,0.96,26.5,30.6
낙동강하구3_환경관리,2019-11-20 10:05:00,128.90833,35.0,0,17.0,268.4,32.91,16.55,0.42,14.1,7.34,8.06,,10.9,,112.5,,131.8,1.1,8.4,33.9
낙동강하구4_환경관리,2019-02-23 00:00:00,128.86528,34.99583,0,0.0,199.4,33.76,10.11,1.62,8.7,10.65,8.34,,4.8,,64.8,1.4,91.0,1.1,21.4,22.6
낙동강하구4_환경관리,2019-02-23 00:00:00,128.86528,34.99583,0,7.5,213.2,33.75,9.95,0.69,16.5,9.78,8.34,,6.0,,89.5,,118.7,1.47,23.2,23.0
낙동강하구4_환경관리,2019-05-09 00:00:00,128.86528,34.99583,0,0.0,239.6,33.14,16.48,2.83,5.7,7.68,8.19,,3.3,,54.1,2.1,141.7,0.87,84.2,22.4
낙동강하구4_환경관리,2019-05-09 00:00:00,128.86528,34.99583,0,7.0,218.2,33.23,15.75,2.09,8.3,7.8,8.32,,3.4,,48.6,,75.4,1.43,23.4,21.9
낙동강하구4_환경관리,2019-08-18 08:35:00,128.86528,34.99583,0,0.0,200.1,31.36,26.14,6.32,26.2,8.08,8.28,,3.1,,12.0,2.1,25.6,2.38,10.5,26.2
낙동강하구4_환경관리,2019-08-18 08:35:00,128.86528,34.99583,0,7.5,228.4,31.52,25.65,0.74,26.7,7.45,8.23,,6.5,,23.0,,56.3,3.06,26.9,26.7
낙동강하구4_환경관리,2019-11-20 10:25:00,128.86528,34.99583,0,0.0,218.4,32.66,15.81,0.68,11.1,7.63,8.07,,10.8,,25.8,1.3,79.0,1.13,42.4,30.7
낙동강하구4_환경관리,2019-11-20 10:25:00,128.86528,34.99583,0,5.6,278.5,32.74,15.93,0.48,11.1,7.55,8.08,,10.6,,110.6,,123.4,1.09,2.3,36.6
남해도남안1_연안,2019-02-27 00:00:00,127.8844444,34.53805556,0,0.0,111.7,34.16,10.5,3.84,4.9,10.69,8.38,48.7,0.5,3.0,5.9,5.2,29.8,1.36,23.3,15.8
남해도남안1_연안,2019-02-27 00:00:00,127.8844444,34.53805556,0,26.0,121.4,33.97,9.19,2.44,10.7,9.73,8.37,28.7,0.9,4.4,2.7,,23.1,2.39,19.6,19.8
남해도남안1_연안,2019-05-04 00:00:00,127.8844444,34.53805556,0,0.0,128.8,33.4,15.19,0.47,3.0,9.56,8.29,81.3,0.6,2.1,3.7,8.1,4.4,1.69,0.1,12.8
남해도남안1_연안,2019-05-04 00:00:00,127.8844444,34.53805556,0,26.5,78.5,33.79,13.66,0.61,6.2,8.74,8.22,,6.9,,28.4,,35.3,1.7,0.0,16.4
남해도남안1_연안,2019-08-09 15:01:00,127.8844444,34.53805556,0,0.0,91.6,32.15,27.43,0.71,3.6,8.29,8.19,,0.2,0.0,1.3,10.0,1.7,1.67,0.2,9.8
남해도남안1_연안,2019-08-09 15:01:00,127.8844444,34.53805556,0,26.0,225.3,33.46,17.26,2.42,11.9,6.03,8.01,,11.0,,92.6,,103.8,2.57,0.2,38.8
남해도남안1_연안,2019-11-08 14:00:00,127.8844444,34.53805556,0,0.0,144.2,32.06,19.37,4.02,4.7,6.39,8.15,,10.8,,15.3,3.0,27.0,0.91,0.9,26.0
남해도남안1_연안,2019-11-08 14:00:00,127.8844444,34.53805556,0,23.0,164.6,32.22,19.35,2.86,4.3,7.02,8.13,,14.1,,23.5,,46.8,0.8,9.2,22.8
남해도남안2_연안,2019-02-27 00:00:00,127.9327778,34.63777778,0,0.0,114.2,34.2,10.42,2.36,7.0,10.6,8.34,28.1,0.1,3.3,2.4,4.0,5.9,1.38,3.4,18.0
남해도남안2_연안,2019-02-27 00:00:00,127.9327778,34.63777778,0,22.5,128.6,34.15,9.94,2.9,10.5,10.46,8.36,24.9,0.5,,2.3,,6.9,1.95,4.0,18.3
남해도남안2_연안,2019-05-04 00:00:00,127.9327778,34.63777778,0,0.0,130.2,33.59,14.27,0.38,2.5,9.67,8.3,107.9,0.1,1.1,3.0,8.3,3.2,1.38,0.1,12.8
남해도남안2_연안,2019-05-04 00:00:00,127.9327778,34.63777778,0,24.0,98.5,33.77,13.49,1.21,5.3,8.44,8.2,,4.2,,16.5,,20.9,2.03,0.2,19.6
남해도남안2_연안,2019-08-09 14:20:00,127.9327778,34.63777778,0,0.0,85.3,32.24,27.67,0.54,6.6,8.24,8.2,105.1,0.5,0.6,0.7,11.0,1.2,3.01,0.0,6.9
남해도남안2_연안,2019-08-09 14:20:00,127.9327778,34.63777778,0,22.5,145.9,33.08,18.99,3.46,10.8,8.02,8.12,,1.2,,2.8,,4.2,1.83,0.1,27.7
남해도남안2_연안,2019-11-08 13:08:00,127.9327778,34.63777778,0,0.0,96.5,32.41,19.49,2.28,5.9,6.71,8.22,72.7,2.7,2.6,3.8,6.0,8.2,0.75,1.8,14.8
남해도남안2_연안,2019-11-08 13:08:00,127.9327778,34.63777778,0,22.0,150.0,32.46,19.49,2.28,3.8,6.92,8.21,,5.9,,11.5,,25.2,0.88,7.7,21.7
남해도남안3_연안,2019-02-26 00:00:00,128.0666667,34.61611111,0,0.0,144.8,34.31,11.78,3.94,4.1,9.71,8.3,,3.5,,31.3,4.5,41.2,1.09,6.4,19.9
남해도남안3_연안,2019-02-26 00:00:00,128.0666667,34.61611111,0,36.0,123.9,34.15,9.99,4.36,6.8,10.66,8.36,37.7,0.6,3.7,2.6,,7.2,1.98,4.0,19.1
남해도남안3_연안,2019-05-02 00:00:00,128.0666667,34.61611111,0,0.0,135.8,33.72,14.32,0.32,20.2,9.6,8.23,,0.4,1.1,1.4,11.7,12.2,0.91,10.3,13.8
남해도남안3_연안,2019-05-02 00:00:00,128.0666667,34.61611111,0,35.0,125.3,33.76,13.05,0.41,5.3,8.76,8.14,,5.5,,26.4,,32.1,1.23,0.2,19.3
남해도남안3_연안,2019-08-09 12:05:00,128.0666667,34.61611111,0,0.0,101.6,32.24,27.42,0.39,3.5,8.36,8.2,92.0,0.1,0.0,1.0,10.5,4.8,1.21,3.7,8.8
남해도남안3_연안,2019-08-09 12:05:00,128.0666667,34.61611111,0,35.0,277.4,33.61,17.02,1.51,9.2,4.95,7.93,,6.6,,,,146.4,1.65,0.1,46.1
남해도남안3_연안,2019-11-08 11:08:00,128.0666667,34.61611111,0,0.0,134.4,32.49,19.42,1.68,6.1,6.74,8.2,,5.3,2.3,19.4,8.5,25.8,0.85,1.2,17.6
남해도남안3_연안,2019-11-08 11:08:00,128.0666667,34.61611111,0,33.0,180.1,32.86,19.28,1.68,6.1,6.61,8.15,,7.0,,26.2,,42.9,1.14,9.7,24.3
남해도남안4_연안,2019-02-26 00:00:00,127.9908333,34.71361111,0,0.0,117.9,34.18,10.74,0.74,4.1,10.44,8.37,52.2,0.4,4.0,2.7,3.9,5.6,1.32,2.5,17.6
남해도남안4_연안,2019-02-26 00:00:00,127.9908333,34.71361111,0,13.5,131.4,34.18,10.29,1.0,5.3,10.75,8.36,55.5,1.0,4.3,3.0,,6.8,1.53,2.9,16.2
남해도남안4_연안,2019-05-02 00:00:00,127.9908333,34.71361111,0,0.0,138.3,33.71,14.51,0.57,15.6,9.54,8.2,,0.4,3.3,2.2,6.8,2.8,1.2,0.2,14.6
남해도남안4_연안,2019-05-02 00:00:00,127.9908333,34.71361111,0,12.0,78.6,33.68,13.69,0.6,5.8,9.48,8.18,,0.5,3.5,3.0,,3.8,1.45,0.3,15.7
남해도남안4_연안,2019-08-09 12:52:00,127.9908333,34.71361111,0,0.0,121.3,32.18,26.4,1.02,4.6,8.41,8.18,93.9,0.0,0.9,1.4,5.5,1.8,1.45,0.4,12.8
남해도남안4_연안,2019-08-09 12:52:00,127.9908333,34.71361111,0,12.0,141.9,32.56,22.89,1.49,8.0,7.72,8.14,,2.3,,10.9,,13.6,2.19,0.3,18.9
남해도남안4_연안,2019-11-08 12:18:00,127.9908333,34.71361111,0,0.0,129.5,32.43,19.64,2.8,4.3,6.48,8.21,94.0,3.2,3.2,5.4,4.0,8.7,0.88,0.1,19.9
남해도남안4_연안,2019-11-08 12:18:00,127.9908333,34.71361111,0,10.0,153.0,32.38,19.29,2.8,4.3,6.92,8.2,109.0,4.2,,10.7,,20.6,0.78,5.7,19.3
남해도남안5_연안,2019-02-27 00:00:00,127.7819444,34.55888889,0,0.0,116.7,33.96,9.25,0.95,6.7,9.9,8.32,101.2,1.5,,16.9,4.0,34.6,1.19,16.2,19.3
남해도남안5_연안,2019-02-27 00:00:00,127.7819444,34.55888889,0,28.0,158.0,33.96,9.21,0.76,5.6,9.79,8.33,98.6,1.8,,16.2,,30.5,1.97,12.4,19.1
남해도남안5_연안,2019-05-04 00:00:00,127.7819444,34.55888889,0,0.0,164.2,33.64,14.17,0.52,19.6,8.65,8.21,,4.0,,22.0,1.8,27.1,1.35,1.2,18.5
남해도남안5_연안,2019-05-04 00:00:00,127.7819444,34.55888889,0,28.5,109.8,33.64,14.12,0.72,21.4,8.63,8.2,,4.4,,23.5,,28.5,1.98,0.6,17.4
남해도남안5_연안,2019-08-09 16:15:00,127.7819444,34.55888889,0,0.0,143.3,31.65,26.72,1.15,3.5,8.6,8.21,108.2,0.8,1.6,4.6,9.0,8.8,2.02,3.4,15.2
남해도남안5_연안,2019-08-09 16:15:00,127.7819444,34.55888889,0,29.0,208.9,33.04,19.46,0.81,10.3,6.12,8.04,,9.2,,73.4,,103.4,1.86,20.8,32.2
남해도남안5_연안,2019-11-08 14:48:00,127.7819444,34.55888889,0,0.0,189.9,31.6,18.71,3.48,5.4,6.52,8.21,,14.0,,30.4,5.5,54.0,0.99,9.7,27.5
남해도남안5_연안,2019-11-08 14:48:00,127.7819444,34.55888889,0,28.0,227.8,32.3,18.66,2.16,5.4,6.23,8.12,,17.5,,72.9,,113.7,0.85,23.3,31.3
대산연안1_연안,2019-02-11 00:00:00,126.4755556,37.05222222,0,0.0,374.4,31.16,3.34,3.44,11.3,10.73,7.99,,3.8,,,1.0,227.9,1.71,0.1,35.3
대산연안1_연안,2019-02-11 00:00:00,126.4755556,37.05222222,0,5.0,390.0,31.16,3.35,3.08,12.1,10.82,8.01,,3.2,,,,234.8,1.93,1.9,36.5
대산연안1_연안,2019-05-05 00:00:00,126.4755556,37.05222222,0,0.0,271.5,31.41,11.59,1.24,16.6,9.92,8.15,60.8,2.5,,74.8,1.8,77.7,1.57,0.4,33.3
대산연안1_연안,2019-05-05 00:00:00,126.4755556,37.05222222,0,8.0,271.7,31.45,11.56,1.53,21.3,9.92,8.16,65.6,2.7,,80.2,,90.5,1.71,7.6,29.1
대산연안1_연안,2019-08-06 09:55:00,126.4755556,37.05222222,0,0.0,283.2,31.05,23.39,1.64,17.8,7.1,7.97,,10.2,,74.9,2.3,132.2,1.5,47.1,37.1
대산연안1_연안,2019-08-06 09:55:00,126.4755556,37.05222222,0,10.0,306.8,31.04,23.49,1.62,19.7,7.22,7.99,,9.7,,75.6,,131.3,3.25,45.9,36.3
대산연안1_연안,2019-11-09 10:46:00,126.4755556,37.05222222,0,0.0,318.9,31.07,17.96,2.02,3.4,8.21,8.05,,18.1,,78.3,5.0,101.6,1.44,5.2,38.9
대산연안1_연안,2019-11-09 10:46:00,126.4755556,37.05222222,0,6.0,264.0,31.01,18.16,1.82,3.4,8.23,8.04,,18.6,,77.1,,101.2,1.49,5.4,34.5
대산연안2_연안,2019-02-12 00:00:00,126.3788889,37.04472222,0,0.0,329.9,31.6,3.95,1.31,18.1,10.88,7.96,,3.8,,,1.2,208.1,1.36,1.6,36.4
대산연안2_연안,2019-02-12 00:00:00,126.3788889,37.04472222,0,38.0,333.3,31.6,3.92,1.55,26.9,10.33,7.98,,2.7,,,,205.0,1.79,0.2,36.5
대산연안2_연안,2019-05-06 00:00:00,126.3788889,37.04472222,0,0.0,276.0,31.34,11.4,0.86,7.7,9.64,8.13,65.1,2.3,,81.4,3.0,84.2,1.49,0.5,30.8
대산연안2_연안,2019-05-06 00:00:00,126.3788889,37.04472222,0,32.0,247.0,31.4,10.94,1.56,20.8,9.68,8.13,71.7,3.1,,99.9,,109.9,1.71,6.9,29.4
대산연안2_연안,2019-08-06 10:45:00,126.3788889,37.04472222,0,0.0,263.6,31.5,22.14,2.83,9.3,7.4,8.03,,7.4,,49.2,2.1,86.2,1.43,29.6,31.5
대산연안2_연안,2019-08-06 10:45:00,126.3788889,37.04472222,0,36.0,174.7,31.54,22.13,3.87,14.7,7.87,8.1,,4.6,,49.2,,39.4,3.01,9.2,23.1
대산연안2_연안,2019-11-09 11:37:00,126.3788889,37.04472222,0,0.0,301.0,31.49,17.79,2.78,20.0,8.26,8.05,,15.4,,72.2,6.6,90.8,1.59,3.2,37.3
대산연안2_연안,2019-11-09 11:37:00,126.3788889,37.04472222,0,31.0,303.3,31.5,17.83,2.78,20.0,8.04,8.04,,15.1,,69.1,,86.5,1.65,2.4,37.6
대산연안3_연안,2019-02-11 00:00:00,126.3736111,37.07916667,0,0.0,303.9,31.36,3.71,2.2,16.4,10.39,7.97,,2.8,,,1.0,224.6,1.39,6.0,30.6
대산연안3_연안,2019-02-11 00:00:00,126.3736111,37.07916667,0,22.0,370.1,31.36,3.69,2.22,19.9,10.44,7.99,,2.0,,,,231.2,1.76,9.0,35.4
대산연안3_연안,2019-05-05 00:00:00,126.3736111,37.07916667,0,0.0,271.3,31.44,10.65,1.29,16.7,9.89,8.12,79.8,3.0,,98.1,1.9,101.6,1.39,0.6,31.2
대산연안3_연안,2019-05-05 00:00:00,126.3736111,37.07916667,0,22.0,245.8,31.44,10.45,1.59,24.1,9.82,8.14,72.0,2.7,,93.3,,96.4,1.68,0.5,17.1
대산연안3_연안,2019-08-06 10:26:00,126.3736111,37.07916667,0,0.0,260.6,31.19,23.29,2.02,6.8,7.22,8.01,,8.4,,59.1,1.8,105.3,2.37,37.8,34.0
대산연안3_연안,2019-08-06 10:26:00,126.3736111,37.07916667,0,22.0,238.6,31.21,23.93,3.34,18.3,7.4,8.05,,6.5,,59.1,,74.5,3.2,24.0,29.8
대산연안3_연안,2019-11-09 11:18:00,126.3736111,37.07916667,0,0.0,317.7,31.41,17.8,2.24,4.1,8.15,8.04,,16.3,,75.4,7.5,98.2,1.52,6.5,38.5
대산연안3_연안,2019-11-09 11:18:00,126.3736111,37.07916667,0,26.0,312.0,31.41,17.85,2.24,4.1,7.99,8.03,,16.1,,74.0,,97.5,1.73,7.4,38.3
대산연안4_연안,2019-02-11 00:00:00,126.2077778,37.07444444,0,0.0,320.7,31.54,4.04,1.36,23.1,10.24,7.94,,1.9,,,0.9,201.2,1.41,3.4,35.6
대산연안4_연안,2019-02-11 00:00:00,126.2077778,37.07444444,0,40.0,337.2,31.55,3.93,1.76,61.1,10.29,7.97,,1.4,,,,208.0,2.19,3.8,41.3
대산연안4_연안,2019-05-05 00:00:00,126.2077778,37.07444444,0,0.0,290.1,31.63,9.21,1.27,32.0,9.68,8.08,114.4,3.6,,,0.8,131.6,1.57,0.9,30.3
대산연안4_연안,2019-05-05 00:00:00,126.2077778,37.07444444,0,45.0,174.2,31.63,9.2,1.32,40.9,9.77,8.09,112.8,3.0,,124.8,,150.1,1.65,22.2,20.5
대산연안4_연안,2019-08-06 13:29:00,126.2077778,37.07444444,0,0.0,232.4,31.39,21.96,2.04,7.8,7.63,8.04,,7.7,,46.1,3.0,78.3,1.45,24.5,27.4
대산연안4_연안,2019-08-06 13:29:00,126.2077778,37.07444444,0,37.0,204.3,31.37,22.1,1.96,10.5,7.65,8.05,,7.6,,46.1,,72.2,2.47,20.3,23.2
대산연안4_연안,2019-11-09 12:35:00,126.2077778,37.07444444,0,0.0,306.6,31.77,17.9,1.51,7.1,7.84,8.01,,6.1,,85.3,2.0,95.0,1.27,3.6,36.2
대산연안4_연안,2019-11-09 12:35:00,126.2077778,37.07444444,0,43.0,294.7,31.78,17.92,1.45,7.1,7.73,8.01,,7.3,,81.5,,90.9,1.7,2.1,33.9
대정연안1_연안,2019-02-27 00:00:00,126.2516667,33.2025,0,0.0,63.5,34.31,15.41,0.15,0.8,9.65,8.19,,2.2,,52.7,9.8,57.6,0.88,2.7,12.3
대정연안1_연안,2019-02-27 00:00:00,126.2516667,33.2025,0,20.0,127.0,34.31,15.42,0.22,2.0,9.23,8.15,,2.6,,55.4,,61.6,2.35,3.7,16.6
대정연안1_연안,2019-05-08 00:00:00,126.2516667,33.2025,0,0.0,124.8,34.33,16.32,0.06,12.1,10.66,8.18,,2.6,,40.0,11.2,47.6,0.72,5.0,17.8
대정연안1_연안,2019-05-08 00:00:00,126.2516667,33.2025,0,18.0,158.3,34.34,16.33,0.07,12.6,10.69,8.23,,2.8,,40.1,,48.9,0.53,6.0,17.5
대정연안1_연안,2019-08-13 06:42:00,126.2516667,33.2025,0,0.0,162.2,31.6,25.31,0.42,6.9,7.76,8.14,,2.4,4.1,5.0,7.2,7.4,1.38,0.1,12.2
대정연안1_연안,2019-08-13 06:42:00,126.2516667,33.2025,0,20.0,167.2,32.17,23.36,0.26,7.6,7.46,8.15,,2.6,,5.0,,6.6,3.05,0.4,13.9
대정연안1_연안,2019-11-05 08:01:00,126.2516667,33.2025,0,0.0,140.0,34.09,22.59,0.48,2.3,7.73,8.18,,1.1,3.4,21.5,10.4,28.7,0.81,6.1,12.1
대정연안1_연안,2019-11-05 08:01:00,126.2516667,33.2025,0,19.0,142.2,34.1,22.6,0.48,1.8,7.65,8.21,,1.3,4.2,20.5,,35.2,0.73,13.4,9.7
대정연안2_연안,2019-02-27 00:00:00,126.3275,33.22,0,0.0,83.3,34.35,15.64,0.34,2.7,9.48,8.2,,2.5,,55.7,19.9,59.9,0.45,1.7,14.2
대정연안2_연안,2019-02-27 00:00:00,126.3275,33.22,0,30.0,99.3,34.36,15.65,0.17,2.7,9.18,7.75,,3.1,,56.5,,64.8,0.8,5.1,13.9
대정연안2_연안,2019-05-08 00:00:00,126.3275,33.22,0,0.0,126.5,34.38,16.66,0.18,30.4,10.22,8.15,,2.9,,22.5,12.9,26.7,0.99,1.3,15.5
대정연안2_연안,2019-05-08 00:00:00,126.3275,33.22,0,28.0,138.7,34.38,16.7,0.07,35.1,10.76,8.23,,2.6,,24.5,,30.7,1.15,3.6,14.9
대정연안2_연안,2019-08-13 06:15:00,126.3275,33.22,0,0.0,145.4,31.15,26.62,0.45,7.1,7.89,8.21,,0.5,1.3,1.3,9.0,1.9,2.97,0.1,9.7
대정연안2_연안,2019-08-13 06:15:00,126.3275,33.22,0,28.0,190.8,33.77,19.2,0.35,9.6,7.05,8.08,,6.1,,7.6,,14.0,3.08,0.3,22.2
대정연안2_연안,2019-11-05 07:33:00,126.3275,33.22,0,0.0,86.1,34.12,22.85,0.44,15.0,7.81,8.16,,0.8,,18.8,9.9,35.4,0.99,15.8,7.4
대정연안2_연안,2019-11-05 07:33:00,126.3275,33.22,0,29.0,144.1,34.12,22.87,0.4,15.0,7.73,8.2,,1.1,3.7,13.5,,28.7,1.18,14.1,9.7
대정연안3_연안,2019-02-27 00:00:00,126.2027778,33.23777778,0,0.0,90.7,34.31,15.24,0.25,1.5,9.62,8.17,,2.6,,60.5,10.2,70.6,0.4,7.6,13.0
대정연안3_연안,2019-02-27 00:00:00,126.2027778,33.23777778,0,29.0,164.2,34.33,15.35,0.42,3.0,9.42,8.21,,2.9,,54.2,,62.6,0.69,5.5,15.5
대정연안3_연안,2019-05-08 00:00:00,126.2027778,33.23777778,0,0.0,139.3,34.34,16.38,0.1,6.9,10.16,8.2,,2.5,,36.0,10.9,57.6,0.58,19.1,17.1
대정연안3_연안,2019-05-08 00:00:00,126.2027778,33.23777778,0,15.0,190.4,34.34,16.37,0.1,4.1,10.7,8.22,,2.2,,36.8,,40.1,0.96,1.1,16.6
대정연안3_연안,2019-08-13 07:00:00,126.2027778,33.23777778,0,0.0,172.4,31.54,25.39,0.43,3.9,7.72,8.17,,1.9,3.6,3.4,12.3,5.5,3.34,0.1,12.0
대정연안3_연안,2019-08-13 07:00:00,126.2027778,33.23777778,0,26.0,173.8,32.54,21.56,0.37,8.0,7.39,8.13,,2.5,,4.5,,7.2,2.54,0.2,16.7
