station,일시,Longitude,Latitude,수심(m),수심(text),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[μg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],유분[mg/L],총인[μg/L],부유물질 농도[mg/L],year,month,quarter,year_quarter
득량만2_환경관리,2010-05-01,127.13944,34.63944,10.3,저층,149.0,32.92,15.63,4.3,21.2,8.17,8.16,165.0,4.0,9.0,28.0,,38.0,0.54,6.0,,12.0,,2010,5,2,20102
득량만2_환경관리,2010-08-01,127.13944,34.63944,11.0,저층,282.0,31.7,25.03,6.24,12.2,6.73,7.96,935.0,0.0,7.0,1.0,,3.0,1.36,2.0,,40.0,,2010,8,3,20103
득량만2_환경관리,2010-11-01,127.13944,34.63944,10.0,저층,148.0,31.74,16.73,3.85,8.0,8.92,7.99,311.0,5.0,6.0,19.0,,27.0,0.94,3.0,,18.0,,2010,11,4,20104
득량만3_환경관리,2010-02-01,127.05083,34.52167,14.4,저층,172.0,32.41,4.39,0.57,56.4,11.02,8.26,351.0,2.0,13.0,92.0,,96.0,0.32,2.0,,24.0,,2010,2,1,20101
득량만3_환경관리,2010-05-01,127.05083,34.52167,11.0,저층,86.0,33.32,15.6,6.4,19.2,8.67,8.18,37.0,3.0,4.0,7.0,,15.0,0.59,5.0,,9.5,,2010,5,2,20102
득량만3_환경관리,2010-08-01,127.05083,34.52167,12.5,저층,67.0,32.6,22.19,3.0,8.8,7.35,8.11,293.0,0.0,2.0,0.0,,4.0,0.76,3.0,,9.0,,2010,8,3,20103
득량만3_환경관리,2010-11-01,127.05083,34.52167,11.5,저층,160.0,31.88,16.14,4.98,10.6,8.92,8.07,317.0,5.0,7.0,32.0,,42.0,1.05,5.0,,24.0,,2010,11,4,20104
득량만4_환경관리,2010-02-01,127.03111,34.595,7.5,저층,113.0,32.33,4.13,2.25,49.4,11.02,8.27,48.0,0.0,0.0,12.0,,14.0,1.0,2.0,,11.0,,2010,2,1,20101
득량만4_환경관리,2010-05-01,127.03111,34.595,3.5,저층,67.0,32.43,18.33,4.42,24.4,7.5,8.13,229.0,3.0,6.0,15.0,,23.0,1.02,5.0,,6.5,,2010,5,2,20102
득량만4_환경관리,2010-08-01,127.03111,34.595,7.5,저층,143.0,31.84,25.58,4.03,6.2,6.9,8.08,700.0,0.0,3.0,1.0,,2.0,1.22,2.0,,22.0,,2010,8,3,20103
득량만4_환경관리,2010-11-01,127.03111,34.595,4.0,저층,185.0,31.16,14.41,2.98,8.8,9.05,8.01,657.0,7.0,14.0,49.0,,60.0,1.02,4.0,,28.0,,2010,11,4,20104
득량만5_환경관리,2010-02-01,127.04111,34.48389,20.1,저층,188.0,32.84,8.04,1.68,95.2,10.24,8.08,329.0,1.0,8.0,83.0,,85.0,0.46,1.0,,26.0,,2010,2,1,20101
득량만5_환경관리,2010-05-01,127.04111,34.48389,14.0,저층,47.0,33.7,15.15,6.43,16.8,9.13,8.24,61.0,5.0,6.0,15.0,,24.0,0.53,4.0,,6.5,,2010,5,2,20102
득량만5_환경관리,2010-08-01,127.04111,34.48389,16.0,저층,72.0,32.8,20.71,2.14,8.0,7.52,8.11,284.0,1.0,1.0,0.0,,8.0,0.46,7.0,,11.0,,2010,8,3,20103
득량만5_환경관리,2010-11-01,127.04111,34.48389,15.0,저층,155.0,31.88,15.79,6.02,10.0,9.3,8.01,266.0,3.0,5.0,17.0,,23.0,0.8,3.0,,26.0,,2010,11,4,20104
마산만1_환경관리,2010-02-01,128.58333,35.19583,8.0,저층,382.73,32.6821,4.9787,15.1714,9.1,10.891,8.12,24.0132,2.14216,5.77642,16.8595,,86.8415,2.81318,67.8398,,56.5682,,2010,2,1,20101
마산만1_환경관리,2010-05-01,128.58333,35.19583,6.0,저층,745.89,30.0131,16.9566,9.19253,6.95,9.00962,8.18,715.569,4.76947,7.52796,23.5805,,73.0148,3.033,44.6647,,88.9114,,2010,5,2,20102
마산만1_환경관리,2010-08-01,128.58333,35.19583,7.9,저층,577.511,32.2281,22.9008,13.1535,4.85,5.69469,7.67,439.188,0.955752,10.1162,20.433,,168.448,3.95141,147.059,,53.313,,2010,8,3,20103
마산만1_환경관리,2010-11-01,128.58333,35.19583,8.0,저층,568.393,31.2092,14.8867,11.7336,2.35,7.53002,7.98,735.206,17.336,33.9783,95.7486,,266.918,1.6925,153.833,,65.5695,,2010,11,4,20104
마산만2_환경관리,2010-02-01,128.60417,35.14722,22.0,저층,174.596,33.0583,5.4125,17.4135,8.6,11.3555,8.15,10.8406,0.623885,1.45387,5.0791,,15.1598,2.38162,9.45683,,29.4487,,2010,2,1,20101
마산만2_환경관리,2010-05-01,128.60417,35.14722,15.0,저층,368.488,33.3387,12.9382,6.95045,2.6,7.84763,8.01,362.933,1.72793,7.83033,15.8544,,50.1785,1.59466,32.5962,,25.5474,,2010,5,2,20102
마산만2_환경관리,2010-08-01,128.60417,35.14722,16.0,저층,375.103,32.1794,23.4116,8.74412,3.7,7.56102,7.42,124.706,1.11888,10.8905,0.201236,,16.5453,2.61715,15.2252,,40.7956,,2010,8,3,20103
마산만2_환경관리,2010-11-01,128.60417,35.14722,23.0,저층,429.887,31.8508,15.506,5.30626,1.4,7.21558,8.0,688.251,15.7666,24.7905,71.4055,,189.745,0.920192,102.573,,53.6815,,2010,11,4,20104
마산만3_환경관리,2010-02-01,128.58972,35.1675,12.0,저층,302.83,32.8114,4.7867,16.5167,9.9,11.2914,8.16,13.1783,0.939,0.990738,7.37299,,45.2483,3.03696,36.9364,,40.0365,,2010,2,1,20101
마산만3_환경관리,2010-05-01,128.58972,35.1675,13.0,저층,486.364,33.3064,12.8298,7.17466,4.2,5.25421,7.93,704.337,2.91075,10.7028,17.8429,,81.3988,1.72483,60.6452,,50.531,,2010,5,2,20102
마산만3_환경관리,2010-08-01,128.58972,35.1675,14.0,저층,682.313,33.2357,18.325,2.00293,24.55,2.31297,7.37,1045.9,3.58084,,13.4103,,349.875,2.22154,332.884,,77.6882,,2010,8,3,20103
마산만3_환경관리,2010-11-01,128.58972,35.1675,10.0,저층,547.591,31.57,14.8384,8.2957,2.05,7.86101,8.02,664.648,16.2797,31.8696,77.5928,,209.467,1.19954,115.594,,54.796,,2010,11,4,20104
마산만H1_항만,2010-02-01,128.5938889,35.20555556,13.0,저층,394.567,32.7376,4.9335,14.5735,9.35,10.5066,8.11,24.5418,2.14216,2.84326,12.0039,,81.0201,2.58941,66.8741,,48.0238,,2010,2,1,20101
마산만H1_항만,2010-08-01,128.5938889,35.20555556,14.0,저층,553.156,32.2281,22.1378,12.7799,5.1,6.60393,7.83,339.763,4.31003,11.9747,2.80382,,116.336,3.36274,109.222,,54.9224,,2010,8,3,20103
목포연안1_연안,2010-02-01,126.425,34.78027778,10.5,저층,285.0,31.87,5.04,4.45,17.6,10.89,7.93,482.0,4.0,15.0,164.0,,173.0,0.58,5.0,,15.0,,2010,2,1,20101
목포연안1_연안,2010-05-01,126.425,34.78027778,14.0,저층,404.0,31.79,13.14,4.96,14.8,8.17,8.19,379.0,11.0,19.0,180.0,,277.0,0.65,86.0,,30.0,,2010,5,2,20102
목포연안1_연안,2010-08-01,126.425,34.78027778,13.1,저층,586.0,30.51,22.72,1.02,16.6,4.2,7.59,816.0,48.0,44.0,152.0,,323.0,0.74,123.0,,72.0,,2010,8,3,20103
목포연안1_연안,2010-11-01,126.425,34.78027778,13.0,저층,293.0,30.82,16.11,0.47,24.4,6.73,7.97,619.0,23.0,28.0,176.0,,198.0,0.41,0.0,,28.0,,2010,11,4,20104
목포연안2_연안,2010-02-01,126.3805556,34.84444444,20.0,저층,250.0,31.99,4.02,5.84,34.8,11.14,7.65,322.0,3.0,8.0,69.0,,80.0,0.55,8.0,,21.0,,2010,2,1,20101
목포연안2_연안,2010-05-01,126.3805556,34.84444444,19.0,저층,295.0,30.84,15.96,1.46,16.8,9.25,8.03,288.0,9.0,9.0,138.0,,177.0,0.99,29.0,,12.0,,2010,5,2,20102
목포연안2_연안,2010-08-01,126.3805556,34.84444444,17.9,저층,394.0,30.0,24.48,8.13,18.4,7.35,7.72,422.0,18.0,6.0,147.0,,177.0,1.29,12.0,,29.0,,2010,8,3,20103
목포연안2_연안,2010-11-01,126.3805556,34.84444444,19.2,저층,278.0,30.78,15.79,0.42,15.0,7.68,8.06,590.0,15.0,24.0,183.0,,201.0,0.4,3.0,,25.0,,2010,11,4,20104
목포연안3_연안,2010-02-01,126.35,34.78972222,20.5,저층,265.0,32.24,5.17,3.29,49.6,10.89,7.94,449.0,2.0,15.0,137.0,,143.0,0.51,4.0,,32.0,,2010,2,1,20101
목포연안3_연안,2010-05-01,126.35,34.78972222,21.0,저층,228.0,31.63,14.62,4.53,121.2,9.05,8.06,184.0,10.0,11.0,123.0,,153.0,2.05,21.0,,16.0,,2010,5,2,20102
목포연안3_연안,2010-08-01,126.35,34.78972222,21.6,저층,287.0,30.88,23.76,3.8,18.4,7.16,7.84,383.0,0.0,1.0,75.0,,77.0,0.69,2.0,,17.0,,2010,8,3,20103
목포연안3_연안,2010-11-01,126.35,34.78972222,21.2,저층,285.0,30.92,15.1,2.07,24.4,7.47,8.01,598.0,18.0,24.0,172.0,,192.0,0.38,2.0,,31.0,,2010,11,4,20104
목포연안4_연안,2010-02-01,126.3419444,34.75916667,11.0,저층,256.0,32.43,5.64,3.1,44.4,11.73,7.95,441.0,2.0,13.0,116.0,,125.0,0.44,7.0,,27.0,,2010,2,1,20101
목포연안4_연안,2010-05-01,126.3419444,34.75916667,10.0,저층,177.0,32.4,13.7,2.45,120.4,9.59,8.06,216.0,12.0,11.0,126.0,,151.0,0.58,14.0,,16.0,,2010,5,2,20102
목포연안4_연안,2010-08-01,126.3419444,34.75916667,10.1,저층,209.0,31.51,22.94,4.86,12.4,7.45,7.74,356.0,10.0,5.0,77.0,,93.0,0.55,6.0,,5.0,,2010,8,3,20103
목포연안4_연안,2010-11-01,126.3419444,34.75916667,12.0,저층,258.0,31.14,15.42,1.03,13.0,7.1,7.83,591.0,13.0,23.0,171.0,,186.0,0.47,2.0,,26.0,,2010,11,4,20104
목포연안H1_항만,2010-02-01,126.3886111,34.78527778,10.0,저층,301.0,32.0,5.04,4.43,19.2,11.65,7.94,490.0,4.0,14.0,150.0,,160.0,0.46,6.0,,34.0,,2010,2,1,20101
목포연안H1_항만,2010-08-01,126.3886111,34.78527778,6.0,저층,356.0,29.72,23.93,14.06,17.8,7.76,7.84,387.0,19.0,2.0,131.0,,177.0,1.01,27.0,,44.0,,2010,8,3,20103
목포연안H2_항만,2010-02-01,126.3805556,34.77888889,19.0,저층,287.0,32.17,5.07,3.06,30.4,11.23,7.91,464.0,3.0,12.0,125.0,,128.0,0.6,0.0,,44.0,,2010,2,1,20101
목포연안H2_항만,2010-08-01,126.3805556,34.77888889,16.7,저층,256.0,30.67,23.35,2.55,11.0,6.74,7.77,524.0,25.0,15.0,130.0,,177.0,0.43,22.0,,27.0,,2010,8,3,20103
무안연안1_연안,2010-02-01,126.3788889,34.90555556,19.0,저층,257.0,31.95,3.77,7.73,38.0,11.27,7.81,289.0,3.0,4.0,47.0,,56.0,0.6,6.0,,15.0,,2010,2,1,20101
무안연안1_연안,2010-05-01,126.3788889,34.90555556,13.0,저층,275.0,30.24,16.8,1.28,112.0,8.25,8.0,330.0,11.0,11.0,164.0,,218.0,1.24,44.0,,19.0,,2010,5,2,20102
무안연안1_연안,2010-08-01,126.3788889,34.90555556,8.2,저층,237.0,29.23,25.96,2.49,17.0,6.62,7.8,587.0,8.0,5.0,92.0,,129.0,1.07,29.0,,13.0,,2010,8,3,20103
무안연안1_연안,2010-11-01,126.3788889,34.90555556,10.6,저층,228.0,30.73,14.63,0.76,10.4,7.68,8.09,537.0,14.0,23.0,143.0,,157.0,0.66,0.0,,23.0,,2010,11,4,20104
무안연안2_연안,2010-02-01,126.2891667,35.01111111,17.0,저층,191.0,32.11,3.37,5.89,60.4,11.31,7.79,357.0,3.0,6.0,49.0,,57.0,0.51,5.0,,22.0,,2010,2,1,20101
무안연안2_연안,2010-05-01,126.2891667,35.01111111,19.0,저층,262.0,31.37,16.94,2.08,115.2,8.59,8.0,227.0,7.0,7.0,81.0,,105.0,1.0,16.0,,17.0,,2010,5,2,20102
무안연안2_연안,2010-08-01,126.2891667,35.01111111,15.0,저층,217.0,30.15,26.22,1.75,39.4,6.66,7.84,539.0,11.0,7.0,127.0,,149.0,1.02,12.0,,18.0,,2010,8,3,20103
무안연안2_연안,2010-11-01,126.2891667,35.01111111,17.2,저층,127.0,31.11,14.36,0.72,24.8,8.18,8.17,535.0,8.0,17.0,114.0,,122.0,0.71,0.0,,22.0,,2010,11,4,20104
무안연안3_연안,2010-02-01,126.2380556,34.87888889,10.0,저층,269.0,32.02,4.26,2.96,82.8,10.93,8.14,475.0,3.0,14.0,119.0,,127.0,0.68,5.0,,54.0,,2010,2,1,20101
무안연안3_연안,2010-05-01,126.2380556,34.87888889,9.0,저층,302.0,32.08,14.35,1.36,118.0,8.5,7.92,206.0,10.0,10.0,109.0,,123.0,0.67,5.0,,13.0,,2010,5,2,20102
무안연안3_연안,2010-08-01,126.2380556,34.87888889,8.0,저층,150.0,30.79,24.99,2.11,37.0,6.62,7.75,467.0,33.0,5.0,64.0,,100.0,1.05,3.0,,9.0,,2010,8,3,20103
무안연안3_연안,2010-11-01,126.2380556,34.87888889,9.5,저층,320.0,31.39,14.83,0.6,137.7,7.55,8.07,634.0,5.0,24.0,167.0,,172.0,0.57,0.0,,85.0,,2010,11,4,20104
보령연안1_연안,2010-02-01,126.5,36.35194444,15.0,저층,355.116,32.21,4.26,1.20584,44.6,10.55,8.09,454.0,2.0,21.0,128.0,,137.0,1.75158,7.0,,54.0,,2010,2,1,20101
보령연안1_연안,2010-05-01,126.5,36.35194444,10.0,저층,228.0,32.05,12.45,1.697,7.6,9.87499,8.28,34.0,3.0,3.0,11.0,,20.0,1.51572,6.0,,23.0,,2010,5,2,20102
보령연안1_연안,2010-08-01,126.5,36.35194444,15.0,저층,60.0,30.71,27.35,1.55994,24.0,6.87,8.08,253.0,2.0,1.0,0.0,,20.0,1.32108,18.0,,81.448,,2010,8,3,20103
보령연안1_연안,2010-11-01,126.5,36.35194444,11.0,저층,204.781,31.72,12.39,0.55028,23.0,8.96,7.86,231.0,5.0,17.0,42.0,,72.0,1.4948,25.0,,24.6637,,2010,11,4,20104
보령연안2_연안,2010-02-01,126.5,36.30611111,25.0,저층,327.55,32.24,4.32,1.48684,54.2,10.48,8.08,476.0,1.0,22.0,131.0,,145.0,2.07126,13.0,,46.0,,2010,2,1,20101
보령연안2_연안,2010-05-01,126.5,36.30611111,10.0,저층,267.0,31.91,12.4,1.129,6.6,9.79249,8.31,44.0,3.0,3.0,12.0,,27.0,1.69482,12.0,,24.0,,2010,5,2,20102
보령연안2_연안,2010-08-01,126.5,36.30611111,7.0,저층,52.0,30.71,27.34,1.85748,14.8,6.81,8.11,140.0,1.0,1.0,10.0,,48.0,1.03828,37.0,,74.6606,,2010,8,3,20103
보령연안2_연안,2010-11-01,126.5,36.30611111,4.0,저층,91.6335,31.73,12.38,0.60776,24.2,8.49,7.93,216.0,6.0,17.0,44.0,,76.0,2.6664,26.0,,19.0583,,2010,11,4,20104
보령연안3_연안,2010-02-01,126.4916667,36.24583333,17.0,저층,350.251,32.26,4.05,0.93348,91.0,10.58,8.07,483.0,2.0,19.0,131.0,,164.0,1.47186,31.0,,52.0,,2010,2,1,20101
보령연안3_연안,2010-05-01,126.4916667,36.24583333,18.0,저층,218.0,31.93,12.17,1.23468,6.2,11.2029,8.33,32.0,3.0,2.0,9.0,,25.0,1.45602,13.0,,25.0,,2010,5,2,20102
보령연안3_연안,2010-08-01,126.4916667,36.24583333,15.0,저층,42.0,30.65,27.33,1.8005,36.4,6.91,8.15,318.0,1.0,2.0,4.0,,37.0,1.09888,32.0,,74.6606,,2010,8,3,20103
보령연안3_연안,2010-11-01,126.4916667,36.24583333,11.0,저층,63.745,31.77,12.04,1.1572,8.2,8.64,7.95,207.0,5.0,17.0,36.0,,59.0,2.3028,18.0,,17.9372,,2010,11,4,20104
보령연안4_연안,2010-02-01,126.4661111,36.18777778,18.0,저층,354.305,32.3,3.83,0.70088,28.4,10.63,8.06,460.0,2.0,15.0,122.0,,143.0,1.19214,19.0,,47.0,,2010,2,1,20101
보령연안4_연안,2010-05-01,126.4661111,36.18777778,15.0,저층,210.0,31.67,12.21,1.73656,7.2,9.26883,8.33,28.0,3.0,1.0,12.0,,23.0,1.25702,8.0,,34.0,,2010,5,2,20102
보령연안4_연안,2010-08-01,126.4661111,36.18777778,18.0,저층,724.0,30.63,27.42,1.40192,27.8,7.02,8.19,352.0,1.0,1.0,1.0,,15.0,1.40188,13.0,,22.6244,,2010,8,3,20103
보령연안4_연안,2010-11-01,126.4661111,36.18777778,14.0,저층,63.745,31.85,11.95,1.10652,10.0,8.77,7.97,232.0,6.0,14.0,36.0,,56.0,2.3634,14.0,,17.9372,,2010,11,4,20104
보령연안H1_항만,2010-02-01,126.5088889,36.33166667,18.0,저층,265.0,32.0,3.94,1.52496,19.2,10.44,8.03,390.0,2.0,15.0,133.0,,142.0,0.78588,7.0,,23.2558,,2010,2,1,20101
보령연안H1_항만,2010-08-01,126.5088889,36.33166667,8.0,저층,268.0,30.54,28.75,0.45716,26.0,7.06,8.12,62.0,2.0,7.0,1.0,,4.0,1.59243,1.0,,52.8758,,2010,8,3,20103
부산연안1_환경관리,2010-02-01,129.16944,35.14722,18.8,저층,310.673,34.1753,11.7229,0.336312,11.2,8.66474,8.02,284.845,9.07469,16.4284,104.721,,131.242,0.207792,17.4461,,26.6625,,2010,2,1,20101
부산연안1_환경관리,2010-05-01,129.16944,35.14722,19.0,저층,148.584,34.254,13.4661,0.792202,4.0,8.72333,8.03,194.713,6.85349,12.2147,64.7886,,81.2664,0.4068,9.62432,,21.2025,,2010,5,2,20102
부산연안1_환경관리,2010-08-01,129.16944,35.14722,17.0,저층,343.737,34.0291,12.1081,1.62177,7.6,6.85915,7.8,509.825,0.751579,25.294,131.486,,248.073,0.699936,115.835,,32.7487,,2010,8,3,20103
부산연안1_환경관리,2010-11-01,129.16944,35.14722,13.0,저층,308.805,33.5465,16.7522,1.29293,4.95,6.66945,8.0,336.969,6.25998,13.3434,105.015,,114.904,0.638976,3.6288,,47.366,,2010,11,4,20104
부산연안2_환경관리,2010-02-01,129.14056,35.14806,10.8,저층,323.786,34.0066,11.5094,0.396101,11.6,8.53661,8.02,289.601,7.35588,18.281,100.896,,128.946,0.703296,20.6945,,23.6905,,2010,2,1,20101
부산연안2_환경관리,2010-05-01,129.14056,35.14806,18.0,저층,180.282,34.3788,13.4548,1.38262,3.55,8.67281,8.03,237.29,8.31793,15.9943,87.7358,,114.251,0.504432,18.1972,,26.0906,,2010,5,2,20102
부산연안2_환경관리,2010-08-01,129.14056,35.14806,11.0,저층,347.058,34.235,16.4401,16.143,5.35,8.80524,8.01,161.718,1.04325,10.1162,15.3196,,58.6921,1.902,42.3292,,19.516,,2010,8,3,20103
부산연안2_환경관리,2010-11-01,129.14056,35.14806,9.0,저층,336.72,33.4166,16.712,1.02388,3.35,6.50395,8.0,453.979,10.2739,12.1384,147.203,,176.695,0.704512,19.2178,,45.3228,,2010,11,4,20104
부산연안3_환경관리,2010-02-01,129.12639,35.14611,8.8,저층,388.341,34.0348,11.6129,0.582941,11.15,8.76084,8.05,298.586,8.61634,24.3016,103.041,,162.641,0.543456,50.9834,,23.8762,,2010,2,1,20101
부산연안3_환경관리,2010-05-01,129.12639,35.14611,9.0,저층,181.272,34.6893,14.5632,1.87587,3.3,8.77385,8.03,223.446,7.61387,15.8431,89.7674,,112.166,0.715968,14.7847,,26.2716,,2010,5,2,20102
부산연안3_환경관리,2010-08-01,129.12639,35.14611,9.0,저층,353.885,34.3801,16.144,17.8619,5.95,8.51811,7.97,149.623,0.98492,1.28824,15.8666,,63.7342,1.58246,46.8827,,27.9206,,2010,8,3,20103
부산연안3_환경관리,2010-11-01,129.12639,35.14611,11.0,저층,315.562,33.4347,16.7329,1.43493,1.85,6.78529,8.0,444.94,11.1491,17.1088,150.049,,177.94,0.770048,16.7419,,34.5493,,2010,11,4,20104
부산연안4_환경관리,2010-02-01,129.09278,35.08583,14.7,저층,363.124,34.0224,10.0743,1.0463,9.15,9.08116,8.02,346.419,7.04077,18.4353,119.945,,158.215,0.687312,31.2297,,34.464,,2010,2,1,20101
부산연안4_환경관리,2010-05-01,129.09278,35.08583,13.0,저층,159.48,34.1142,13.3466,1.11357,2.8,8.85805,8.01,227.887,7.69836,13.2729,66.9233,,84.6621,0.846144,10.0405,,22.4698,,2010,5,2,20102
부산연안4_환경관리,2010-08-01,129.09278,35.08583,14.0,저층,337.648,33.2565,16.4078,13.1535,5.1,8.62977,7.98,65.6805,1.10159,9.49666,1.08129,,46.7888,2.51064,44.606,,22.1983,,2010,8,3,20103
부산연안4_환경관리,2010-11-01,129.09278,35.08583,14.0,저층,329.43,33.7797,15.3726,0.971569,4.95,6.57015,7.97,403.76,6.95411,17.8619,135.117,,164.865,0.802816,22.7941,,46.2515,,2010,11,4,20104
부산연안5_환경관리,2010-02-01,129.04583,35.0475,21.0,저층,256.204,34.2181,12.5479,0.545573,10.0,8.66474,8.01,278.238,5.00684,13.6496,100.781,,114.893,0.895104,9.10566,,30.1917,,2010,2,1,20101
부산연안5_환경관리,2010-05-01,129.04583,35.0475,22.5,저층,126.791,34.0296,13.054,1.25557,5.35,8.5044,7.97,199.415,5.83964,10.2493,46.3468,,60.1461,0.618336,7.95969,,13.4178,,2010,5,2,20102
부산연안5_환경관리,2010-08-01,129.04583,35.0475,26.0,저층,277.867,33.6661,15.3103,3.14639,7.35,7.14628,7.89,312.911,0.459903,15.2271,74.294,,147.44,1.55203,72.6857,,22.556,,2010,8,3,20103
부산연안5_환경관리,2010-11-01,129.04583,35.0475,23.0,저층,342.587,33.385,16.1596,1.77124,7.75,7.03354,7.97,481.6,10.0928,24.3386,148.894,,173.803,0.950272,14.8162,,44.0225,,2010,11,4,20104
부산연안6_환경관리,2010-02-01,129.01222,35.03472,25.0,저층,294.534,34.2038,12.4058,0.463364,26.75,8.63271,8.02,285.637,5.55113,19.6703,100.091,,110.358,1.00699,4.71596,,41.3368,,2010,2,1,20101
부산연안6_환경관리,2010-05-01,129.01222,35.03472,24.0,저층,119.857,34.1839,13.0044,2.21966,2.8,8.55492,7.94,198.892,6.0931,14.0289,38.7182,,56.9326,0.683424,12.1213,,21.3835,,2010,5,2,20102
부산연안6_환경관리,2010-08-01,129.01222,35.03472,25.0,저층,327.869,33.4463,16.4502,3.34818,9.15,7.22604,7.89,295.978,1.2766,19.5636,50.3373,,123.107,1.17163,71.4931,,36.3251,,2010,8,3,20103
부산연안6_환경관리,2010-11-01,129.01222,35.03472,25.0,저층,317.162,34.0756,15.8225,0.470837,7.2,5.46133,7.93,611.416,6.62214,20.4225,196.483,,210.402,0.835584,7.2968,,43.4652,,2010,11,4,20104
부산연안H1_항만,2010-02-01,129.0577778,35.11055556,15.0,저층,363.124,33.9223,9.6914,1.63672,7.35,8.72881,8.01,354.347,7.47047,40.3568,144.301,,236.906,0.31968,85.1353,,43.436,,2010,2,1,20101
부산연안H1_항만,2010-08-01,129.0577778,35.11055556,10.0,저층,304.067,34.4909,15.7353,8.89359,4.3,8.4543,7.87,162.928,1.88911,13.8332,42.0812,,92.2625,1.30858,48.2921,,25.7747,,2010,8,3,20103
부산연안H2_항만,2010-02-01,129.0325,35.08472222,6.0,저층,339.924,34.0695,11.6594,0.358733,5.3,8.10418,7.92,294.887,5.00684,18.281,117.558,,142.996,0.815184,20.4311,,27.777,,2010,2,1,20101
부산연안H2_항만,2010-08-01,129.0325,35.08472222,7.0,저층,204.432,32.4979,22.7751,1.86093,5.65,8.3905,8.13,152.526,0.955752,0.823608,2.7726,,103.41,1.15642,99.6813,,5.21044,,2010,8,3,20103
부산연안H3_항만,2010-02-01,129.0022222,35.06583333,12.8,저층,230.987,34.0416,12.0232,1.62177,4.95,9.0171,8.01,269.517,5.17873,13.4953,116.154,,134.916,0.511488,13.5831,,26.291,,2010,2,1,20101
부산연안H3_항만,2010-08-01,129.0022222,35.06583333,12.0,저층,304.805,33.8844,17.1905,4.45427,5.4,6.3487,7.94,285.576,3.78501,29.7854,72.5395,,187.281,1.91722,110.957,,37.7557,,2010,8,3,20103
사천연안1_연안,2010-02-01,128.0513889,34.90444444,17.0,저층,142.0,33.19,5.89,4.5317,9.0,10.03,8.18,141.0,1.0,7.0,12.0,,26.0,0.38,13.0,,23.0,,2010,2,1,20101
사천연안1_연안,2010-05-01,128.0513889,34.90444444,28.0,저층,31.8528,32.9,15.68,1.2204,19.8,7.48,8.12,68.0316,0.7588,7.6446,16.4,,24.0398,1.57333,6.881,,17.8281,,2010,5,2,20102
사천연안1_연안,2010-08-01,128.0513889,34.90444444,12.0,저층,124.982,32.39,20.76,4.3162,10.0,5.9,7.73,315.428,5.3634,1.95357,1.83712,,23.4685,0.59,16.268,,37.5379,,2010,8,3,20103
사천연안1_연안,2010-11-01,128.0513889,34.90444444,9.0,저층,217.854,32.24,17.28,2.382,11.4,6.66,7.16,498.739,11.5598,18.5907,60.2546,,82.6294,1.24,10.815,,48.5336,,2010,11,4,20104
사천연안2_연안,2010-02-01,128.1,34.90888889,20.0,저층,143.0,33.43,6.51,4.6747,9.0,9.9,8.16,138.0,1.0,9.0,7.0,,11.0,0.38,3.0,,20.0,,2010,2,1,20101
사천연안2_연안,2010-05-01,128.1,34.90888889,18.0,저층,25.6956,32.82,15.84,1.5421,14.8,7.57,8.14,67.102,0.2422,5.5304,8.4,,15.4,2.37333,6.7578,,16.2564,,2010,5,2,20102
사천연안2_연안,2010-08-01,128.1,34.90888889,18.6,저층,100.33,32.43,21.96,3.3086,12.8,7.28,7.85,236.466,2.3884,0.31,0.14,,18.746,0.63,16.2176,,15.5744,,2010,8,3,20103
사천연안2_연안,2010-11-01,128.1,34.90888889,16.5,저층,416.188,32.28,17.47,2.3279,10.4,6.71,7.27,494.206,10.2774,17.4158,59.5112,,79.87,1.76,10.0814,,44.5811,,2010,11,4,20104
사천연안3_연안,2010-02-01,128.125,34.875,16.0,저층,105.0,33.47,6.39,7.2831,8.4,9.61,8.17,208.0,0.0,4.0,18.0,,20.0,0.34,2.0,,17.0,,2010,2,1,20101
사천연안3_연안,2010-05-01,128.125,34.875,13.0,저층,44.2274,33.72,13.36,0.7382,6.0,7.96,8.15,36.9544,0.2996,4.9166,8.1,,15.59,0.333333,7.1904,,40.1016,,2010,5,2,20102
사천연안3_연안,2010-08-01,128.125,34.875,13.8,저층,125.543,33.39,18.15,2.4154,20.4,6.31,7.8,331.772,2.9316,0.151268,0.14,,24.7296,0.35,21.658,,20.739,,2010,8,3,20103
사천연안3_연안,2010-11-01,128.125,34.875,13.8,저층,191.012,32.64,17.84,3.4376,12.4,6.69,7.18,391.308,7.0686,11.0825,34.4078,,52.2256,1.28,10.7492,,28.4983,,2010,11,4,20104
사천연안4_연안,2010-02-01,128.1244444,34.89277778,17.0,저층,122.0,33.43,6.41,5.8941,7.8,10.03,8.16,134.0,1.0,8.0,7.0,,22.0,0.46,14.0,,18.0,,2010,2,1,20101
사천연안4_연안,2010-05-01,128.1244444,34.89277778,14.0,저층,22.1816,33.33,15.43,1.436,17.2,7.54,8.16,58.9456,1.5736,17.9242,9.0,,18.0762,0.573333,7.5026,,23.3182,,2010,5,2,20102
