project_name,station,yyyy-mm-dd hh:mm:ss,유효시간,Longitude [degrees_east],Latitude [degrees_north],수심(m),수심(text),전체수심(m),총질소[μg/L],totdisn_qc,염분[psu],sal_qc,수온[℃],wtrtmp_qc,클로로필-a[μg/L],chla_qc,부유물질 농도[mg/L],sussed_qc,용존산소[mg/L],disoxy_qc,수소이온농도[무단위],hydioncon_qc,규산염[μg/L],reasil_qc,아질산성질소[μg/L],nitnit_qc,인산염인[μg/L],po4p_qc,질산성질소[μg/L],natnit_qc,투명도[m],tr_qc,용존무기질소[μg/L],disinon_qc,화학적산소요구량[mg/L],cheoxydem_qc,암모니아성 질소[μg/L],amn_qc,총인[μg/L],totp_qc
해양환경측정망,구룡포연안2_연안,2020-11-02 9:28,Minute,129.5880556,35.99777778,0,표층,32,155.792,2,33.759,1,15.0832,1,1.352,1,2.65,2,8.05797,1,8.12,2,181.86,1,3.948,2,8.122,1,46.382,1,16,2,55.664,2,1.72424,2,5.334,2,17.825,2
해양환경측정망,구룡포연안2_연안,2020-11-02 9:28,Minute,129.5880556,35.99777778,32,저층,32,150.92,2,33.7377,1,14.6836,1,1.372,1,3.15,2,7.52146,1,8.19,2,185.696,1,3.64,2,8.928,1,43.372,1,,,57.302,2,0.848594,2,10.29,2,20.677,2
해양환경측정망,구룡포연안H1_항만,2020-02-14 10:20,Minute,129.5563889,35.98555556,0,표층,7,197.708,2,33.8675,1,13.1018,1,0.748,1,4.6,2,8.23919,1,8.15,2,316.064,1,3.528,2,15.717,1,90.118,1,4.8,2,122.388,2,1.70448,2,28.742,2,25.265,2
해양환경측정망,구룡포연안H1_항만,2020-02-14 10:20,Minute,129.5563889,35.98555556,7,저층,7,240.38,2,34.0021,1,13.2527,1,0.632,1,3.8,2,8.23,1,8.15,2,433.328,1,5.32,2,19.375,1,117.628,1,,,151.396,2,1.38288,2,28.448,2,29.977,2
해양환경측정망,구룡포연안H1_항만,2020-08-04 11:04,Minute,129.5563889,35.98555556,0,표층,7,126.252,2,31.6423,1,20.4633,1,6.86,1,17.4,2,10.2879,1,8.21,2,212.156,1,0.042,2,0.589,1,2.436,1,4,2,11.368,2,3.10613,2,8.89,2,26.691,2
해양환경측정망,구룡포연안H1_항만,2020-08-04 11:04,Minute,129.5563889,35.98555556,7,저층,7,106.54,2,32.6609,1,18.2579,1,5.56,1,7,2,8.20679,1,8.11,2,363.076,1,0.14,2,1.426,1,2.366,1,,,4.606,2,2.72341,2,2.1,2,24.304,2
해양환경측정망,군산연안1_연안,2020-02-15 7:25,Minute,126.7191667,35.99777778,0,표층,10,842.282,2,26.2666,1,6.3098,1,12.6667,1,49.3333,2,12.2735,1,8.07,2,567.196,1,10.654,2,18.817,1,508.788,1,0.5,2,611.212,2,1.89754,2,91.77,2,59.179,2
해양환경측정망,군산연안1_연안,2020-02-15 7:25,Minute,126.7191667,35.99777778,10,저층,10,828.954,2,27.0058,1,6.2682,1,12.7333,1,56.1667,2,11.7945,1,7.93,2,533.68,1,9.632,2,17.732,1,511.476,1,,,609.28,2,2.01042,2,88.172,2,58.683,2
해양환경측정망,군산연안1_연안,2020-05-17 13:30,Minute,126.7191667,35.99777778,0,표층,8,836.822,2,21.4352,1,17.1142,1,0.74,1,12.6667,2,6.26094,1,7.68,2,595.924,1,22.778,2,36.27,1,345.814,1,0.5,2,512.526,2,2.69568,2,143.934,2,68.851,2
해양환경측정망,군산연안1_연안,2020-05-17 13:30,Minute,126.7191667,35.99777778,8,저층,8,820.288,2,26.731,1,16.3328,1,1.725,1,15.6667,2,5.53796,1,7.77,2,528.276,1,19.082,2,36.053,1,270.06,1,,,415.968,2,2.71232,2,126.826,2,72.54,2
해양환경측정망,군산연안1_연안,2020-08-17 13:00,Minute,126.7191667,35.99777778,0,표층,8,1382.46,2,7.3721,1,25.893,1,6.56,1,21.5,2,6.93153,1,7.93,2,2411.98,1,34.118,2,46.159,1,1076.64,1,0.5,2,1252.52,2,2.24584,2,141.764,2,87.11,2
해양환경측정망,군산연안1_연안,2020-08-17 13:00,Minute,126.7191667,35.99777778,8,저층,8,952.938,2,16.6222,1,24.7518,1,3.1,1,27.5,2,5.85939,1,7.58,2,2110.22,1,27.51,2,47.771,1,701.876,1,,,909.888,2,3.33928,2,180.502,2,84.816,2
해양환경측정망,군산연안1_연안,2020-11-13 11:17,Minute,126.7191667,35.99777778,0,표층,7,852.894,2,25.3046,1,13.3268,1,2.87,1,73.75,2,8.16707,1,7.86,2,489.356,1,20.734,2,39.525,1,390.782,1,0.2,2,596.218,2,3.23294,2,184.702,2,69.595,2
해양환경측정망,군산연안1_연안,2020-11-13 11:17,Minute,126.7191667,35.99777778,7,저층,7,838.6,2,25.3012,1,13.3164,1,3.2,1,74.5,2,8.17102,1,7.92,2,479.864,1,21.084,2,38.936,1,389.97,1,,,595.742,2,3.11689,2,184.688,2,66.898,2
해양환경측정망,군산연안10_연안,2020-02-13 12:52,Minute,126.4,35.97916667,0,표층,15,190.218,2,31.9024,1,5.9929,1,16.72,1,20.8,2,13.1448,1,8.25,2,104.664,1,0.322,2,5.394,1,13.664,1,1,2,17.052,2,3.34892,2,3.066,2,31.434,2
해양환경측정망,군산연안10_연안,2020-02-13 12:52,Minute,126.4,35.97916667,15,저층,15,196.812,2,31.9147,1,5.9961,1,13.84,1,31.6,2,12.4963,1,8.26,2,98.924,1,0.49,2,5.518,1,12.656,1,,,23.086,2,2.28457,2,9.94,2,30.535,2
해양환경측정망,군산연안10_연안,2020-05-16 13:00,Minute,126.4,35.97916667,0,표층,18,173.796,2,31.5379,1,14.1859,1,3.6,1,4.75,2,8.89564,1,8.14,2,25.144,1,0.07,2,1.86,1,3.374,1,4,2,4.144,2,1.43104,2,0.7,2,16.678,2
해양환경측정망,군산연안10_연안,2020-05-16 13:00,Minute,126.4,35.97916667,18,저층,18,178.304,2,31.7553,1,12.9676,1,3.78,1,8.3,2,8.47928,1,8.12,2,34.132,1,0.112,2,0.868,1,3.444,1,,,14.574,2,1.248,2,11.018,2,17.329,2
해양환경측정망,군산연안10_연안,2020-08-18 10:44,Minute,126.4,35.97916667,0,표층,16,553.126,2,20.2345,1,26.8535,1,4.26667,1,11.9,2,11.4376,1,8.47,2,599.256,1,16.436,2,0.93,1,242.718,1,1.5,2,270.774,2,4.59352,2,11.62,2,36.58,2
해양환경측정망,군산연안10_연안,2020-08-18 10:44,Minute,126.4,35.97916667,16,저층,16,217.714,2,29.5503,1,24.7543,1,2.11,1,5.5,2,8.20097,1,8.27,2,59.024,1,0.56,2,0.775,1,7.644,1,,,96.656,2,2.88904,2,88.452,2,23.405,2
해양환경측정망,군산연안10_연안,2020-11-12 14:13,Minute,126.4,35.97916667,0,표층,20,172.06,2,31.675,1,14.3062,1,2.92,1,5.4,2,9.10245,1,8.12,2,114.268,1,3.598,2,9.176,1,15.036,1,5,2,31.962,2,1.62476,2,13.328,2,22.413,2
해양환경측정망,군산연안10_연안,2020-11-12 14:13,Minute,126.4,35.97916667,20,저층,20,192.332,2,31.7107,1,14.2825,1,3.2,1,5.7,2,9.00175,1,8.11,2,113.932,1,3.724,2,8.959,1,14.714,1,,,23.884,2,1.17712,2,5.446,2,21.886,2
해양환경측정망,군산연안2_연안,2020-02-15 7:43,Minute,126.6644444,36,0,표층,9.5,577.234,2,28.7067,1,6.177,1,17.04,1,33.3,2,12.3012,1,8.16,2,343.924,1,5.908,2,10.385,1,288.036,1,1,2,339.542,2,2.6071,2,45.598,2,47.492,2
해양환경측정망,군산연안2_연안,2020-02-15 7:43,Minute,126.6644444,36,9.5,저층,9.5,569.576,2,28.9346,1,6.1902,1,15.92,1,30.5,2,12.4123,1,8.18,2,335.72,1,5.544,2,10.633,1,305.452,1,,,353.388,2,2.12331,2,42.392,2,47.647,2
해양환경측정망,군산연안2_연안,2020-05-17 13:57,Minute,126.6644444,36,0,표층,5,529.27,2,26.5381,1,16.6331,1,2.425,1,26.6667,2,7.11528,1,7.91,2,269.724,1,9.66,2,20.15,1,164.066,1,1,2,299.67,2,2.21312,2,125.944,2,47.027,2
해양환경측정망,군산연안2_연안,2020-05-17 13:57,Minute,126.6644444,36,5,저층,5,490.7,2,29.7551,1,15.7523,1,3.405,1,24.5,2,7.25586,1,7.93,2,206.164,1,7.546,2,17.763,1,125.048,1,,,204.302,2,2.04672,2,71.708,2,50.406,2
해양환경측정망,군산연안2_연안,2020-08-17 13:30,Minute,126.6644444,36,0,표층,5,839.02,2,17.8642,1,25.5115,1,5.52,1,27.5,2,6.26005,1,8.07,2,1164.91,1,21.728,2,31.527,1,341.852,1,0.5,2,537.152,2,2.5996,2,173.572,2,74.338,2
해양환경측정망,군산연안2_연안,2020-08-17 13:30,Minute,126.6644444,36,5,저층,5,678.118,2,24.8745,1,24.1168,1,3.96,1,38,2,5.78886,1,8.03,2,896.224,1,15.876,2,26.226,1,261.562,1,,,445.032,2,2.9212,2,167.594,2,61.628,2
해양환경측정망,군산연안2_연안,2020-11-13 10:55,Minute,126.6644444,36,0,표층,5,595.77,2,28.2713,1,13.5205,1,4.1,1,94.25,2,8.43975,1,7.91,2,349.804,1,13.832,2,31.62,1,238.056,1,0.3,2,360.752,2,3.44847,2,108.864,2,64.821,2
해양환경측정망,군산연안2_연안,2020-11-13 10:55,Minute,126.6644444,36,5,저층,5,574.238,2,28.2671,1,13.5145,1,3.74,1,96.75,2,8.62428,1,7.96,2,346.64,1,14.028,2,31.31,1,237.748,1,,,361.34,2,3.43189,2,109.564,2,57.66,2
해양환경측정망,군산연안3_연안,2020-02-14 9:42,Minute,126.6,35.97916667,0,표층,13,613.032,2,28.4772,1,5.942,1,10.32,1,29.1667,2,12.624,1,8.07,2,383.796,1,7.168,2,10.726,1,319.06,1,0.5,2,366.926,2,0.720313,2,40.698,2,50.375,2
해양환경측정망,군산연안3_연안,2020-02-14 9:42,Minute,126.6,35.97916667,13,저층,13,478.996,2,29.9077,1,5.9536,1,10.68,1,75.5,2,13.1174,1,8.23,2,290.416,1,5.04,2,9.61,1,233.94,1,,,265.916,2,1.446,2,26.936,2,51.956,2
해양환경측정망,군산연안3_연안,2020-05-17 9:15,Minute,126.6,35.97916667,0,표층,11,536.928,2,26.09,1,16.3058,1,2.10333,1,9,2,7.34354,1,7.79,2,261.408,1,11.116,2,18.662,1,200.676,1,1.5,2,259.924,2,2.29632,2,48.132,2,42.687,2
해양환경측정망,군산연안3_연안,2020-05-17 9:15,Minute,126.6,35.97916667,11,저층,11,325.64,2,30.7179,1,15.4611,1,3.93333,1,17.3,2,7.56776,1,7.94,2,93.184,1,3.416,2,9.424,1,59.304,1,,,103.446,2,1.9136,2,40.726,2,32.488,2
해양환경측정망,군산연안3_연안,2020-08-17 14:17,Minute,126.6,35.97916667,0,표층,12,673.862,2,14.7712,1,25.8748,1,4.885,1,2.66667,2,6.96533,1,8.15,2,1161.38,1,19.67,2,24.397,1,404.642,1,1,2,542.612,2,3.35536,2,118.3,2,73.966,2
해양환경측정망,군산연안3_연안,2020-08-17 14:17,Minute,126.6,35.97916667,12,저층,12,481.012,2,26.6722,1,23.9918,1,2.18,1,1,2,5.45248,1,8.08,2,588.224,1,13.538,2,21.855,1,134.89,1,,,276.416,2,3.04984,2,127.988,2,74.772,2
해양환경측정망,군산연안3_연안,2020-11-12 15:54,Minute,126.6,35.97916667,0,표층,9,481.516,2,29.0849,1,13.919,1,2.54333,1,22,2,8.6467,1,8.07,2,318.388,1,10.038,2,26.629,1,199.71,1,0.8,2,286.118,2,2.1553,2,76.37,2,45.136,2
해양환경측정망,군산연안3_연안,2020-11-12 15:54,Minute,126.6,35.97916667,9,저층,9,453.39,2,29.4892,1,13.8721,1,2.60333,1,34.7,2,8.64088,1,8.06,2,301.14,1,9.534,2,24.707,1,178.794,1,,,260.68,2,1.90661,2,72.352,2,43.121,2
해양환경측정망,군산연안4_연안,2020-02-14 10:05,Minute,126.55,35.97916667,0,표층,11,408.184,2,28.7191,1,5.9319,1,16,1,32.3,2,12.6739,1,8.24,2,270.676,1,3.71,2,7.471,1,200.494,1,1,2,227.682,2,1.47825,2,23.478,2,41.571,2
해양환경측정망,군산연안4_연안,2020-02-14 10:05,Minute,126.55,35.97916667,11,저층,11,340.41,2,30.7824,1,5.9587,1,16.32,1,45.3,2,12.8748,1,8.28,2,198.828,1,2.856,2,6.634,1,131.782,1,,,148.47,2,1.25248,2,13.832,2,39.556,2
해양환경측정망,군산연안4_연안,2020-05-17 9:40,Minute,126.55,35.97916667,0,표층,12,283.906,2,29.9782,1,15.8301,1,2.96,1,8.7,2,8.05791,1,8,2,88.088,1,3.29,2,7.471,1,63.798,1,2,2,85.96,2,1.81376,2,18.872,2,26.443,2
해양환경측정망,군산연안4_연안,2020-05-17 9:40,Minute,126.55,35.97916667,12,저층,12,261.52,2,30.9737,1,15.3073,1,4.02,1,26.1,2,7.75205,1,8,2,58.744,1,2.114,2,5.363,1,30.38,1,,,60.452,2,1.86368,2,27.958,2,25.172,2
해양환경측정망,군산연안4_연안,2020-08-17 14:49,Minute,126.55,35.97916667,0,표층,13,544.418,2,22.3938,1,25.0554,1,4.66667,1,5.9,2,6.64649,1,8.15,2,697.984,1,14.322,2,18.507,1,169.82,1,1.5,2,306.25,2,3.01768,2,122.108,2,54.932,2
해양환경측정망,군산연안4_연안,2020-08-17 14:49,Minute,126.55,35.97916667,13,저층,13,464.072,2,27.2149,1,23.8961,1,2.58333,1,10.5,2,5.74092,1,8.08,2,532.308,1,11.55,2,20.987,1,95.872,1,,,236.74,2,2.9212,2,129.318,2,48.608,2
해양환경측정망,군산연안4_연안,2020-11-12 15:28,Minute,126.55,35.97916667,0,표층,11,405.72,2,29.7429,1,14.0158,1,2.24,1,18.85,2,8.85224,1,8.09,2,275.856,1,8.232,2,23.498,1,168.21,1,2.2,2,227.514,2,1.70766,2,51.072,2,38.688,2
해양환경측정망,군산연안4_연안,2020-11-12 15:28,Minute,126.55,35.97916667,11,저층,11,319.256,2,30.7386,1,13.7676,1,2.66,1,5.25,2,8.87315,1,8.08,2,236.768,1,6.664,2,17.794,1,89.474,1,,,131.32,2,1.9895,2,35.182,2,34.1,2
해양환경측정망,군산연안5_연안,2020-02-13 13:45,Minute,126.5611111,36.01666667,0,표층,6,311.388,2,30.6377,1,5.9078,1,18.2,1,41.1,2,13.1158,1,8.25,2,176.848,1,2.002,2,3.534,1,75.726,1,1,2,87.318,2,0.768692,2,9.59,2,40.61,2
해양환경측정망,군산연안5_연안,2020-02-13 13:45,Minute,126.5611111,36.01666667,6,저층,6,287.658,2,31.0125,1,5.8949,1,18.84,1,49.7,2,12.7818,1,8.27,2,157.696,1,1.582,2,3.534,1,69.832,1,,,92.568,2,0.817071,2,21.154,2,37.293,2
해양환경측정망,군산연안5_연안,2020-05-16 12:15,Minute,126.5611111,36.01666667,0,표층,9,240.632,2,30.939,1,15.9742,1,2.24,1,4.25,2,8.18038,1,8.09,2,41.776,1,1.148,2,1.984,1,22.54,1,6.5,2,25.13,2,1.78603,2,1.442,2,21.7,2
해양환경측정망,군산연안5_연안,2020-05-16 12:15,Minute,126.5611111,36.01666667,9,저층,9,235.914,2,30.9962,1,15.887,1,2.88,1,20.05,2,8.1329,1,8.09,2,37.1,1,1.526,2,1.829,1,21.014,1,,,24.486,2,1.92469,2,1.946,2,21.142,2
해양환경측정망,군산연안5_연안,2020-08-17 11:08,Minute,126.5611111,36.01666667,0,표층,7,638.344,2,15.0796,1,26.7586,1,8.4,1,6.83333,2,7.68318,1,8.24,2,834.344,1,18.984,2,9.083,1,285.852,1,1,2,388.626,2,3.6448,2,83.79,2,48.36,2
해양환경측정망,군산연안5_연안,2020-08-17 11:08,Minute,126.5611111,36.01666667,7,저층,7,485.982,2,25.8899,1,24.2868,1,4.9,1,15.6667,2,6.64623,1,8.14,2,581.224,1,15.134,2,15.469,1,170.156,1,,,294.63,2,3.2428,2,109.34,2,45.973,2
해양환경측정망,군산연안5_연안,2020-11-13 12:50,Minute,126.5611111,36.01666667,0,표층,8,283.248,2,30.4494,1,13.5583,1,2.82,1,13.35,2,8.99139,1,7.97,2,272.972,1,6.51,2,18.073,1,93.898,1,2,2,128.618,2,1.49213,2,28.21,2,31.899,2
해양환경측정망,군산연안5_연안,2020-11-13 12:50,Minute,126.5611111,36.01666667,8,저층,8,279.818,2,30.9103,1,13.4977,1,2.42,1,15.8,2,8.86898,1,8.07,2,271.404,1,5.81,2,16.244,1,75.292,1,,,106.736,2,2.18845,2,25.634,2,30.504,2
해양환경측정망,군산연안6_연안,2020-02-15 9:12,Minute,126.5088889,36.05833333,0,표층,13,208.824,2,31.7088,1,6.2864,1,16.84,1,27.6,2,13.0041,1,8.24,2,28.364,1,0.406,2,1.395,1,2.772,1,1.5,2,6.356,2,1.84916,2,3.178,2,30.659,2
해양환경측정망,군산연안6_연안,2020-02-15 9:12,Minute,126.5088889,36.05833333,13,저층,13,192.934,2,31.7107,1,6.2545,1,17.8,1,33.9,2,12.9536,1,8.26,2,23.464,1,0.21,2,1.736,1,1.498,1,,,5.222,2,1.83303,2,3.514,2,28.489,2
해양환경측정망,군산연안6_연안,2020-05-16 11:50,Minute,126.5088889,36.05833333,0,표층,12,163.562,2,31.1093,1,15.6591,1,1.28,1,4.05,2,8.54535,1,8.13,2,17.22,1,0.112,2,2.077,1,11.214,1,8,2,14.238,2,1.64736,2,2.912,2,15.996,2
해양환경측정망,군산연안6_연안,2020-05-16 11:50,Minute,126.5088889,36.05833333,12,저층,12,186.06,2,31.4701,1,15.6252,1,3.62,1,6.1,2,8.0694,1,8.1,2,32.004,1,0.476,2,0.31,1,4.55,1,,,7.56,2,2.95083,2,2.534,2,17.763,2
해양환경측정망,군산연안6_연안,2020-08-17 10:29,Minute,126.5088889,36.05833333,0,표층,10,390.852,2,15.7675,1,26.5743,1,4.585,1,2.5,2,9.07687,1,8.3,2,430.332,1,9.94,2,5.952,1,152.292,1,1,2,214.97,2,4.01464,2,52.738,2,54.963,2
해양환경측정망,군산연안6_연안,2020-08-17 10:29,Minute,126.5088889,36.05833333,10,저층,10,334.768,2,27.9895,1,24.1289,1,3.62,1,6.83333,2,7.22198,1,8.18,2,274.96,1,6.118,2,7.254,1,80.976,1,,,146.146,2,2.278,2,59.052,2,52.7,2
해양환경측정망,군산연안6_연안,2020-11-13 13:26,Minute,126.5088889,36.05833333,0,표층,13,204.12,2,31.6145,1,14.3088,1,2.98,1,6.9,2,9.12249,1,8.13,2,177.8,1,5.6,2,11.284,1,28.196,1,4.5,2,40.936,2,1.1937,2,7.14,2,24.707,2
해양환경측정망,군산연안6_연안,2020-11-13 13:26,Minute,126.5088889,36.05833333,13,저층,13,223.09,2,31.6466,1,14.2594,1,4.08,1,11.65,2,9.12359,1,8.13,2,197.036,1,6.342,2,11.501,1,26.334,1,,,59.094,2,1.6745,2,26.418,2,25.761,2
해양환경측정망,군산연안7_연안,2020-02-15 9:45,Minute,126.4888889,36.11666667,0,표층,13,191.212,2,32.1059,1,6.5946,1,15.12,1,13.5,2,11.9588,1,8.18,2,92.624,1,0.14,2,7.13,1,6.818,1,1.5,2,9.8,2,1.63952,2,2.842,2,32.705,2
해양환경측정망,군산연안7_연안,2020-02-15 9:45,Minute,126.4888889,36.11666667,13,저층,13,187.894,2,32.106,1,6.5797,1,13.96,1,14.6,2,11.9391,1,8.21,2,85.26,1,0.056,2,6.355,1,4.102,1,,,11.256,2,1.55889,2,7.098,2,30.194,2
해양환경측정망,군산연안7_연안,2020-05-16 11:10,Minute,126.4888889,36.11666667,0,표층,13,142.24,2,31.2708,1,16.2255,1,1.09,1,3.3,2,8.38503,1,8.12,2,24.64,1,0.042,2,2.294,1,3.024,1,6.5,2,44.366,2,1.56971,2,41.3,2,13.95,2
해양환경측정망,군산연안7_연안,2020-05-16 11:10,Minute,126.4888889,36.11666667,13,저층,13,185.01,2,31.4068,1,16.055,1,2.54,1,7.1,2,8.08442,1,8.11,2,35.588,1,0.42,2,0.744,1,5.278,1,,,13.804,2,1.98571,2,8.106,2,17.794,2
해양환경측정망,군산연안7_연안,2020-08-17 9:56,Minute,126.4888889,36.11666667,0,표층,11,746.76,2,13.3036,1,27.18,1,8.4,1,7.2,2,11.6639,1,8.59,2,898.884,1,19.768,2,2.108,1,439.992,1,1.5,2,481.054,2,4.6096,2,21.294,2,31.465,2
해양환경측정망,군산연안7_연안,2020-08-17 9:56,Minute,126.4888889,36.11666667,11,저층,11,322.854,2,28.5502,1,24.1456,1,3.86667,1,10.7,2,8.64419,1,8.25,2,299.908,1,6.286,2,4.898,1,113.54,1,,,159.992,2,3.11416,2,40.166,2,22.971,2
해양환경측정망,군산연안7_연안,2020-11-13 13:51,Minute,126.4888889,36.11666667,0,표층,14,198.366,2,31.7328,1,14.7125,1,1.92,1,6.95,2,9.10661,1,8.13,2,221.872,1,6.846,2,12.152,1,23.758,1,3.5,2,39.466,2,1.14396,2,8.862,2,25.203,2
해양환경측정망,군산연안7_연안,2020-11-13 13:51,Minute,126.4888889,36.11666667,14,저층,14,220.696,2,31.7343,1,14.3922,1,3.34,1,12.6,2,8.97726,1,8.12,2,196.392,1,7.196,2,11.966,1,23.142,1,,,34.608,2,1.6745,2,4.27,2,25.513,2
해양환경측정망,군산연안8_연안,2020-02-15 8:40,Minute,126.5,35.97916667,0,표층,15,220.64,2,30.9487,1,6.0886,1,18.32,1,27.2,2,12.8686,1,8.2,2,142.016,1,1.61,2,4.65,1,75.628,1,1.5,2,85.624,2,1.9943,2,8.386,2,30.039,2
해양환경측정망,군산연안8_연안,2020-02-15 8:40,Minute,126.5,35.97916667,15,저층,15,299.698,2,31.0546,1,6.1641,1,17.96,1,20,2,12.903,1,8.23,2,148.12,1,1.932,2,4.681,1,85.302,1,,,95.228,2,0.946082,2,7.994,2,33.015,2
해양환경측정망,군산연안8_연안,2020-05-16 13:44,Minute,126.5,35.97916667,0,표층,14,257.544,2,30.4598,1,15.7849,1,3.12,1,6.3,2,8.17639,1,8.08,2,82.432,1,2.996,2,7.223,1,52.57,1,2.5,2,63.14,2,1.78048,2,7.574,2,26.505,2
해양환경측정망,군산연안8_연안,2020-05-16 13:44,Minute,126.5,35.97916667,14,저층,14,240.73,2,31.1443,1,15.3326,1,3.92,1,5.7,2,8.35608,1,8.09,2,36.624,1,1.344,2,2.759,1,19.516,1,,,40.138,2,1.78048,2,19.278,2,22.878,2
해양환경측정망,군산연안8_연안,2020-08-17 11:43,Minute,126.5,35.97916667,0,표층,12,551.866,2,20.2717,1,26.5994,1,6,1,23,2,10.3471,1,8.41,2,700.112,1,15.554,2,5.859,1,266.574,1,1.5,2,347.312,2,4.5038,2,65.184,2,30.969,2
해양환경측정망,군산연안8_연안,2020-08-17 11:43,Minute,126.5,35.97916667,12,저층,12,353.136,2,27.9244,1,23.8778,1,3.21,1,7,2,6.50688,1,8.17,2,365.26,1,8.442,2,14.725,1,77.042,1,,,108.192,2,2.68,2,22.708,2,23.467,2
해양환경측정망,군산연안8_연안,2020-11-12 15:01,Minute,126.5,35.97916667,0,표층,13,282.674,2,30.3931,1,13.8942,1,2.68,1,9.95,2,8.97914,1,8.1,2,232.064,1,6.748,2,18.321,1,97.846,1,3.5,2,137.732,2,2.12214,2,33.138,2,33.914,2
해양환경측정망,군산연안8_연안,2020-11-12 15:01,Minute,126.5,35.97916667,13,저층,13,280.406,2,30.8737,1,13.8792,1,3.4,1,14.55,2,8.98505,1,8.09,2,211.176,1,6.132,2,15.934,1,74.592,1,,,106.008,2,1.74082,2,25.284,2,30.969,2
해양환경측정망,군산연안9_연안,2020-02-13 13:15,Minute,126.45,35.97916667,0,표층,10,189.224,2,31.9283,1,6.1052,1,17.8,1,14.9,2,12.5112,1,8.28,2,27.832,1,0.014,2,0.992,1,2.394,1,1,2,5.236,2,2.52647,2,2.828,2,32.984,2
해양환경측정망,군산연안9_연안,2020-02-13 13:15,Minute,126.45,35.97916667,10,저층,10,184.646,2,31.9239,1,6.072,1,16.84,1,45.2,2,13.0823,1,8.3,2,27.916,1,0.126,2,1.922,1,2.296,1,,,4.9,2,2.9135,2,2.478,2,30.318,2
해양환경측정망,군산연안9_연안,2020-05-16 13:20,Minute,126.45,35.97916667,0,표층,13,217.014,2,31.0637,1,15.4707,1,2.56,1,6.7,2,8.48328,1,8.12,2,27.076,1,0.672,2,0.496,1,14.196,1,4,2,15.918,2,1.69728,2,1.05,2,18.91,2
해양환경측정망,군산연안9_연안,2020-05-16 13:20,Minute,126.45,35.97916667,13,저층,13,217.378,2,31.5323,1,13.8695,1,4.46,1,11.55,2,8.00865,1,8.1,2,53.984,1,0.854,2,2.108,1,2.842,1,,,8.764,2,1.44768,2,5.068,2,22.134,2
해양환경측정망,군산연안9_연안,2020-08-18 10:18,Minute,126.45,35.97916667,0,표층,11,509.782,2,20.58,1,26.7029,1,5.5,1,23.7,2,8.12128,1,8.21,2,467.516,1,13.65,2,3.348,1,191.94,1,1.5,2,229.376,2,4.48096,2,23.786,2,43.462,2
해양환경측정망,군산연안9_연안,2020-08-18 10:18,Minute,126.45,35.97916667,11,저층,11,237.538,2,28.8972,1,24.7304,1,2.84333,1,11.7,2,8.16826,1,8.22,2,145.236,1,3.556,2,2.294,1,42.49,1,,,57.764,2,2.98552,2,11.718,2,36.301,2
해양환경측정망,군산연안9_연안,2020-11-12 14:37,Minute,126.45,35.97916667,0,표층,13,210.896,2,31.2628,1,14.2368,1,2.58,1,4.15,2,9.35982,1,8.13,2,188.86,1,4.928,2,11.78,1,41.65,1,6,2,54.838,2,1.49213,2,8.26,2,27.187,2
해양환경측정망,군산연안9_연안,2020-11-12 14:37,Minute,126.45,35.97916667,13,저층,13,226.618,2,31.3891,1,14.0966,1,4.62,1,4.7,2,9.08196,1,8.12,2,189.756,1,5.124,2,11.625,1,40.418,1,,,54.474,2,1.79055,2,8.932,2,25.947,2
해양환경측정망,기장연안1_연안,2020-02-24 13:05,Minute,129.2802778,35.28333333,0,표층,28,199.696,2,34.2882,1,13.5681,1,1.528,1,6.55,2,9.48032,1,8.23,2,323.652,1,5.572,2,14.322,1,93.422,1,4,2,102.872,2,2.01,2,3.878,2,25.575,2
해양환경측정망,기장연안1_연안,2020-02-24 13:05,Minute,129.2802778,35.28333333,28,저층,28,206.878,2,34.2784,1,13.3592,1,1.658,1,11.55,2,9.39216,1,8.22,2,267.82,1,4.536,2,14.105,1,77.728,1,,,83.65,2,1.41504,2,1.386,2,26.195,2
해양환경측정망,기장연안1_연안,2020-05-22 11:33,Minute,129.2802778,35.28333333,0,표층,28,147.546,2,33.8533,1,16.2346,1,5,1,7.3,2,9.12,1,8.3,2,134.876,1,1.008,2,0.62,1,2.366,1,3.5,2,5.054,2,1.70843,2,1.68,2,22.878,2
해양환경측정망,기장연안1_연안,2020-05-22 11:33,Minute,129.2802778,35.28333333,28,저층,28,214.354,2,34.067,1,14.6029,1,3.116,1,12.1,2,8.47,1,8.21,2,342.692,1,16.198,2,13.578,1,57.736,1,,,91.882,2,1.74139,2,17.948,2,32.984,2
해양환경측정망,기장연안1_연안,2020-08-23 13:45,Minute,129.2802778,35.28333333,0,표층,28,111.608,2,32.0588,1,25.4329,1,1.056,1,2.8,2,8.86,1,8.15,2,270.144,1,1.4,2,3.286,1,19.67,1,6.2,2,25.424,2,1.07605,2,4.354,2,16.399,2
해양환경측정망,기장연안1_연안,2020-08-23 13:45,Minute,129.2802778,35.28333333,28,저층,28,235.41,2,33.9768,1,14.0174,1,1.592,1,18.9,2,7.39,1,7.96,2,536.2,1,4.746,2,26.598,1,160.188,1,,,178.402,2,0.793173,2,13.468,2,37.541,2
