station,date_time,longitude,latitude,depth(m),총질소[μg/L],염분[psu],수온[℃],클로로필-a[μg/L],부유물질 농도[mg/L],용존산소[mg/L],수소이온농도[무단위],규산염[μg/L],아질산성질소[μg/L],인산염인[μg/L],질산성질소[μg/L],투명도[m],용존무기질소[μg/L],화학적산소요구량[mg/L],암모니아성 질소[μg/L],총인[μg/L],overlap_count,유분[mg/L]
조천연안2_연안,2012-03-08,126.7327778,33.57388889,49.0,138.5,34.36,12.95,3.18,9.2,8.99,8.02,252.1,2.9,12.0,83.2,,94.7,0.95,8.5,13.8,1,
조천연안2_연안,2012-05-23,126.7327778,33.57388889,18.0,145.1,34.15,15.86,0.66,14.0,7.47,7.83,356.5,2.0,2.3,29.0,,32.0,0.55,1.0,9.9,1,
조천연안2_연안,2012-08-22,126.7327778,33.57388889,48.0,202.2,33.48,16.07,1.59,9.3,7.11,8.09,295.9,3.9,13.2,66.6,,76.2,0.7,5.7,20.8,1,
조천연안2_연안,2012-11-28,126.7327778,33.57388889,38.0,173.6,33.58,17.08,3.61,15.0,7.84,8.24,238.3,8.1,11.0,69.7,,79.2,0.33,1.5,11.4,1,
조천연안3_연안,2012-03-08,126.6663889,33.56055556,35.0,133.3,34.4,13.51,3.01,6.0,8.97,8.05,195.9,2.9,10.1,67.5,,76.6,0.73,6.2,14.2,1,
조천연안3_연안,2012-05-23,126.6663889,33.56055556,33.0,143.4,34.15,16.05,1.24,8.2,7.74,7.98,223.8,1.1,2.2,15.9,,19.3,0.42,2.3,10.6,1,
조천연안3_연안,2012-08-23,126.6663889,33.56055556,31.0,158.7,32.69,20.2,1.88,9.0,7.42,8.19,255.6,3.3,7.0,37.3,,47.2,0.45,6.7,21.1,1,
조천연안3_연안,2012-11-28,126.6663889,33.56055556,33.0,170.3,33.45,16.99,3.95,23.0,7.57,8.24,265.2,6.8,9.3,72.6,,83.5,0.68,4.1,9.4,1,
주문진연안1_연안,2012-02-05,128.8375,37.88583333,14.0,193.6,34.21,7.67,1.1,2.6,9.18,8.24,250.6,3.6,13.2,76.8,,87.7,0.64,7.4,21.4,1,
주문진연안1_연안,2012-05-02,128.8375,37.88583333,14.0,185.5,34.22,11.86,1.97,4.2,9.06,8.18,21.9,0.5,4.7,10.5,,11.1,0.64,0.2,16.2,1,
주문진연안1_연안,2012-08-06,128.8375,37.88583333,15.0,134.3,33.52,24.23,1.31,6.0,7.67,8.28,17.2,1.3,2.4,9.0,,22.2,1.94,11.9,14.3,1,
주문진연안1_연안,2012-11-21,128.8375,37.88583333,22.0,151.5,33.31,12.59,1.74,4.6,8.28,8.15,117.0,1.7,1.6,30.3,,38.9,0.23,7.0,10.9,1,
주문진연안2_연안,2012-02-05,128.8466667,37.88777778,21.0,156.8,34.2,7.72,0.87,1.6,9.09,8.24,245.7,3.7,12.7,73.5,,83.9,0.66,6.7,20.6,1,
주문진연안2_연안,2012-05-02,128.8466667,37.88777778,21.0,151.5,34.15,10.35,1.33,4.0,8.83,8.23,47.5,2.1,7.7,21.6,,24.0,0.7,0.3,19.1,1,
주문진연안2_연안,2012-08-06,128.8466667,37.88777778,21.0,129.4,33.9,20.79,0.64,1.4,7.3,8.19,74.7,1.1,1.4,6.3,,18.2,0.74,10.8,14.4,1,
주문진연안2_연안,2012-11-21,128.8466667,37.88777778,22.0,158.3,33.37,13.11,1.39,2.8,8.02,8.14,119.5,2.0,1.4,33.6,,43.8,0.61,8.2,10.7,1,
주문진연안3_연안,2012-02-05,128.8522222,37.89416667,27.0,323.5,34.23,7.92,0.87,2.4,9.33,8.25,250.1,3.6,12.9,77.9,,101.4,0.77,19.9,23.5,1,
주문진연안3_연안,2012-05-02,128.8522222,37.89416667,22.0,233.5,34.27,8.14,1.57,2.8,8.58,8.18,139.7,3.1,15.7,66.7,,70.0,0.4,0.1,19.6,1,
주문진연안3_연안,2012-08-06,128.8522222,37.89416667,23.0,141.5,34.0,19.67,0.43,2.8,7.26,8.19,71.2,1.2,1.8,5.7,,18.3,0.7,11.4,15.9,1,
주문진연안3_연안,2012-11-21,128.8522222,37.89416667,25.0,162.4,33.43,13.35,1.74,2.8,8.05,8.13,130.9,2.2,1.4,50.6,,60.3,0.57,7.5,11.2,1,
주문진연안4_연안,2012-02-05,128.8525,37.91888889,35.0,144.3,34.24,7.83,0.66,2.0,9.23,8.26,244.1,3.5,12.6,70.9,,80.9,0.61,6.6,22.9,1,
주문진연안4_연안,2012-05-07,128.8525,37.91888889,41.0,317.2,34.2,5.33,0.67,3.0,8.18,8.0,339.6,3.3,29.9,166.5,,171.2,0.58,1.4,31.5,1,
주문진연안4_연안,2012-08-06,128.8525,37.91888889,32.0,119.7,34.07,14.85,0.84,4.2,8.39,8.2,127.5,1.3,2.4,5.3,,19.3,0.59,12.7,15.8,1,
주문진연안4_연안,2012-11-20,128.8525,37.91888889,37.0,152.6,33.4,13.32,1.39,2.4,8.05,8.16,113.2,1.8,1.0,27.2,,35.7,0.61,6.8,11.0,1,
주문진연안5_연안,2012-02-10,128.8741667,37.86111111,24.0,145.9,34.23,6.89,0.64,4.0,9.55,8.24,236.1,3.0,11.4,71.4,,78.9,0.69,4.5,22.2,1,
주문진연안5_연안,2012-05-07,128.8741667,37.86111111,24.0,129.1,34.1,9.59,1.57,4.8,9.07,8.15,21.1,0.3,5.5,10.3,,13.2,0.78,2.7,14.6,1,
주문진연안5_연안,2012-08-08,128.8741667,37.86111111,23.0,123.2,33.99,19.24,0.87,4.2,7.48,8.14,100.0,1.0,1.4,15.0,,29.3,0.53,13.4,14.0,1,
주문진연안5_연안,2012-11-21,128.8741667,37.86111111,24.0,159.9,33.41,13.31,1.08,2.6,8.12,8.15,106.9,2.0,1.0,28.5,,36.5,0.41,6.0,10.8,1,
주문진연안H1_항만,2012-08-06,128.8313889,37.89055556,7.0,328.4,33.2,24.99,37.54,3.2,9.44,8.28,107.2,0.8,2.8,13.0,,28.5,2.72,14.7,47.1,1,
죽변연안3_연안,2012-02-12,129.4313889,36.97472222,36.0,194.9,34.38,8.27,0.84,2.6,8.66,8.2,246.7,2.4,12.3,72.6,,76.3,0.53,1.2,18.2,1,
죽변연안3_연안,2012-05-08,129.4313889,36.97472222,43.0,301.5,34.33,7.8,1.1,5.2,7.7,8.0,228.6,3.9,23.8,110.4,,127.2,0.46,12.9,27.5,1,
죽변연안3_연안,2012-08-10,129.4313889,36.97472222,34.0,141.1,34.1,13.98,2.09,3.6,8.85,8.12,62.5,1.1,2.8,11.3,,14.2,0.82,1.8,18.9,1,
죽변연안3_연안,2012-11-22,129.4313889,36.97472222,36.0,197.0,33.4,14.08,1.57,3.0,7.75,8.1,240.9,3.2,8.4,57.6,,63.2,0.46,2.4,15.1,1,
죽변연안H1_항만,2012-08-10,129.4230556,37.05638889,9.0,175.9,33.87,21.35,1.74,4.6,7.14,8.12,99.9,1.6,0.7,16.6,,27.8,1.06,9.6,17.5,1,
표선연안1_연안,2012-03-07,126.7675,33.28083333,10.0,130.8,34.41,15.0,0.64,1.6,8.71,8.24,186.0,3.0,8.6,55.6,,66.2,0.57,7.6,12.5,1,
표선연안1_연안,2012-05-23,126.7675,33.28083333,11.0,150.5,33.9,17.84,0.81,3.5,7.47,7.96,190.3,2.5,3.3,22.7,,25.2,0.44,1.8,9.8,1,
표선연안1_연안,2012-08-22,126.7675,33.28083333,11.0,152.7,32.49,21.15,2.4,5.4,7.83,7.98,241.2,2.8,6.3,21.0,,33.1,0.53,9.4,15.0,1,
표선연안1_연안,2012-11-29,126.7675,33.28083333,13.0,161.0,33.86,18.74,2.65,5.7,7.62,8.2,245.2,9.0,7.8,61.9,,76.0,0.62,5.1,10.9,1,
가로림연안1_연안,2007-02-01,126.3269444,36.94638889,13.0,474.1,31.87,5.48,1.02332,20.0,11.25,8.05,433.993,2.0,27.0,309.0,,318.0,0.69685,7.0,45.1,2,
가로림연안1_연안,2007-05-01,126.3269444,36.94638889,23.0,361.0,32.04,12.55,1.05628,19.0,8.49,7.92,441.448,4.0,27.8,193.0,,205.0,0.83664,8.0,78.5565,2,
가로림연안1_연안,2007-08-01,126.3269444,36.94638889,14.0,277.0,30.77,22.87,2.6478,37.6,6.9,7.95,337.148,16.4857,20.0551,100.232,,48.9629,0.809094,29.2564,42.5171,2,
가로림연안1_연안,2007-11-01,126.3269444,36.94638889,12.0,587.0,31.43,16.29,1.2932,24.0,7.36,7.94,249.62,12.0,10.0,106.0,,164.0,1.18227,46.0,31.9,2,
가막만2_환경관리,2007-02-01,127.68833,34.68917,6.0,572.0,33.86,7.39,3.68,8.8,8.2,8.26,208.0,2.0,8.0,123.0,,140.0,1.09,15.0,26.0,1,
가막만2_환경관리,2007-05-01,127.68833,34.68917,5.0,642.0,34.0,16.29,4.54346,12.4,9.34,8.26,166.984,1.904,18.1691,58.296,,68.88,0.687862,8.68,53.0,1,
가막만2_환경관리,2007-08-01,127.68833,34.68917,6.0,502.0,31.81,25.14,2.66,20.4,6.51,8.08,114.0,1.0,12.0,19.0,,34.0,0.48,14.0,23.0,1,
가막만2_환경관리,2007-11-01,127.68833,34.68917,7.0,791.0,32.23,16.78,3.68,23.2,5.46,8.15,343.0,15.0,5.0,87.0,,116.0,0.62,13.0,76.0,1,
강구연안1_연안,2007-02-01,129.4205556,36.38055556,53.0,153.0,33.98,10.68,0.08054,12.6,9.71,7.98,197.0,8.0,6.0,57.0,,90.0,0.92,26.0,34.0,1,
강구연안1_연안,2007-05-01,129.4205556,36.38055556,53.0,204.722,33.98,4.76,0.12666,6.8,8.93,7.73,405.598,1.98617,27.1843,51.0,,70.6804,1.09868,17.6942,41.9433,1,
강구연안1_연안,2007-08-01,129.4205556,36.38055556,60.0,41.3828,33.96,5.93,0.43986,8.2,7.85,7.66,125.108,1.01308,4.8065,2.467,,40.7846,0.379544,37.3046,14.012,1,
강구연안1_연안,2007-11-01,129.4205556,36.38055556,60.0,128.665,34.01,7.01,0.43958,2.6,8.04,7.78,218.29,6.23844,9.53419,63.4609,,91.8782,0.379544,22.1789,16.6103,1,
강구연안2_연안,2007-02-01,129.3975,36.35,22.0,163.0,33.97,10.8,0.15566,7.4,9.94,7.98,193.0,7.0,9.0,54.0,,77.0,0.88,16.0,21.0,1,
강구연안2_연안,2007-05-01,129.3975,36.35,25.0,213.357,33.97,7.0,0.22844,4.2,8.89,7.75,450.769,2.81263,28.6026,85.0,,101.022,0.4994,13.2095,38.7883,1,
강구연안2_연안,2007-08-01,129.3975,36.35,24.0,78.5808,33.96,7.81,0.22402,9.0,7.93,7.79,71.1865,0.37324,2.75782,0.878024,,4.79825,0.459448,3.54699,7.88758,1,
강구연안2_연안,2007-11-01,129.3975,36.35,28.0,196.153,34.09,6.46,0.56858,2.6,7.94,7.81,258.0,2.95926,11.0,95.4409,,141.127,0.539352,42.727,23.0,1,
강구연안H1_항만,2007-02-01,129.3905556,36.35666667,8.0,386.0,33.41,11.0,0.23808,7.0,10.4,8.01,320.0,9.0,28.0,199.0,,258.0,0.68,50.0,57.0,1,
강구연안H1_항만,2007-08-01,129.3905556,36.35666667,9.0,261.648,33.49,21.53,10.0226,16.0,7.77,7.93,288.767,4.29226,7.01275,91.9769,,156.813,0.978824,60.5434,39.4379,1,
강릉연안4_연안,2007-02-01,128.9316667,37.80638889,28.0,125.084,32.97,8.35,0.978,2.2,8.45,7.97,274.104,4.841,14.558,20.46,,40.976,1.01,15.675,26.086,1,
강릉연안4_연안,2007-05-01,128.9316667,37.80638889,25.0,199.082,33.72,13.07,0.396,2.0,9.28,8.13,66.811,2.7,6.556,39.812,,79.336,0.784,36.824,8.301,1,
강릉연안4_연안,2007-08-01,128.9316667,37.80638889,26.0,134.425,34.06,9.38,0.03938,2.6,8.28,7.51,103.101,4.741,6.07,1.0,,21.6008,1.79784,15.8598,23.0,1,
강릉연안4_연안,2007-11-01,128.9316667,37.80638889,23.0,157.914,33.87,15.22,0.337,3.6,7.58651,7.9,318.444,4.331,11.422,42.681,,56.926,1.39832,9.914,29.621,1,
거제도남안4_연안,2007-02-01,128.6427778,34.67388889,80.0,1538.0,33.72,12.93,0.78,2.0,10.28,,223.0,15.0,31.0,103.0,,156.0,0.37,38.0,35.0,1,
거제도남안4_연안,2007-05-01,128.6427778,34.67388889,86.0,495.6,34.26,13.3,1.3893,5.0,8.99,8.13,284.5,10.7,31.2,61.535,,91.335,1.024,19.1,53.6,1,
거제도남안4_연안,2007-08-01,128.6427778,34.67388889,85.0,260.0,34.03,16.55,0.94,4.2,7.53,8.0,59.0,5.0,25.0,296.0,,308.0,1.55,7.0,33.0,1,
거제도남안4_연안,2007-11-01,128.6427778,34.67388889,75.0,374.6,33.14,17.64,0.7179,3.75,6.84,8.05,552.1,17.9,46.9,148.695,,169.495,1.136,2.9,62.5,1,
고창연안1_연안,2007-02-01,126.4605556,35.5725,8.0,598.466,32.27,6.24,8.66236,11.6,10.6014,7.99,419.026,3.08509,19.7669,184.847,,277.249,2.82667,89.3172,36.0088,1,
고창연안1_연안,2007-05-01,126.4605556,35.5725,9.0,339.477,32.1,16.37,0.4612,7.4,9.22917,7.9,99.5755,0.363503,75.6867,14.627,,58.0542,1.12,43.0637,102.317,1,
고창연안1_연안,2007-08-01,126.4605556,35.5725,10.9,367.171,30.25,27.16,2.7002,5.6,8.18372,8.07,43.2097,5.02849,3.74968,19.3173,,55.6252,1.44,31.2794,34.1007,1,
고창연안1_연안,2007-11-01,126.4605556,35.5725,17.0,571.0,30.42,15.45,0.0229,31.4,8.44,8.1,95.0,6.3,55.0,138.1,,154.8,1.51,10.4,67.0,1,
구룡포연안1_연안,2007-02-01,129.5638889,35.98305556,22.0,207.0,33.99,12.57,0.59786,6.2,9.3,8.02,229.0,10.0,8.0,59.0,,91.0,0.58,23.0,23.0,1,
구룡포연안1_연안,2007-05-01,129.5638889,35.98305556,20.0,346.34,34.05,10.74,5.87838,8.4,9.03,7.75,23.177,0.51987,1.6547,6.04927,,17.9032,1.27846,11.3341,30.2512,1,
구룡포연안1_연안,2007-08-01,129.5638889,35.98305556,28.0,252.548,33.61,19.13,1.3805,3.8,8.08,7.91,38.0765,1.333,1.18193,1.79516,,21.597,0.519376,18.4688,23.106,1,
구룡포연안1_연안,2007-11-01,129.5638889,35.98305556,22.0,213.424,33.42,17.92,1.07486,3.0,7.96,7.78,184.943,5.4653,10.6373,45.817,,175.223,0.679184,123.941,24.4051,1,
구룡포연안2_연안,2007-02-01,129.5880556,35.99777778,35.0,172.0,33.97,12.3,0.67298,0.8,9.6,8.02,250.0,9.0,11.0,73.0,,112.0,0.54,29.0,23.0,1,
구룡포연안2_연안,2007-05-01,129.5880556,35.99777778,36.0,407.717,33.98,5.8,2.29894,7.2,8.44,7.74,291.604,3.85237,27.9722,8.0,,23.1864,0.79904,11.3341,57.3473,1,
구룡포연안2_연안,2007-08-01,129.5880556,35.99777778,35.0,90.4708,34.0,12.54,0.73042,3.0,8.18,7.84,23.4135,1.1997,0.866745,4.31368,,26.8361,0.359568,21.3227,11.2282,1,
구룡포연안2_연안,2007-11-01,129.5880556,35.99777778,35.0,133.846,34.07,14.42,0.1404,1.6,7.15,7.78,161.293,5.14538,7.64312,46.176,,79.4527,0.439472,28.1313,19.2086,1,
구룡포연안H1_항만,2007-02-01,129.5563889,35.98555556,8.5,228.0,33.82,11.38,1.70566,10.4,9.65,7.98,267.0,7.0,13.0,95.0,,131.0,0.66,29.0,32.0,1,
구룡포연안H1_항만,2007-08-01,129.5563889,35.98555556,8.9,141.485,33.4,21.05,8.76294,3.2,8.15,7.94,35.2385,1.9995,4.49131,4.49143,,99.3242,0.9988,92.8333,32.0,1,
대정연안1_연안,2007-02-01,126.2516667,33.2025,20.0,284.035,34.3933,15.1949,0.78693,2.2,8.37355,8.08,312.96,3.39958,11.5293,112.819,,122.971,0.364827,6.75241,24.1601,1,
대정연안1_연안,2007-05-01,126.2516667,33.2025,19.0,465.409,34.3458,15.6053,0.40282,2.1,8.02693,8.15,228.348,4.2078,6.28554,22.856,,27.2835,0.1,0.21967,18.9063,1,
대정연안1_연안,2007-08-01,126.2516667,33.2025,19.5,774.0,33.48,22.04,1.58,1.7,7.13,8.16,261.0,3.0,4.0,68.0,,88.0,0.54,17.0,17.0,1,
대정연안1_연안,2007-11-01,126.2516667,33.2025,18.0,735.0,34.07,21.39,0.81,1.6,9.07,8.18,215.0,2.0,6.0,68.0,,73.0,0.39,3.0,14.0,1,
대정연안2_연안,2007-02-01,126.3275,33.22,30.0,280.17,34.3926,15.3118,0.83941,2.0,7.90014,8.11,307.668,3.85722,12.8768,109.946,,119.004,0.426925,5.20118,27.9032,1,
대정연안2_연안,2007-05-01,126.3275,33.22,32.0,474.877,34.352,15.5923,0.37064,2.2,8.08873,8.13,211.567,10.9403,7.63244,43.4035,,61.8126,0.19,7.46879,12.309,1,
대정연안2_연안,2007-08-01,126.3275,33.22,29.6,638.0,34.24,18.86,1.28,2.0,7.3,8.16,258.0,5.0,3.0,61.0,,73.0,0.52,8.0,14.0,1,
대정연안2_연안,2007-11-01,126.3275,33.22,27.0,674.0,34.14,21.84,0.81,1.1,8.78,8.19,191.0,2.0,3.0,51.0,,72.0,0.52,19.0,12.0,1,
동해연안1_연안,2007-02-01,129.135,37.53555556,20.0,67.867,33.12,11.99,2.96,3.0,9.42,8.02,276.145,4.713,11.889,36.561,,52.729,0.93,11.455,16.974,2,
동해연안1_연안,2007-05-01,129.135,37.53555556,18.0,155.871,33.78,13.05,0.696,1.8,8.83191,8.11,87.084,0.6,5.596,52.466,,78.936,0.89,25.87,39.906,2,
동해연안1_연안,2007-08-01,129.135,37.53555556,19.0,573.404,34.26,10.79,0.52694,4.0,8.1,7.95,183.213,2.801,15.168,21.5402,,76.1876,1.35837,51.8465,17.0,2,
동해연안1_연안,2007-11-01,129.135,37.53555556,19.0,118.962,33.84,14.96,0.349,3.2,7.51684,7.89,317.519,4.044,11.204,47.594,,61.638,0.79904,10.0,29.57,2,
동해연안2_연안,2007-02-01,129.1547222,37.50305556,28.0,70.679,33.06,11.3,2.698,0.8,9.24,7.98,267.801,4.289,11.163,25.153,,44.121,0.95,14.679,15.826,1,
동해연안2_연안,2007-05-01,129.1547222,37.50305556,27.0,268.513,33.67,10.68,0.56,2.0,8.9511,7.92,86.532,3.8,8.728,44.57,,79.168,0.8624,30.798,35.306,1,
동해연안2_연안,2007-08-01,129.1547222,37.50305556,28.0,420.619,34.08,11.49,0.9584,4.6,8.01,7.87,191.65,5.352,22.014,56.0744,,149.468,1.31842,88.0413,31.0,1,
동해연안2_연안,2007-11-01,129.1547222,37.50305556,29.0,243.937,33.91,15.13,0.542,2.6,7.52174,7.89,307.932,3.618,11.086,60.551,,83.258,1.31842,19.089,35.813,1,
동해연안3_연안,2007-02-01,129.1522222,37.52333333,28.0,81.025,33.23,9.75,3.37,3.0,9.14,7.96,287.435,5.183,10.619,27.481,,49.304,1.15,16.64,14.063,1,
동해연안3_연안,2007-05-01,129.1522222,37.52333333,29.0,161.536,33.86,4.75,0.542,2.6,9.10972,7.8,235.694,8.9,5.0,44.37,,74.309,1.2544,21.039,12.012,1,
동해연안3_연안,2007-08-01,129.1522222,37.52333333,27.0,559.165,33.98,8.81,0.14004,4.8,8.22,7.9,192.731,5.867,10.23,97.8697,,140.008,1.63803,36.2712,20.0,1,
동해연안3_연안,2007-11-01,129.1522222,37.52333333,27.0,216.0,33.84,15.28,0.481,3.2,7.71521,7.88,324.647,3.755,11.379,38.914,,53.207,0.519376,10.538,15.914,1,
동해연안4_연안,2007-02-01,129.115,37.61138889,43.0,136.0,33.2,11.35,1.238,4.2,8.85,8.02,350.59,5.165,14.99,93.0,,130.0,1.12,31.747,25.619,1,
동해연안4_연안,2007-05-01,129.115,37.61138889,45.0,308.428,33.72,7.63,0.884,2.8,8.15,7.86,261.193,10.7,4.785,54.949,,163.603,1.6856,97.954,18.909,1,
동해연안4_연안,2007-08-01,129.115,37.61138889,47.0,840.006,34.09,5.47,0.18198,3.0,7.95,7.93,190.64,3.995,20.804,140.31,,282.705,1.59808,138.4,33.0,1,
동해연안4_연안,2007-11-01,129.115,37.61138889,46.0,235.857,33.93,15.17,0.497,4.2,7.46165,7.82,313.681,3.912,9.948,44.885,,57.636,0.958848,8.839,23.0,1,
동해연안H1_항만,2007-02-01,129.1152778,37.54666667,11.0,316.72,32.86,11.0,2.274,7.6,9.15,7.92,274.275,8.444,27.119,84.751,,225.143,1.27,131.948,40.907,2,
동해연안H1_항만,2007-08-01,129.1152778,37.54666667,10.0,341.516,34.23,11.12,1.09928,3.8,8.03,7.94,170.089,1.973,7.408,16.8032,,149.85,2.03755,131.074,25.0,2,
동해연안H2_항만,2007-02-01,129.1402778,37.49666667,15.0,283.97,32.94,11.7,1.822,10.2,8.42,7.98,184.994,4.726,14.481,28.944,,63.929,1.27,30.259,23.32,1,
동해연안H2_항만,2007-08-01,129.1402778,37.49666667,15.0,482.877,34.07,15.67,0.75858,2.8,7.41,7.95,167.854,2.868,9.498,18.627,,127.464,1.47822,105.969,13.0,1,
보령연안3_연안,2007-02-01,126.4916667,36.24583333,17.0,414.7,32.18,5.83,1.92196,6.4,10.55,8.09,391.213,3.0,23.0,282.0,,293.0,0.61721,8.0,33.0,3,
보령연안3_연안,2007-05-01,126.4916667,36.24583333,18.0,231.0,31.91,13.55,0.65328,17.4,8.21,8.2,26.3868,0.0,3.6,5.0,,32.0,0.87648,27.0,25.7665,3,
보령연안3_연안,2007-08-01,126.4916667,36.24583333,15.0,421.08,29.13,26.3,16.6068,16.8,5.98,8.19,493.377,4.6,5.97857,16.9419,,61.3881,1.34191,39.8462,48.7759,3,
보령연안3_연안,2007-11-01,126.4916667,36.24583333,11.0,503.0,31.76,15.91,1.86348,14.6,6.92,7.92,389.947,16.0,22.0,70.0,,103.0,0.645775,17.0,40.7,3,
부산연안4_환경관리,2007-02-01,129.09278,35.08583,14.7,263.857,33.94,10.57,0.822097,5.48,10.2166,7.78,344.974,9.4281,22.07,100.92,,139.604,0.978157,29.256,33.5043,1,
부산연안4_환경관리,2007-05-01,129.09278,35.08583,13.0,607.865,33.21,13.97,5.82941,13.525,8.142,7.46,242.1,8.59557,15.2014,169.66,,317.862,0.749891,38.0726,24.0,1,
부산연안4_환경관리,2007-08-01,129.09278,35.08583,14.0,489.241,34.25,17.24,3.81154,5.65,7.69501,7.89,317.118,4.46404,18.4624,81.403,,94.2125,1.07056,8.34545,46.0397,1,
부산연안4_환경관리,2007-11-01,129.09278,35.08583,14.0,356.0,33.19,16.4,1.09,4.1,6.09,8.02,339.0,8.0,29.0,115.0,,169.0,0.88,45.0,40.0,1,
부산연안5_환경관리,2007-02-01,129.04583,35.0475,21.0,176.377,33.97,12.02,0.64273,12.38,9.59616,7.75,261.105,8.79905,18.9187,90.3325,,134.458,0.769697,35.326,36.0697,1,
부산연안5_환경관리,2007-05-01,129.04583,35.0475,22.5,497.732,33.82,13.34,2.34671,6.7,8.754,8.11,304.599,8.62509,9.57917,160.528,,248.992,0.574385,29.7347,30.0,1,
부산연안5_환경관리,2007-08-01,129.04583,35.0475,26.0,491.014,34.47,17.72,1.95808,7.0,7.03308,7.85,453.289,7.60638,25.2704,3.57332,,19.0623,0.665046,7.88255,41.6072,1,
부산연안5_환경관리,2007-11-01,129.04583,35.0475,23.0,337.0,33.75,16.4,2.97,5.8,6.44,7.84,437.0,7.0,30.0,151.0,,169.0,0.49,11.0,37.0,1,
삼척연안4_연안,2007-02-01,129.3669444,37.23333333,46.0,112.551,33.07,9.29,3.708,4.2,8.48,7.99,133.363,5.175,11.74,53.043,,77.382,0.95,19.164,31.731,1,
삼척연안4_연안,2007-05-01,129.3669444,37.23333333,53.0,117.607,33.64,5.27,0.632,1.4,8.35709,7.81,370.169,14.0,21.359,43.503,,64.575,0.706667,7.072,27.0,1,
삼척연안4_연안,2007-08-01,129.3669444,37.23333333,50.0,421.575,34.04,5.9,0.49216,2.2,7.96,7.75,171.892,5.561,15.77,62.6197,,206.57,1.27846,138.389,33.0,1,
삼척연안4_연안,2007-11-01,129.3669444,37.23333333,51.0,184.611,33.92,15.93,0.851,2.8,7.66712,7.92,273.805,2.771,8.43,37.552,,44.83,0.9988,4.507,20.627,1,
삼척연안H2_항만,2007-02-01,129.3444444,37.22777778,9.0,166.037,32.91,12.07,1.45,3.0,8.33,8.03,183.512,4.644,20.236,17.367,,75.054,1.39,53.043,24.836,1,
삼척연안H2_항만,2007-08-01,129.3444444,37.22777778,8.0,510.418,34.13,12.64,0.19982,4.2,7.26,7.97,217.681,3.572,8.729,70.7259,,106.017,1.19856,31.7195,34.0,1,
서귀포연안2_연안,2007-02-01,126.4125,33.22944444,33.0,241.14,34.3921,15.4699,0.72748,2.0,7.85901,8.05,308.172,4.24948,11.679,109.85,,121.308,0.489024,7.20866,28.2435,2,
서귀포연안2_연안,2007-05-01,126.4125,33.22944444,26.0,442.686,34.3456,15.6216,0.38135,2.0,8.14966,8.1,187.893,5.40541,4.63933,30.6927,,42.7614,0.45,6.66333,12.309,2,
서귀포연안2_연안,2007-08-01,126.4125,33.22944444,23.6,752.0,33.82,19.52,1.05,4.1,6.31,8.12,251.0,6.0,5.0,72.0,,84.0,0.51,6.0,23.0,2,
서귀포연안2_연안,2007-11-01,126.4125,33.22944444,23.0,699.0,34.07,22.07,0.76,1.7,8.37,8.19,189.0,2.0,4.0,53.0,,69.0,0.4,14.0,14.0,2,
성산연안1_연안,2007-02-01,126.9386111,33.48,13.0,276.499,34.4553,14.7954,0.82898,2.4,8.41679,8.06,231.066,5.45894,12.2779,99.8704,,115.275,0.589933,9.94612,25.3511,1,
성산연안1_연안,2007-05-01,126.9386111,33.48,17.0,470.549,34.4301,15.5495,0.31699,1.9,8.14794,8.11,216.362,17.1549,8.53038,30.4929,,58.0455,0.59,10.3977,12.6563,1,
성산연안1_연안,2007-08-01,126.9386111,33.48,13.5,826.0,33.49,20.87,0.74,0.9,6.86,8.2,331.0,3.0,4.0,81.0,,92.0,0.45,7.0,12.0,1,
성산연안1_연안,2007-11-01,126.9386111,33.48,25.0,882.0,33.79,19.58,1.03,1.0,8.1,8.13,332.0,4.0,13.0,154.0,,161.0,0.2,3.0,21.0,1,
성산연안2_연안,2007-02-01,126.9386111,33.41138889,50.0,487.496,34.4609,14.7354,0.6721,2.1,8.03503,8.09,312.96,6.04733,12.4276,109.112,,128.938,0.248393,13.7786,29.0942,1,
성산연안2_연안,2007-05-01,126.9386111,33.41138889,43.0,553.865,34.3664,15.6134,0.38093,1.6,8.72695,8.08,230.446,12.2997,7.33313,23.763,,46.6069,0.14,10.5442,17.8646,1,
성산연안2_연안,2007-08-01,126.9386111,33.41138889,46.4,622.0,34.01,17.59,2.11,1.7,6.87,8.12,227.0,1.0,4.0,15.0,,43.0,0.95,28.0,15.0,1,
성산연안2_연안,2007-11-01,126.9386111,33.41138889,46.0,818.0,33.87,19.47,0.88,1.8,9.01,8.15,289.0,5.0,10.0,112.0,,122.0,0.11,5.0,18.0,1,
성산연안H1_항만,2007-02-01,126.9275,33.47083333,6.0,331.181,33.866,13.987,0.80709,3.2,9.3834,7.97,135.818,0.686454,3.74326,53.673,,67.5905,0.10091,13.2311,34.5387,1,
성산연안H1_항만,2007-08-01,126.9275,33.47083333,2.7,690.0,32.98,22.55,1.61,3.0,7.08,8.18,174.0,5.0,2.0,78.0,,89.0,0.4,5.0,19.0,1,
아산연안3_연안,2007-02-01,126.5194444,37.08888889,23.0,570.9,31.6,4.64,1.37416,26.4,9.3,8.07,443.563,3.0,31.0,360.0,,376.0,0.97559,13.0,49.5,1,
아산연안3_연안,2007-05-01,126.5194444,37.08888889,27.5,476.0,31.64,11.53,0.81936,15.4,8.81,7.97,283.628,7.0,12.1,239.0,,259.0,0.85656,13.0,80.4418,1,
